symbol,trading_date,open,raw_open_text,high,low,close,source,fetched_at,valid_numeric,valid_positive,within_hl_range,validation_flags,in_db,db_open,db_high,db_low,db_close,comparison_flags
KSE-ALL,2025-08-08,90146.49,"90,146.49",90521.52,89571.7,89824.6,ksestocks.com/MarketSummary,2026-07-04T08:12:48.698725+00:00,1,1,1,,1,,90521.52,89571.7,89824.6,
KSE-MI30,2025-08-08,208321.39,"208,321.39",209629.4,205712.85,206959.18,ksestocks.com/MarketSummary,2026-07-04T08:12:48.698725+00:00,1,1,1,,1,,209629.4,205712.85,206959.18,
KSE-MIALL,2025-08-08,60347.21,"60,347.21",60754.85,59770.34,59977.47,ksestocks.com/MarketSummary,2026-07-04T08:12:48.698725+00:00,1,1,1,,1,,60754.85,59770.34,59977.47,
KSE-100,2025-08-11,145650.33,"145,650.33",147005.17,145258.49,146929.84,ksestocks.com/MarketSummary,2026-07-04T08:12:54.458045+00:00,1,1,1,,1,145656.36,147005.17,145258.49,146929.84,OPEN_MISMATCH
KSE-30,2025-08-11,44719.88,"44,719.88",45136.51,44565.98,45104.02,ksestocks.com/MarketSummary,2026-07-04T08:12:54.458045+00:00,1,1,1,,1,,45136.51,44565.98,45104.02,
KSE-ALL,2025-08-11,90002.69,"90,002.69",90866.8,89793.49,90792.98,ksestocks.com/MarketSummary,2026-07-04T08:12:54.458045+00:00,1,1,1,,1,,90866.8,89793.49,90792.98,
KSE-MI30,2025-08-11,207213.67,"207,213.67",209769.31,205816.03,209524.52,ksestocks.com/MarketSummary,2026-07-04T08:12:54.458045+00:00,1,1,1,,1,,209769.31,205816.03,209524.52,
KSE-MIALL,2025-08-11,60101.12,"60,101.12",60829.31,59813.49,60715.76,ksestocks.com/MarketSummary,2026-07-04T08:12:54.458045+00:00,1,1,1,,1,,60829.31,59813.49,60715.76,
KSE-100,2025-08-12,147467.44,"147,467.44",147976.98,146894.62,147005.32,ksestocks.com/MarketSummary,2026-07-04T08:13:00.311096+00:00,1,1,1,,1,147451.16,147976.98,146894.62,147005.32,OPEN_MISMATCH
KSE-30,2025-08-12,45265.53,"45,265.53",45368.96,44960.01,45011.74,ksestocks.com/MarketSummary,2026-07-04T08:13:00.311096+00:00,1,1,1,,1,,45368.96,44960.01,45011.74,
KSE-ALL,2025-08-12,91123.03,"91,123.03",91209.2,90708.22,90770.06,ksestocks.com/MarketSummary,2026-07-04T08:13:00.311096+00:00,1,1,1,,1,,91209.2,90708.22,90770.06,
KSE-MI30,2025-08-12,210312.71,"210,312.71",210696.59,208717.04,209040.38,ksestocks.com/MarketSummary,2026-07-04T08:13:00.311096+00:00,1,1,1,,1,,210696.59,208717.04,209040.38,
KSE-MIALL,2025-08-12,60954.02,"60,954.02",61023.19,60492.61,60570.84,ksestocks.com/MarketSummary,2026-07-04T08:13:00.311096+00:00,1,1,1,,1,,61023.19,60492.61,60570.84,
KSE-100,2025-08-13,147334.29,"147,334.29",147892.25,146417.8,146529.3,ksestocks.com/MarketSummary,2026-07-04T08:13:05.950165+00:00,1,1,1,,1,147369.41,147892.25,146417.8,146529.3,OPEN_MISMATCH
KSE-30,2025-08-13,45111.33,"45,111.33",45304.52,44798.89,44855.4,ksestocks.com/MarketSummary,2026-07-04T08:13:05.950165+00:00,1,1,1,,1,,45304.52,44798.89,44855.4,
KSE-ALL,2025-08-13,90973.64,"90,973.64",91355.77,90606.22,90649.25,ksestocks.com/MarketSummary,2026-07-04T08:13:05.950165+00:00,1,1,1,,1,,91355.77,90606.22,90649.25,
KSE-MI30,2025-08-13,209509.28,"209,509.28",209968.57,207812.29,208066.95,ksestocks.com/MarketSummary,2026-07-04T08:13:05.950165+00:00,1,1,1,,1,,209968.57,207812.29,208066.95,
KSE-MIALL,2025-08-13,60681.87,"60,681.87",60877.45,60365.48,60419.98,ksestocks.com/MarketSummary,2026-07-04T08:13:05.950165+00:00,1,1,1,,1,,60877.45,60365.48,60419.98,
KSE-100,2025-08-15,146713.83,"146,713.83",147534.41,146269.59,146491.63,ksestocks.com/MarketSummary,2026-07-04T08:13:14.065313+00:00,1,1,1,,1,146713.83,147534.41,146269.59,146491.63,
KSE-30,2025-08-15,44940.11,"44,940.11",45168.16,44764.08,44832.49,ksestocks.com/MarketSummary,2026-07-04T08:13:14.065313+00:00,1,1,1,,1,,45168.16,44764.08,44832.49,
KSE-ALL,2025-08-15,90793.77,"90,793.77",91223.59,90470.29,90536.33,ksestocks.com/MarketSummary,2026-07-04T08:13:14.065313+00:00,1,1,1,,1,,91223.59,90470.29,90536.33,
KSE-MI30,2025-08-15,208457.36,"208,457.36",209988.77,207776.46,208316.48,ksestocks.com/MarketSummary,2026-07-04T08:13:14.065313+00:00,1,1,1,,1,,209988.77,207776.46,208316.48,
KSE-MIALL,2025-08-15,60501.38,"60,501.38",60850.12,60294.62,60378.4,ksestocks.com/MarketSummary,2026-07-04T08:13:14.065313+00:00,1,1,1,,1,,60850.12,60294.62,60378.4,
KSE-100,2025-08-18,999999.99,"999,999.99",148395.71,146403.64,148196.42,ksestocks.com/MarketSummary,2026-07-04T08:13:20.293035+00:00,1,1,0,OUTSIDE_HL_RANGE,1,146720.77,148395.71,146403.64,148196.42,OPEN_MISMATCH
KSE-30,2025-08-18,44844.8,"44,844.80",45305.43,44657.67,45270.73,ksestocks.com/MarketSummary,2026-07-04T08:13:20.293035+00:00,1,1,1,,1,,45305.43,44657.67,45270.73,
KSE-ALL,2025-08-18,90654.75,"90,654.75",91632.4,90564.16,91470.88,ksestocks.com/MarketSummary,2026-07-04T08:13:20.293035+00:00,1,1,1,,1,,91632.4,90564.16,91470.88,
KSE-MI30,2025-08-18,208575.13,"208,575.13",211619.45,208522.54,211324.33,ksestocks.com/MarketSummary,2026-07-04T08:13:20.293035+00:00,1,1,1,,1,,211619.45,208522.54,211324.33,
KSE-MIALL,2025-08-18,60468.61,"60,468.61",61171.82,60416.03,61059.7,ksestocks.com/MarketSummary,2026-07-04T08:13:20.293035+00:00,1,1,1,,1,,61171.82,60416.03,61059.7,
KSE-100,2025-08-19,148464.53,"148,464.53",150323.38,148293.94,149770.74,ksestocks.com/MarketSummary,2026-07-04T08:13:26.192714+00:00,1,1,1,,1,148505.72,150323.38,148293.94,149770.74,OPEN_MISMATCH
KSE-30,2025-08-19,45339.04,"45,339.04",45944.3,45218.12,45743.26,ksestocks.com/MarketSummary,2026-07-04T08:13:26.192714+00:00,1,1,1,,1,,45944.3,45218.12,45743.26,
KSE-ALL,2025-08-19,91702.83,"91,702.83",92450.31,91652.46,92155.78,ksestocks.com/MarketSummary,2026-07-04T08:13:26.192714+00:00,1,1,1,,1,,92450.31,91652.46,92155.78,
KSE-MI30,2025-08-19,211811.54,"211,811.54",213756.09,211185.02,212606.52,ksestocks.com/MarketSummary,2026-07-04T08:13:26.192714+00:00,1,1,1,,1,,213756.09,211185.02,212606.52,
KSE-MIALL,2025-08-19,61223.05,"61,223.05",61736.35,61119.68,61366.79,ksestocks.com/MarketSummary,2026-07-04T08:13:26.192714+00:00,1,1,1,,1,,61736.35,61119.68,61366.79,
KSE-100,2025-08-20,150106.16,"150,106.16",151261.67,149931.67,150591.0,ksestocks.com/MarketSummary,2026-07-04T08:13:31.914658+00:00,1,1,1,,1,150146.7,151261.67,149931.67,150591.0,OPEN_MISMATCH
KSE-30,2025-08-20,45856.17,"45,856.17",46110.75,45738.86,45869.06,ksestocks.com/MarketSummary,2026-07-04T08:13:31.914658+00:00,1,1,1,,1,,46110.75,45738.86,45869.06,
KSE-ALL,2025-08-20,92383.01,"92,383.01",93003.26,92370.83,92682.88,ksestocks.com/MarketSummary,2026-07-04T08:13:31.914658+00:00,1,1,1,,1,,93003.26,92370.83,92682.88,
KSE-MI30,2025-08-20,213251.77,"213,251.77",214481.14,212601.22,213241.7,ksestocks.com/MarketSummary,2026-07-04T08:13:31.914658+00:00,1,1,1,,1,,214481.14,212601.22,213241.7,
KSE-MIALL,2025-08-20,61521.98,"61,521.98",61817.5,61432.69,61506.63,ksestocks.com/MarketSummary,2026-07-04T08:13:31.914658+00:00,1,1,1,,1,,61817.5,61432.69,61506.63,
KSE-100,2025-08-21,150948.93,"150,948.93",151249.62,148272.57,149235.26,ksestocks.com/MarketSummary,2026-07-04T08:13:38.389088+00:00,1,1,1,,1,151019.23,151249.62,148272.57,149235.26,OPEN_MISMATCH
KSE-30,2025-08-21,45959.2,"45,959.20",46101.81,45167.52,45506.8,ksestocks.com/MarketSummary,2026-07-04T08:13:38.389088+00:00,1,1,1,,1,,46101.81,45167.52,45506.8,
KSE-ALL,2025-08-21,92941.79,"92,941.79",93073.88,91272.81,91914.06,ksestocks.com/MarketSummary,2026-07-04T08:13:38.389088+00:00,1,1,1,,1,,93073.88,91272.81,91914.06,
KSE-MI30,2025-08-21,213662.16,"213,662.16",214708.75,209674.32,212203.18,ksestocks.com/MarketSummary,2026-07-04T08:13:38.389088+00:00,1,1,1,,1,,214708.75,209674.32,212203.18,
KSE-MIALL,2025-08-21,61652.02,"61,652.02",61765.6,60467.52,61055.75,ksestocks.com/MarketSummary,2026-07-04T08:13:38.389088+00:00,1,1,1,,1,,61765.6,60467.52,61055.75,
KSE-100,2025-08-22,149659.84,"149,659.84",150465.17,149448.93,150465.17,ksestocks.com/MarketSummary,2026-07-04T08:13:44.636646+00:00,1,1,1,,1,149658.66,150465.17,149448.93,150465.17,OPEN_MISMATCH
KSE-30,2025-08-22,45653.41,"45,653.41",45890.0,45495.4,45518.4,ksestocks.com/MarketSummary,2026-07-04T08:13:44.636646+00:00,1,1,1,,1,,45890.0,45495.4,45518.4,
KSE-ALL,2025-08-22,92135.28,"92,135.28",92570.33,91962.82,91988.09,ksestocks.com/MarketSummary,2026-07-04T08:13:44.636646+00:00,1,1,1,,1,,92570.33,91962.82,91988.09,
KSE-MI30,2025-08-22,212755.2,"212,755.20",213773.64,211339.17,211667.05,ksestocks.com/MarketSummary,2026-07-04T08:13:44.636646+00:00,1,1,1,,1,,213773.64,211339.17,211667.05,
KSE-MIALL,2025-08-22,61205.56,"61,205.56",61496.74,60977.68,61014.3,ksestocks.com/MarketSummary,2026-07-04T08:13:44.636646+00:00,1,1,1,,1,,61496.74,60977.68,61014.3,
KSE-100,2025-08-25,149828.16,"149,828.16",150079.75,148757.13,148815.3,ksestocks.com/MarketSummary,2026-07-04T08:13:50.211100+00:00,1,1,1,,1,149843.77,150079.75,148757.13,148815.3,OPEN_MISMATCH
KSE-30,2025-08-25,45554.1,"45,554.10",45648.6,45186.53,45206.44,ksestocks.com/MarketSummary,2026-07-04T08:13:50.211100+00:00,1,1,1,,1,,45648.6,45186.53,45206.44,
KSE-ALL,2025-08-25,92190.01,"92,190.01",92321.56,91639.3,91673.12,ksestocks.com/MarketSummary,2026-07-04T08:13:50.211100+00:00,1,1,1,,1,,92321.56,91639.3,91673.12,
KSE-MI30,2025-08-25,212045.6,"212,045.60",212530.26,210096.83,210332.14,ksestocks.com/MarketSummary,2026-07-04T08:13:50.211100+00:00,1,1,1,,1,,212530.26,210096.83,210332.14,
KSE-MIALL,2025-08-25,61171.77,"61,171.77",61241.62,60641.17,60685.87,ksestocks.com/MarketSummary,2026-07-04T08:13:50.211100+00:00,1,1,1,,1,,61241.62,60641.17,60685.87,
KSE-100,2025-08-26,149096.34,"149,096.34",149453.19,148312.57,148435.06,ksestocks.com/MarketSummary,2026-07-04T08:13:55.814042+00:00,1,1,1,,1,149106.77,149453.19,148312.57,148435.06,OPEN_MISMATCH
KSE-30,2025-08-26,45299.99,"45,299.99",45354.32,45030.4,45069.28,ksestocks.com/MarketSummary,2026-07-04T08:13:55.814042+00:00,1,1,1,,1,,45354.32,45030.4,45069.28,
KSE-ALL,2025-08-26,91932.19,"91,932.19",92159.71,91489.17,91554.64,ksestocks.com/MarketSummary,2026-07-04T08:13:55.814042+00:00,1,1,1,,1,,92159.71,91489.17,91554.64,
KSE-MI30,2025-08-26,210916.66,"210,916.66",212175.75,209999.86,210256.36,ksestocks.com/MarketSummary,2026-07-04T08:13:55.814042+00:00,1,1,1,,1,,212175.75,209999.86,210256.36,
KSE-MIALL,2025-08-26,60854.07,"60,854.07",61198.58,60651.21,60703.1,ksestocks.com/MarketSummary,2026-07-04T08:13:55.814042+00:00,1,1,1,,1,,61198.58,60651.21,60703.1,
KSE-100,2025-08-27,148841.67,"148,841.67",149237.91,147337.02,147494.03,ksestocks.com/MarketSummary,2026-07-04T08:14:02.349043+00:00,1,1,1,,1,148852.48,149237.91,147337.02,147494.03,OPEN_MISMATCH
KSE-30,2025-08-27,45201.1,"45,201.10",45369.4,44848.71,44907.95,ksestocks.com/MarketSummary,2026-07-04T08:14:02.349043+00:00,1,1,1,,1,,45369.4,44848.71,44907.95,
KSE-ALL,2025-08-27,91861.24,"91,861.24",92045.22,90900.86,90983.7,ksestocks.com/MarketSummary,2026-07-04T08:14:02.349043+00:00,1,1,1,,1,,92045.22,90900.86,90983.7,
KSE-MI30,2025-08-27,210667.28,"210,667.28",211142.11,209125.96,209442.71,ksestocks.com/MarketSummary,2026-07-04T08:14:02.349043+00:00,1,1,1,,1,,211142.11,209125.96,209442.71,
KSE-MIALL,2025-08-27,60842.16,"60,842.16",60966.54,60305.83,60372.95,ksestocks.com/MarketSummary,2026-07-04T08:14:02.349043+00:00,1,1,1,,1,,60966.54,60305.83,60372.95,
KSE-100,2025-08-28,147554.39,"147,554.39",148042.0,147209.55,147343.5,ksestocks.com/MarketSummary,2026-07-04T08:14:08.314444+00:00,1,1,1,,1,147606.27,148042.0,147209.55,147343.5,OPEN_MISMATCH
KSE-30,2025-08-28,44930.12,"44,930.12",45125.83,44809.51,44877.04,ksestocks.com/MarketSummary,2026-07-04T08:14:08.314444+00:00,1,1,1,,1,,45125.83,44809.51,44877.04,
KSE-ALL,2025-08-28,91086.28,"91,086.28",91320.87,90808.84,91015.68,ksestocks.com/MarketSummary,2026-07-04T08:14:08.314444+00:00,1,1,1,,1,,91320.87,90808.84,91015.68,
KSE-MI30,2025-08-28,209591.77,"209,591.77",211278.63,209387.48,210161.3,ksestocks.com/MarketSummary,2026-07-04T08:14:08.314444+00:00,1,1,1,,1,,211278.63,209387.48,210161.3,
KSE-MIALL,2025-08-28,60426.61,"60,426.61",60704.07,60239.26,60512.32,ksestocks.com/MarketSummary,2026-07-04T08:14:08.314444+00:00,1,1,1,,1,,60704.07,60239.26,60512.32,
KSE-100,2025-08-29,147591.81,"147,591.81",149234.94,147488.46,148617.77,ksestocks.com/MarketSummary,2026-07-04T08:14:13.974212+00:00,1,1,1,,1,147623.88,149234.94,147488.46,148617.77,OPEN_MISMATCH
KSE-30,2025-08-29,44959.09,"44,959.09",45485.73,44908.1,45247.78,ksestocks.com/MarketSummary,2026-07-04T08:14:13.974212+00:00,1,1,1,,1,,45485.73,44908.1,45247.78,
KSE-ALL,2025-08-29,91200.06,"91,200.06",92160.38,91149.95,91685.07,ksestocks.com/MarketSummary,2026-07-04T08:14:13.974212+00:00,1,1,1,,1,,92160.38,91149.95,91685.07,
KSE-MI30,2025-08-29,210741.3,"210,741.30",213600.95,210392.76,212370.78,ksestocks.com/MarketSummary,2026-07-04T08:14:13.974212+00:00,1,1,1,,1,,213600.95,210392.76,212370.78,
KSE-MIALL,2025-08-29,60644.77,"60,644.77",61558.51,60582.36,61227.88,ksestocks.com/MarketSummary,2026-07-04T08:14:13.974212+00:00,1,1,1,,1,,61558.51,60582.36,61227.88,
KSE-100,2025-09-01,149079.23,"149,079.23",150066.0,148500.2,149971.12,ksestocks.com/MarketSummary,2026-07-04T08:14:20.393891+00:00,1,1,1,,1,149143.83,150066.0,148500.2,149971.12,OPEN_MISMATCH
KSE-30,2025-09-01,45360.96,"45,360.96",45699.32,45129.82,45655.03,ksestocks.com/MarketSummary,2026-07-04T08:14:20.393891+00:00,1,1,1,,1,,45699.32,45129.82,45655.03,
KSE-ALL,2025-09-01,91872.24,"91,872.24",92545.88,91673.98,92452.75,ksestocks.com/MarketSummary,2026-07-04T08:14:20.393891+00:00,1,1,1,,1,,92545.88,91673.98,92452.75,
KSE-MI30,2025-09-01,212591.71,"212,591.71",215363.43,211849.54,215155.17,ksestocks.com/MarketSummary,2026-07-04T08:14:20.393891+00:00,1,1,1,,1,,215363.43,211849.54,215155.17,
KSE-MIALL,2025-09-01,61277.47,"61,277.47",61954.35,61167.34,61891.52,ksestocks.com/MarketSummary,2026-07-04T08:14:20.393891+00:00,1,1,1,,1,,61954.35,61167.34,61891.52,
KSE-100,2025-09-02,150318.61,"150,318.61",151075.67,150081.4,150975.48,ksestocks.com/MarketSummary,2026-07-04T08:14:26.172129+00:00,1,1,1,,1,150348.73,151075.67,150081.4,150975.48,OPEN_MISMATCH
KSE-30,2025-09-02,45736.61,"45,736.61",45997.49,45655.87,45968.76,ksestocks.com/MarketSummary,2026-07-04T08:14:26.172129+00:00,1,1,1,,1,,45997.49,45655.87,45968.76,
KSE-ALL,2025-09-02,92706.63,"92,706.63",92945.79,92570.57,92750.09,ksestocks.com/MarketSummary,2026-07-04T08:14:26.172129+00:00,1,1,1,,1,,92945.79,92570.57,92750.09,
KSE-MI30,2025-09-02,215827.79,"215,827.79",216763.51,214937.64,216413.28,ksestocks.com/MarketSummary,2026-07-04T08:14:26.172129+00:00,1,1,1,,1,,216763.51,214937.64,216413.28,
KSE-MIALL,2025-09-02,62113.11,"62,113.11",62184.17,61896.47,61990.24,ksestocks.com/MarketSummary,2026-07-04T08:14:26.172129+00:00,1,1,1,,1,,62184.17,61896.47,61990.24,
KSE-100,2025-09-03,151320.49,"151,320.49",152805.3,151320.49,152201.87,ksestocks.com/MarketSummary,2026-07-04T08:14:33.036431+00:00,1,1,1,,1,151320.48,152805.3,151320.49,152201.87,
KSE-30,2025-09-03,46038.82,"46,038.82",46603.47,46038.82,46354.0,ksestocks.com/MarketSummary,2026-07-04T08:14:33.036431+00:00,1,1,1,,1,,46603.47,46038.82,46354.0,
KSE-ALL,2025-09-03,92995.87,"92,995.87",93594.68,92917.9,93333.01,ksestocks.com/MarketSummary,2026-07-04T08:14:33.036431+00:00,1,1,1,,1,,93594.68,92917.9,93333.01,
KSE-MI30,2025-09-03,217067.09,"217,067.09",220246.67,217067.09,219250.79,ksestocks.com/MarketSummary,2026-07-04T08:14:33.036431+00:00,1,1,1,,1,,220246.67,217067.09,219250.79,
KSE-MIALL,2025-09-03,62192.98,"62,192.98",62655.01,62033.0,62498.4,ksestocks.com/MarketSummary,2026-07-04T08:14:33.036431+00:00,1,1,1,,1,,62655.01,62033.0,62498.4,
KSE-100,2025-09-04,152599.44,"152,599.44",153411.05,152264.96,152665.72,ksestocks.com/MarketSummary,2026-07-04T08:14:39.114107+00:00,1,1,1,,1,152634.84,153411.05,152264.96,152665.72,OPEN_MISMATCH
KSE-30,2025-09-04,46489.48,"46,489.48",46741.96,46368.82,46499.67,ksestocks.com/MarketSummary,2026-07-04T08:14:39.114107+00:00,1,1,1,,1,,46741.96,46368.82,46499.67,
KSE-ALL,2025-09-04,93584.06,"93,584.06",93903.44,93337.29,93512.72,ksestocks.com/MarketSummary,2026-07-04T08:14:39.114107+00:00,1,1,1,,1,,93903.44,93337.29,93512.72,
KSE-MI30,2025-09-04,219929.45,"219,929.45",221657.86,219125.02,220381.94,ksestocks.com/MarketSummary,2026-07-04T08:14:39.114107+00:00,1,1,1,,1,,221657.86,219125.02,220381.94,
KSE-MIALL,2025-09-04,62662.87,"62,662.87",62973.47,62478.64,62699.3,ksestocks.com/MarketSummary,2026-07-04T08:14:39.114107+00:00,1,1,1,,1,,62973.47,62478.64,62699.3,
KSE-100,2025-09-05,153149.44,"153,149.44",154511.31,153129.78,154277.19,ksestocks.com/MarketSummary,2026-07-04T08:14:45.292091+00:00,1,1,1,,1,153199.06,154511.31,153129.78,154277.19,OPEN_MISMATCH
KSE-30,2025-09-05,46654.33,"46,654.33",47154.92,4622.06,47063.21,ksestocks.com/MarketSummary,2026-07-04T08:14:45.292091+00:00,1,1,1,,1,,47154.92,4622.06,47063.21,
KSE-ALL,2025-09-05,93845.8,"93,845.80",94530.13,93796.32,94348.18,ksestocks.com/MarketSummary,2026-07-04T08:14:45.292091+00:00,1,1,1,,1,,94530.13,93796.32,94348.18,
KSE-MI30,2025-09-05,220856.21,"220,856.21",224460.27,220668.5,223849.79,ksestocks.com/MarketSummary,2026-07-04T08:14:45.292091+00:00,1,1,1,,1,,224460.27,220668.5,223849.79,
KSE-MIALL,2025-09-05,62866.9,"62,866.90",63471.11,62755.73,63265.68,ksestocks.com/MarketSummary,2026-07-04T08:14:45.292091+00:00,1,1,1,,1,,63471.11,62755.73,63265.68,
KSE-100,2025-09-08,155057.33,"155,057.33",156199.28,154944.87,156087.3,ksestocks.com/MarketSummary,2026-07-04T08:14:51.236398+00:00,1,1,1,,1,155097.23,156199.28,154944.87,156087.3,OPEN_MISMATCH
KSE-30,2025-09-08,47326.88,"47,326.88",47690.83,47271.08,47639.19,ksestocks.com/MarketSummary,2026-07-04T08:14:51.236398+00:00,1,1,1,,1,,47690.83,47271.08,47639.19,
KSE-ALL,2025-09-08,94757.54,"94,757.54",95143.45,94757.54,95050.71,ksestocks.com/MarketSummary,2026-07-04T08:14:51.236398+00:00,1,1,1,,1,,95143.45,94757.54,95050.71,
KSE-MI30,2025-09-08,225425.8,"225,425.80",228603.05,225425.8,228325.35,ksestocks.com/MarketSummary,2026-07-04T08:14:51.236398+00:00,1,1,1,,1,,228603.05,225425.8,228325.35,
KSE-MIALL,2025-09-08,63613.28,"63,613.28",64003.12,63586.02,63933.91,ksestocks.com/MarketSummary,2026-07-04T08:14:51.236398+00:00,1,1,1,,1,,64003.12,63586.02,63933.91,
KSE-100,2025-09-09,156640.09,"156,640.09",157563.52,155044.25,156563.52,ksestocks.com/MarketSummary,2026-07-04T08:14:57.619400+00:00,1,1,1,,1,156701.22,157563.52,155044.25,156563.52,OPEN_MISMATCH
KSE-30,2025-09-09,47814.32,"47,814.32",48097.09,47318.22,47996.14,ksestocks.com/MarketSummary,2026-07-04T08:14:57.619400+00:00,1,1,1,,1,,48097.09,47318.22,47996.14,
KSE-ALL,2025-09-09,95383.43,"95,383.43",95472.29,94484.18,95202.76,ksestocks.com/MarketSummary,2026-07-04T08:14:57.619400+00:00,1,1,1,,1,,95472.29,94484.18,95202.76,
KSE-MI30,2025-09-09,229180.64,"229,180.64",230395.44,226678.57,229939.76,ksestocks.com/MarketSummary,2026-07-04T08:14:57.619400+00:00,1,1,1,,1,,230395.44,226678.57,229939.76,
KSE-MIALL,2025-09-09,64174.15,"64,174.15",64284.66,63558.56,64075.62,ksestocks.com/MarketSummary,2026-07-04T08:14:57.619400+00:00,1,1,1,,1,,64284.66,63558.56,64075.62,
KSE-100,2025-09-10,156571.73,"156,571.73",157479.42,156079.52,157020.79,ksestocks.com/MarketSummary,2026-07-04T08:15:03.692995+00:00,1,1,1,,1,156575.16,157479.42,156079.52,157020.79,OPEN_MISMATCH
KSE-30,2025-09-10,48000.77,"48,000.77",48292.24,47859.64,48080.41,ksestocks.com/MarketSummary,2026-07-04T08:15:03.692995+00:00,1,1,1,,1,,48292.24,47859.64,48080.41,
KSE-ALL,2025-09-10,95230.18,"95,230.18",95783.35,94927.91,95556.69,ksestocks.com/MarketSummary,2026-07-04T08:15:03.692995+00:00,1,1,1,,1,,95783.35,94927.91,95556.69,
KSE-MI30,2025-09-10,229696.84,"229,696.84",231938.8,229051.09,230750.56,ksestocks.com/MarketSummary,2026-07-04T08:15:03.692995+00:00,1,1,1,,1,,231938.8,229051.09,230750.56,
KSE-MIALL,2025-09-10,64064.63,"64,064.63",64572.66,63839.6,64377.44,ksestocks.com/MarketSummary,2026-07-04T08:15:03.692995+00:00,1,1,1,,1,,64572.66,63839.6,64377.44,
KSE-100,2025-09-11,157284.65,"157,284.65",157816.76,156103.81,156141.24,ksestocks.com/MarketSummary,2026-07-04T08:15:09.394662+00:00,1,1,1,,1,157429.5,157816.76,156103.81,156141.24,OPEN_MISMATCH
KSE-30,2025-09-11,48139.54,"48,139.54",48267.88,47700.7,47720.53,ksestocks.com/MarketSummary,2026-07-04T08:15:09.394662+00:00,1,1,1,,1,,48267.88,47700.7,47720.53,
KSE-ALL,2025-09-11,95781.61,"95,781.61",96164.8,95409.99,95433.78,ksestocks.com/MarketSummary,2026-07-04T08:15:09.394662+00:00,1,1,1,,1,,96164.8,95409.99,95433.78,
KSE-MI30,2025-09-11,231456.09,"231,456.09",231863.8,228612.75,228800.05,ksestocks.com/MarketSummary,2026-07-04T08:15:09.394662+00:00,1,1,1,,1,,231863.8,228612.75,228800.05,
KSE-MIALL,2025-09-11,64566.42,"64,566.42",64841.59,64132.13,64161.33,ksestocks.com/MarketSummary,2026-07-04T08:15:09.394662+00:00,1,1,1,,1,,64841.59,64132.13,64161.33,
KSE-100,2025-09-12,156201.69,"156,201.69",156519.13,154360.35,154439.68,ksestocks.com/MarketSummary,2026-07-04T08:15:15.476353+00:00,1,1,1,,1,156201.69,156519.13,154360.35,154439.68,
KSE-30,2025-09-12,47716.46,"47,716.46",47804.9,47072.23,47119.9,ksestocks.com/MarketSummary,2026-07-04T08:15:15.476353+00:00,1,1,1,,1,,47804.9,47072.23,47119.9,
KSE-ALL,2025-09-12,95511.38,"95,511.38",95703.85,94663.53,94668.15,ksestocks.com/MarketSummary,2026-07-04T08:15:15.476353+00:00,1,1,1,,1,,95703.85,94663.53,94668.15,
KSE-MI30,2025-09-12,228914.93,"228,914.93",229104.78,225996.23,226125.71,ksestocks.com/MarketSummary,2026-07-04T08:15:15.476353+00:00,1,1,1,,1,,229104.78,225996.23,226125.71,
KSE-MIALL,2025-09-12,64232.05,"64,232.05",64316.88,63583.52,63569.05,ksestocks.com/MarketSummary,2026-07-04T08:15:15.476353+00:00,1,1,1,,1,,64316.88,63569.05,63569.05,LOW_MISMATCH
KSE-100,2025-09-15,154612.17,"154,612.17",155602.29,154486.21,155384.5,ksestocks.com/MarketSummary,2026-07-04T08:15:21.507270+00:00,1,1,1,,1,154632.09,155602.29,154486.21,155384.5,OPEN_MISMATCH
KSE-30,2025-09-15,47141.66,"47,141.66",47545.75,47141.66,47466.99,ksestocks.com/MarketSummary,2026-07-04T08:15:21.507270+00:00,1,1,1,,1,,47545.75,47141.66,47466.99,
KSE-ALL,2025-09-15,94822.58,"94,822.58",95261.13,94679.14,95133.57,ksestocks.com/MarketSummary,2026-07-04T08:15:21.507270+00:00,1,1,1,,1,,95261.13,94679.14,95133.57,
KSE-MI30,2025-09-15,226400.46,"226,400.46",228273.22,225445.71,227645.22,ksestocks.com/MarketSummary,2026-07-04T08:15:21.507270+00:00,1,1,1,,1,,228273.22,225445.71,227645.22,
KSE-MIALL,2025-09-15,63673.81,"63,673.81",63990.92,63466.05,63888.05,ksestocks.com/MarketSummary,2026-07-04T08:15:21.507270+00:00,1,1,1,,1,,63990.92,63466.05,63888.05,
KSE-100,2025-09-16,155960.66,"155,960.66",156467.91,155781.84,156180.94,ksestocks.com/MarketSummary,2026-07-04T08:15:27.288525+00:00,1,1,1,,1,155961.06,156467.91,155781.84,156180.94,OPEN_MISMATCH
KSE-30,2025-09-16,47671.01,"47,671.01",47843.1,47591.75,47714.39,ksestocks.com/MarketSummary,2026-07-04T08:15:27.288525+00:00,1,1,1,,1,,47843.1,47591.75,47714.39,
KSE-ALL,2025-09-16,95448.81,"95,448.81",95812.8,95444.74,95690.82,ksestocks.com/MarketSummary,2026-07-04T08:15:27.288525+00:00,1,1,1,,1,,95812.8,95444.74,95690.82,
KSE-MI30,2025-09-16,228756.34,"228,756.34",230149.15,228695.69,230149.15,ksestocks.com/MarketSummary,2026-07-04T08:15:27.288525+00:00,1,1,1,,1,,230149.15,228695.69,230149.15,
