symbol,date,stock_rs,sector_rs,liquidity,realized_vol,listing_age_days,up_semivol,down_semivol,sector_rs_loo
GGL,2015-07-16,-3.1546480330110764,-0.9337362286805888,207908.3333333333,1.7469330731347723,2018.0,1.380020742832392,1.0501935875474055,-0.8279785237124706
GGL,2015-07-22,0.5815415957731309,6.257596965451087,213183.3333333333,1.767406400940114,2024.0,1.423072859707714,1.033797770317766,6.541399733934983
GGL,2015-08-11,12.25845000727288,13.565458866055078,227283.3333333333,1.949137979471468,2044.0,1.6391849985292823,1.0808339420563928,13.630809308994191
GGL,2015-08-12,20.01979421640434,13.410639966997651,252075.0,2.033740361554989,2045.0,1.7614141256109577,1.0765951248657082,13.06278974334467
GGL,2015-08-13,26.25145593826096,15.962383746977052,289100.0,2.1138483402136607,2046.0,1.8754506507988007,1.075721835940927,15.447930137412856
GGL,2015-08-17,31.326543128107613,18.08992158392746,343850.0,2.1282712947293976,2050.0,1.909057067895452,1.0732758861573342,17.393257292128503
GGL,2015-08-18,35.26640500139147,15.932256918620038,384825.0,2.154635065237425,2051.0,1.9538010875198155,1.0732758861573342,14.914670177421542
GGL,2015-10-14,19.26142847340619,4.12580843238491,549641.6666666666,2.596052313957486,2108.0,1.9497711818168475,1.7021534360366866,3.369027430333846
GGL,2015-11-19,2.858988706255426,-1.032666257583072,237816.66666666663,2.0757244308655074,2144.0,1.5238008180842944,1.3879338474350298,-1.261587137808866
GGL,2016-04-28,-22.960753450974583,-1.1081643460399695,423058.3333333333,1.8374666691257808,2305.0,1.2129281486947607,1.3832200963820265,0.04197192264079952
GGL,2016-05-16,-11.795736695185326,3.629749377178669,544650.0,1.6646171775819512,2323.0,1.3240253104822162,0.9898589191872984,4.441617065197825
GGL,2016-09-07,-2.8643021515753366,22.15642930455777,497116.6666666667,1.2579963701652674,2437.0,1.0007077622408846,0.7487881817271203,23.347892707230777
GGL,2016-09-08,3.697317773078166,20.493116328042166,660125.0,1.3335445388066487,2438.0,1.1384819084904487,0.6970044434400258,21.292916259230932
GGL,2016-09-09,5.266999849021349,22.739021966260257,744925.0,1.3734775641406256,2439.0,1.1942482622841148,0.6955841614327267,23.57102301946211
GGL,2016-09-16,11.886068096065316,28.702863623144367,830091.6666666666,1.5004064418669416,2446.0,1.3508552217510852,0.6954696751264359,29.54370339949832
GGL,2016-09-19,19.65570755698449,32.07296176037283,847308.3333333334,1.617060408315874,2449.0,1.493513272927262,0.6954696751264359,32.637382405981384
GGL,2016-11-28,4.102902258223945,31.731550208957827,1646458.3333333333,2.463063616031413,2519.0,1.9468843096478687,1.4903193640604575,33.11298260649452
GGL,2016-12-13,-8.610951248304195,11.157179875654572,1489833.3333333333,2.5587067248086246,2534.0,1.989304468271216,1.5795288230126838,12.19760782954714
GGL,2016-12-29,-16.41888293089749,2.016428432397916,1240650.0,2.449573583840255,2550.0,1.8633817666331345,1.558511405868412,2.9381940005626888
GGL,2016-12-30,-10.271064959747978,-3.4767978140580205,1298425.0,2.526278309567984,2551.0,1.9704178473457457,1.5522721632938303,-3.119204806390128
GGL,2017-01-02,-6.111375157956276,2.553214706630463,1292600.0,2.6031150331236343,2554.0,2.0725684034362697,1.5522721632938303,2.9658142239917353
GGL,2017-01-03,-3.2894564489385623,1.3715873841404154,1352400.0,2.587055241018493,2555.0,2.0810331902143657,1.5237649938210451,1.5935418523822698
GGL,2017-01-06,9.39396403206606,8.98121965125668,1360883.3333333333,2.607068979032969,2558.0,2.198489226765542,1.4304990762228402,8.959496262793028
GGL,2017-02-01,50.24371056131992,14.756641037595465,1672000.0,2.700197091618766,2584.0,2.5297122676971893,1.257438114538476,13.066780584084775
GGL,2017-02-13,56.44991643381776,9.993953677867232,1847133.3333333333,2.9175536728383435,2596.0,2.6883441053726296,1.446084736299325,7.671155540069702
GGL,2017-02-14,62.96393014819725,9.577083672869342,1842491.6666666667,2.962331745407255,2597.0,2.7563652982201736,1.446084736299325,6.907741349102945
GGL,2017-02-15,74.40973149374628,10.537762432326662,1959166.6666666667,3.0004076442502754,2598.0,2.830710864973572,1.4454708913526957,6.989319706692239
GGL,2017-02-16,84.92995240727443,13.22550020268472,1974358.3333333333,3.0324072617247864,2599.0,2.9027054623042203,1.4433378402294914,9.45158166560105
GGL,2017-02-17,95.48051414796495,14.04894907576976,2005233.3333333333,3.0673724679104253,2600.0,2.973572465802867,1.4433378402294914,9.97737082216
GGL,2017-08-02,-8.17023887995126,5.150886919158717,235366.66666666663,2.6764297227702425,2766.0,1.8006791313157635,1.959437104754187,5.816943209114216
GGL,2017-08-03,-2.5287755248481947,4.276700690093572,233416.66666666663,2.7578859946191265,2767.0,1.91185412375875,1.9582066301311032,4.61697450084066
GGL,2017-08-04,-0.1205234365677059,8.672138426725787,247141.66666666663,2.757543682742831,2768.0,1.9113783558051127,1.9582066301311032,9.11177151989046
GGL,2017-08-07,5.680718680960032,8.613539590907525,268625.0,2.745151826365428,2771.0,1.9294988713863053,1.920332587366752,8.753197729476453
GGL,2017-11-14,-18.432636359574577,-12.186446103396513,294783.3333333333,2.7504858699143746,2870.0,1.6455930884447412,2.212582709158464,-11.819023147150745
GGL,2017-11-16,-12.511359548621211,-9.847926949572509,303441.6666666667,2.7398446403905816,2872.0,1.717754367751008,2.118517997739444,-9.681462412131966
GGL,2018-01-08,-18.65446850086227,-13.382457504836042,455425.0,2.915308259441898,2925.0,1.8800372062141235,2.202022921501909,-13.104983241887293
GGL,2018-01-11,-2.3065308405597733,-12.404144421101288,434266.6666666667,2.9275033418700054,2928.0,2.0604301809952315,2.0480614707636144,-12.935597767445579
GGL,2018-01-12,8.116777385801408,-6.726650591134722,465908.3333333333,2.889214735977506,2929.0,2.11323406315703,1.951044693038301,-7.507883642552413
GGL,2018-01-19,16.54123425688493,-9.605532765706569,487616.6666666667,2.6834908412610186,2936.0,2.1394643811989846,1.62674721802187,-10.98167839847454
GGL,2018-01-22,15.83842860381709,-9.15513542922618,495933.3333333333,2.714362726120914,2939.0,2.1812059121697174,1.62674721802187,-10.470586167807406
GGL,2018-01-23,19.11988785653154,-5.353824042533661,517525.0,2.737068058580048,2940.0,2.2195735051223004,1.6266758109224064,-6.713474703592841
GGL,2018-01-24,24.61169609533178,-6.275923056234662,529500.0,2.7895438559005714,2941.0,2.3105371406053345,1.6195022351954005,-7.9015872221065795
GGL,2018-03-28,21.87770131878457,23.397306861103743,1173425.0,2.960365287471897,3004.0,2.386065135274065,1.78663122354839,23.486695422416645
GGL,2018-03-29,21.28926671558977,25.38579647804901,1213191.6666666667,2.941830862245688,3005.0,2.358141162552177,1.78663122354839,25.6267688170172
GGL,2018-06-05,-7.785310513100184,5.877340646743912,636241.6666666666,1.909865133276997,3073.0,1.363586709281546,1.3172830656205157,6.560473204736116
GGL,2018-07-18,-7.669737167719973,3.198168336996498,233625.0,2.3181028748718964,3116.0,1.545680631276777,1.726827930071889,3.741563612232321
GGL,2018-07-19,-5.697807021142459,4.08509212856022,233591.66666666663,2.341221969533492,3117.0,1.5898366030190028,1.705047106790301,4.574237086045354
GGL,2018-07-27,-1.5955015702646822,8.021172862916151,224183.3333333333,2.5764061072654347,3125.0,1.844488977650964,1.7706219619240935,8.502006584575192
GGL,2018-07-30,1.2141708542324,8.747245345780971,241175.0,2.6292159345903463,3128.0,1.9173331639762043,1.766834233301931,9.123899070358402
GGL,2018-08-09,9.42452201939072,5.961714369251807,274483.3333333333,2.740860526511277,3138.0,2.0697724938491704,1.7691338871944862,5.78857398674486
GGL,2018-10-19,-7.562856249257078,7.393095709688193,224141.66666666663,2.7054867507393867,3209.0,1.97083980050578,1.832087043958736,8.140893307635457
GGL,2018-11-16,-15.476108100730634,-3.0074413968689555,242058.3333333333,2.85200865483038,3237.0,2.1281147946113625,1.8831818446751432,-2.4136953633517333
GGL,2019-01-08,3.143811562302587,-4.2981417093574175,228633.3333333333,2.861554339337208,3290.0,2.3186849607625035,1.6431913567256176,-4.711583557782974
GGL,2019-01-29,1.410130747553663,-3.806722163165075,186533.3333333333,2.381891892565063,3311.0,1.848887132198336,1.4698586065935448,-4.096547324871671
GGL,2019-02-04,4.705917312069787,-9.048671623472096,193050.0,2.356995268480868,3317.0,1.8897324233881925,1.3800523528246853,-9.73640107024919
GGL,2019-06-13,-17.141175487257346,-3.909297414745165,120000.0,4.031591199703229,3446.0,2.7342731290076023,2.947446811514421,-2.9641632667085798
