symbol,date,entry_close,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d,ret_90d,mfe_pct,mae_pct,days_tracked
786,2011-02-21,1.54,-18.181818181818183,-16.233766233766232,-16.233766233766232,-12.987012987012983,-2.5974025974025996,3.8961038961038996,32.467532467532465,-28.57142857142857,90
786,2025-09-29,14.8,-11.081081081081084,-16.621621621621628,-10.608108108108109,-13.310810810810814,-16.824324324324323,-23.64864864864865,7.1621621621621525,-25.000000000000007,90
786,2011-08-05,1.35,0.0,18.51851851851852,-17.777777777777775,-22.222222222222225,-11.11111111111112,22.962962962962948,85.18518518518518,-55.55555555555556,90
786,2007-09-24,18.5,-4.324324324324328,-8.108108108108109,-14.054054054054053,12.432432432432435,29.72972972972973,127.29729729729729,139.1891891891892,-31.62162162162162,90
786,2012-10-16,2.27,-5.286343612334806,-0.8810572687224677,5.726872246696031,5.726872246696031,27.753303964757702,49.77973568281938,62.99559471365639,-24.66960352422908,90
786,2024-11-07,6.2,2.741935483870966,15.322580645161294,12.41935483870967,11.612903225806448,64.51612903225805,41.93548387096775,95.48387096774191,-6.290322580645171,90
786,2009-10-08,5.94,-16.16161616161616,-29.292929292929294,-28.451178451178453,-20.87542087542088,-20.87542087542088,-57.57575757575758,14.309764309764303,-64.47811447811448,90
786,2012-09-10,2.0,5.000000000000004,6.000000000000005,1.0000000000000009,14.500000000000002,27.499999999999993,39.99999999999999,85.00000000000001,-14.500000000000002,90
786,2008-05-26,29.79,-6.00872776099362,-4.330312185297077,-5.404498153742865,-82.9137294394092,-84.89425981873111,-86.23699227928834,6.915072171869763,-86.53910708291373,90
786,2019-09-13,32.24,-5.117866004962785,-6.637717121588091,-29.621588089330025,-24.968982630272954,-84.42928039702234,-84.2741935483871,1.2717121588089222,-84.77047146401985,90
786,2012-11-06,2.0,0.0,30.000000000000004,24.50000000000001,35.00000000000001,29.499999999999993,10.000000000000009,85.00000000000001,-14.500000000000002,90
786,2011-03-03,1.29,0.7751937984496131,-14.728682170542632,0.7751937984496131,15.503875968992245,19.37984496124031,35.65891472868217,58.139534883720934,-20.930232558139537,90
786,2010-03-10,3.41,-20.52785923753666,-23.75366568914956,-21.994134897360702,-29.91202346041056,-41.348973607038126,-68.03519061583579,29.032258064516135,-85.33724340175954,90
786,2014-11-27,2.15,178.60465116279073,225.58139534883722,271.62790697674416,369.7674418604651,974.4186046511629,1061.3953488372094,1109.3023255813955,-6.5116279069767495,90
786,2019-07-24,30.34,-0.4284772577455471,-0.23071852340145116,6.031641397495062,6.262359920896514,-19.281476598549773,-83.48714568226762,8.668424522083056,-83.52010547132498,90
786,2025-12-30,13.06,-0.9188361408882159,-1.761102603369069,-9.724349157733547,2.8330781010719694,334.8392036753445,118.83614088820823,426.18683001531383,-15.00765696784074,90
786,2012-05-17,1.49,0.671140939597316,-5.369127516778528,-9.395973154362409,5.369127516778528,40.93959731543625,60.4026845637584,91.27516778523491,-25.503355704697977,90
786,2009-05-15,4.99,3.206412825651305,6.6132264529058125,0.20040080160320214,13.426853707414827,-0.20040080160320214,-4.809619238476958,36.07214428857715,-29.458917835671343,90
786,2025-02-21,9.0,-0.11111111111110875,-0.5555555555555635,5.555555555555555,-6.11111111111112,-8.66666666666666,12.777777777777782,32.00000000000001,-25.555555555555554,90
786,2019-03-29,26.03,0.07683442182097415,0.3457548981943905,0.8835958509412233,1.0372646945831716,8.06761429120245,16.21206300422589,20.207452938916624,-3.9569727237802574,90
786,2019-12-17,23.96,4.590984974958254,-77.04507512520868,-77.87979966611019,-79.04841402337229,-78.67278797996661,-78.29716193656094,9.307178631051755,-79.50751252086812,90
786,2008-01-03,20.0,-13.750000000000002,-2.5,25.500000000000007,25.0,75.05,36.99999999999999,131.75,-20.0,90
786,2011-01-13,1.48,18.243243243243246,20.945945945945947,-4.729729729729734,-14.864864864864863,-17.56756756756757,17.56756756756757,41.891891891891895,-25.67567567567567,90
786,2024-08-22,6.33,-6.319115323854666,-3.3175355450236963,-5.213270142180096,-4.423380726698266,0.0,32.70142180094787,40.442338072669834,-20.537124802527643,90
786,2025-02-20,8.94,0.11185682326621685,5.369127516778528,0.2237136465324536,-5.4809843400447456,-11.968680089485453,12.975391498881434,32.88590604026847,-25.055928411633104,90
786,2012-05-10,1.85,-14.594594594594595,-18.918918918918923,-24.324324324324333,-27.027027027027025,10.810810810810796,23.243243243243228,54.05405405405405,-40.0,90
786,2024-12-03,7.37,-2.0352781546811447,8.548168249660785,15.60379918588873,29.036635006784255,21.438263229307992,8.819538670284931,64.45047489823608,-11.804613297150613,90
786,2025-03-19,8.85,-1.3559322033898218,-7.118644067796599,-7.118644067796599,-14.124293785310735,-5.084745762711856,3.8418079096045186,34.23728813559323,-24.29378531073446,90
786,2011-11-10,1.0,25.0,0.0,-35.0,50.0,100.0,85.00000000000001,150.0,-40.0,90
786,2025-09-03,11.67,28.96315338474722,11.568123393316192,21.936589545844047,7.026563838903173,2.6563838903170565,8.56898029134533,46.35818337617822,-4.712939160239937,90
786,2010-10-29,1.54,-2.5974025974025996,-3.2467532467532494,0.6493506493506499,15.584415584415584,3.8961038961038996,-18.83116883116883,38.961038961038966,-28.57142857142857,90
786,2010-05-10,2.5,-23.600000000000005,-4.399999999999995,-48.0,-24.000000000000004,-44.800000000000004,-42.800000000000004,31.999999999999996,-80.0,90
786,2019-09-02,32.24,0.031017369727040972,-0.18610421836228994,-16.25310173697271,-25.46526054590571,-84.18114143920596,-83.99503722084367,1.4267990074441712,-84.77047146401985,90
786,2019-04-17,26.17,0.11463507833396096,0.34390523500191,0.4203286205578885,4.738249904470762,15.552158960641943,23.23270920901795,25.98395108903323,-4.470768055024844,90
786,2008-06-24,28.7,-12.22996515679442,-78.78048780487805,-75.54006968641114,-82.61324041811847,-81.0801393728223,-83.97212543554008,-0.836236933797904,-86.06271777003485,90
786,2025-02-21,9.0,-0.11111111111110875,-0.5555555555555635,5.555555555555555,-6.11111111111112,-8.66666666666666,12.777777777777782,32.00000000000001,-25.555555555555554,90
786,2009-11-13,4.38,11.643835616438352,-13.013698630136982,6.849315068493146,9.589041095890408,-31.735159817351594,-57.077625570776256,29.90867579908677,-65.75342465753424,90
AABS,2024-10-24,600.77,-0.4610749538092751,-0.12816884997586128,3.314080263661629,12.577192602826385,26.46769978527556,17.693959418745955,43.14962464836793,-8.450821445811206,90
AABS,2005-03-14,74.45,-17.058428475486906,-22.095366017461387,-22.095366017461387,-23.102753525856283,-24.98321020819342,-25.453324378777708,-5.977165883143052,-32.50503693754197,90
AABS,2024-10-01,590.0,1.694915254237288,-0.19661016949152002,2.3711864406779677,1.694915254237288,26.17796610169492,19.562711864406772,45.76271186440678,-6.779661016949152,90
AABS,2024-08-30,590.0,1.0118644067796656,-0.847457627118644,-0.9305084745762727,-0.19661016949152002,3.389830508474576,25.15423728813559,45.76271186440678,-8.305084745762711,90
AABS,2024-08-08,522.86,3.2781241632559355,9.017710285736138,13.98271047699193,14.323145775159695,12.278621428298193,58.744214512489,64.47997551925945,-5.886853077305594,90
AABS,2019-04-29,197.45,-4.973410990124079,-1.372499366928326,-2.8918713598379235,-4.801215497594323,-3.818688275512784,1.5446948594580965,5.844517599392262,-13.08685743226132,90
AABS,2016-06-02,200.0,9.670000000000002,27.659999999999997,34.0,50.0,41.900000000000006,18.0,69.44,4.450000000000003,90
AABS,2019-10-17,198.51,4.780615586116573,7.803133343408398,17.500377814719666,15.031988312931341,143.93733313183216,177.06412775175056,177.06412775175056,-1.894111127902872,90
AABS,2012-01-24,89.99,-11.656850761195683,-13.323702633625953,-7.823091454606058,-6.767418602066885,-2.5447271919102032,6.400711190132243,12.234692743638188,-15.546171796866314,90
AABS,2024-08-08,522.86,3.2781241632559355,9.017710285736138,13.98271047699193,14.323145775159695,12.278621428298193,58.744214512489,64.47997551925945,-5.886853077305594,90
AABS,2018-02-13,171.8,6.629802095459829,13.492433061699638,12.665890570430726,2.945285215366707,10.552968568102441,16.024447031431897,25.139697322467985,-5.704307334109436,90
AABS,2016-02-03,202.0,-0.49504950495049505,-3.356435643564357,0.0,8.584158415841586,38.747524752475236,31.688118811881182,67.76237623762376,-12.52475247524753,90
AABS,2017-03-08,250.0,-4.0,-7.199999999999999,-10.8,-18.04,-40.803999999999995,-44.24400000000001,0.0,-51.800000000000004,90
AABS,2018-04-04,175.49,12.279901988717295,7.698444355803743,10.690067810131627,9.402245142173344,8.26827739472334,17.60784090261552,23.938685965012247,-3.6982164225881866,90
AABS,2005-11-15,52.5,-0.4761904761904762,4.761904761904762,18.000000000000004,0.38095238095238637,-3.8095238095238098,-4.761904761904762,29.523809523809526,-13.80952380952381,90
AABS,2008-04-21,72.4,8.425414364640876,13.950276243093915,24.99999999999999,-1.5193370165745974,10.84254143646408,1.4640883977900385,32.66574585635358,-15.096685082872938,90
AABS,2011-01-24,97.6,-4.651639344262287,0.0,-3.6987704918032787,-2.8790983606557257,-7.89959016393442,-10.768442622950811,6.034836065573771,-22.131147540983605,90
AABS,2007-12-04,61.0,-0.819672131147541,-6.557377049180328,-3.278688524590164,-3.6885245901639343,18.688524590163944,16.88524590163934,57.45901639344262,-11.229508196721314,90
AABS,2015-10-07,160.0,3.587500000000006,17.1875,8.73125,27.906250000000004,33.4375,67.5,74.99375,-3.75,90
AABS,2019-05-13,190.14,2.582307773219746,-2.3140843588934352,1.4778584201114982,0.9256337435573889,2.0300830966656225,12.54864836436311,13.600504891132859,-9.745450720521708,90
AABS,2019-03-27,188.61,1.261863103759077,0.6097237686230726,2.327554212395942,0.8111977095593939,1.7443401728434293,2.85774879380732,8.689889189332476,-9.013307883993425,90
AABS,2016-05-26,208.8,5.04789272030651,21.886973180076623,24.52107279693486,43.67816091954022,43.06992337164751,12.547892720306509,62.29885057471263,-4.214559386973185,90
AABS,2025-04-03,717.91,2.891727375297738,0.9875889735482208,3.0630580434873464,7.092811076597355,18.67782869719046,46.37350085665334,60.18721009597304,-5.280606204120289,90
AABS,2018-03-22,183.01,-1.6392546855363097,1.6283263209660774,4.906835692038697,10.26719851374243,3.8139992350144905,1.1584066444456613,17.47445494781707,-11.480246981039283,90
AABS,2006-06-29,51.25,7.317073170731707,12.195121951219512,-6.341463414634147,6.536585365853662,19.60975609756097,15.121951219512194,30.829268292682922,-10.24390243902439,90
AABS,2024-06-20,512.0,0.3730468749999938,1.236328125000008,1.7578125,0.5859375,17.7734375,17.294921874999993,26.880859375,-10.15625,90
AABS,2018-05-07,191.99,1.8542632428772343,5.109641127142039,3.078285327360798,-1.901140684410649,3.646023230376582,1.307359758320741,13.287150372415224,-11.974582009479665,90
