symbol,date,entry_close,breakout,rs_score_20,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d,ret_90d,mfe_pct,mae_pct,hit_tp_10
AGHA,2024-07-22,9.4,1,-10.228445115763563,-2.021276595744675,-4.7872340425532025,-10.319148936170219,47.65957446808511,28.404255319148934,4.04255319148935,68.61702127659574,-14.574468085106393,0
AGHA,2024-07-30,9.0,1,-10.413996118833325,0.0,-3.333333333333341,39.55555555555556,56.333333333333336,37.444444444444436,21.111111111111114,76.11111111111111,-10.777777777777784,0
AGHA,2024-07-31,8.86,1,-10.475841689904897,1.241534988713332,-2.2573363431151163,55.98194130925509,64.78555304740406,37.24604966139956,22.009029345372475,78.89390519187359,-9.367945823927766,0
AGHA,2024-09-27,11.55,1,-20.181032258709955,-9.95670995670996,0.6060606060605931,5.281385281385276,7.012987012987002,-12.467532467532477,-15.151515151515152,15.584415584415574,-18.008658008658006,0
AGHA,2024-09-30,11.27,1,-29.20097584518878,-4.8802129547471065,7.453416149068322,13.398402839396628,9.405501330967175,-8.518189884649505,-12.866015971606029,18.456078083407277,-15.971606033717825,0
AGHA,2024-10-01,10.79,1,-25.62388123796526,2.9657089898053783,12.51158480074144,17.42354031510659,5.931417979610757,-6.0240963855421565,-8.24837812789619,23.72567191844301,-12.23354958294716,0
AGHA,2024-11-12,11.43,1,-14.450707470451773,-12.160979877515315,-16.710411198600177,-5.599300087489069,-11.286089238845138,-13.385826771653539,-19.772528433945755,2.099737532808401,-24.321959755030615,1
AGHA,2024-11-13,10.29,1,-23.04114794050277,-1.1661807580174852,-4.9562682215743425,4.7619047619047645,-2.6239067055393543,-4.275996112730803,-8.84353741496597,13.411078717201175,-15.937803692905723,0
AGHA,2024-11-14,10.01,1,-32.217729168505784,4.295704295704293,-0.4995004995004888,9.5904095904096,-0.4995004995004888,-1.5984015984015998,-8.191808191808194,16.583416583416586,-13.586413586413581,0
AGHA,2024-11-26,9.52,1,-28.944976627466012,13.550420168067237,13.340336134453779,6.512605042016817,10.39915966386555,4.621848739495812,-8.193277310924362,22.584033613445385,-13.65546218487394,0
AGHA,2025-01-28,9.9,1,-2.482738313263366,-0.8080808080808087,0.10101010101009886,-0.8080808080808087,-9.292929292929292,-17.27272727272728,-10.707070707070713,3.030303030303019,-39.1919191919192,0
AGHA,2025-02-28,8.97,1,-9.52534838663156,2.006688963210699,-1.0033444816053494,-0.22296544035675975,-1.1148272017837393,-5.239687848383507,1.3377926421404593,8.695652173913036,-32.88740245261985,0
AGHA,2025-04-30,7.88,1,-6.943765960344128,-17.258883248730967,-2.7918781725888295,9.137055837563448,11.8020304568528,20.431472081218278,14.97461928934011,31.598984771573598,-23.604060913705588,0
AGHA,2025-05-07,7.52,1,-10.415544586811574,-0.26595744680850497,11.835106382978731,18.08510638297874,4.920212765957448,21.941489361702132,28.98936170212766,37.898936170212764,-19.9468085106383,0
AGHA,2025-05-08,6.52,1,-17.105164548592743,17.48466257668713,29.601226993865026,38.19018404907976,27.76073619631903,39.87730061349693,54.29447852760738,59.04907975460123,-7.668711656441718,0
AGHA,2025-05-09,6.32,1,-23.666716366283556,27.848101265822777,32.91139240506329,45.8860759493671,34.335443037974684,44.14556962025315,67.72151898734175,71.04430379746836,9.018987341772142,0
AGHA,2025-06-23,7.89,1,-3.044672503412526,8.87198986058302,12.294043092522177,11.533586818757936,16.22306717363752,22.940430925221797,4.435994930291516,37.51584283903676,2.788339670468945,0
AGHA,2025-10-13,8.77,1,-12.570040458218301,3.762827822120868,-3.3067274800456006,-1.824401368301028,-4.2189281641961145,-1.9384264538198397,-6.841505131128844,9.578107183580386,-10.490307867730902,0
AGHA,2025-10-24,8.6,1,-13.158068917845444,-7.209302325581386,-5.813953488372093,-1.5116279069767327,-6.5116279069767495,4.534883720930239,-23.72093023255814,11.744186046511626,-30.000000000000004,0
AGHA,2025-10-28,8.24,1,-14.751479436776693,-1.2135922330097044,-0.24271844660193656,2.669902912621367,0.24271844660193656,5.825242718446607,-15.655339805825244,16.626213592233,-26.94174757281554,0
AGHA,2025-10-29,8.02,1,-13.914843474627704,0.37406483790525114,1.4962593516209601,-0.997506234413955,5.610972568578567,9.351620947630924,-17.206982543640898,19.825436408977556,-24.93765586034913,0
AGHA,2025-10-30,7.91,1,-11.810771478725458,2.781289506953232,2.5284450063211033,2.149178255372945,5.183312262958283,9.987357774968384,-23.767383059418457,21.491782553729447,-26.042983565107463,0
AGHA,2026-02-19,7.79,1,-2.7184387227278233,-6.54685494223363,-10.78305519897304,-17.971758664955075,-17.586649550706035,0.12836970474967632,2.3106546854942196,16.816431322207954,-24.903722721437745,0
