symbol,date,breakout,regime,outcome,stock_rs,vol_ratio,liquidity,lookback,hit_tp_10
AABS,2025-06-24,0,TRENDING_UP,23.077830049638607,15.196560691493936,1.4018252973643552,511.0833333333333,60,1
AABS,2009-12-30,1,TRENDING_UP,-6.0,32.22846171608588,1.2515143691482422,16287.35,60,0
AABS,2014-07-24,0,TRENDING_UP,-6.0,4.558337574443123,1.1134683307161346,13315.0,60,0
AABS,2010-10-06,1,TRENDING_UP,-6.0,3.988971024573458,0.8656761616935812,3745.883333333333,60,0
AABS,2025-04-14,0,TRENDING_UP,50.03999999999999,-1.248169302199773,0.9619387871061672,797.5333333333333,60,1
AABS,2011-01-19,1,TRENDING_UP,-6.0,-1.6205474121037753,1.0877762239380848,1505.6833333333334,60,0
AABS,2025-07-08,0,TRENDING_UP,21.106358381502883,0.4862983848077711,1.4111545402481622,392.15,60,1
AABS,2012-07-20,1,TRENDING_UP,-6.0,21.650926676932187,1.455471800088966,5747.066666666667,60,0
AABS,2014-01-27,0,TRENDING_UP,10.800000000000006,-29.248274378264725,0.9242935592409104,5555.0,60,1
AABS,2012-08-02,1,TRENDING_UP,-6.0,16.750086543800006,1.3855618819349096,4895.383333333333,60,0
AABS,2025-10-01,0,TRENDING_UP,-6.0,-1.7861455437408544,1.7238101821769565,316.85,60,0
AABS,2012-08-27,1,TRENDING_UP,-6.0,18.26676498606495,1.5038272347920163,4853.716666666666,60,0
AABS,2012-04-17,0,TRENDING_UP,31.694468832309035,-24.959578854281588,0.969779883581718,5561.8,60,1
AABS,2012-08-29,1,TRENDING_UP,-6.0,12.535960501265734,1.4284895810730878,4720.383333333333,60,0
AABS,2011-05-26,0,TRENDING_UP,-6.0,4.512856193664049,1.0045167592633706,1213.5833333333333,60,0
AABS,2012-12-07,1,TRENDING_UP,-6.0,13.47798550333573,1.304688906700035,11418.866666666669,60,0
AABS,2024-07-24,0,TRENDING_UP,-6.0,-12.933907303384157,1.0556773350208193,2110.116666666667,60,0
AABS,2013-01-17,1,RANGING,-6.0,18.396225570550435,1.2374226362067662,11257.033333333333,60,0
AABS,2018-05-10,0,RANGING,-6.0,28.25180548985002,1.2679368953983574,4148.333333333333,60,1
AABS,2013-05-29,1,TRENDING_UP,-6.0,5.110881033877249,1.1368772826506932,9619.55,60,0
AABS,2008-04-10,0,TRENDING_UP,17.96875,-5.715700799921938,0.9847141136623924,59650.0,60,1
AABS,2013-06-03,1,TRENDING_UP,-6.0,5.8975676096373455,1.1556798929044612,9121.216666666667,60,0
AABS,2025-06-25,0,TRENDING_UP,22.08888888888888,15.69316823517967,1.4041286021394883,526.6333333333333,60,1
AABS,2014-04-15,1,TRENDING_UP,-6.0,6.0158739337068665,1.1203384896627344,10875.0,60,1
AABS,2010-07-22,0,TRENDING_UP,-6.0,10.209836131885762,0.9392900499070074,2917.366666666667,60,0
AABS,2014-04-16,1,TRENDING_UP,-6.0,8.26455695293085,1.1840334772370875,11336.666666666666,60,0
AABS,2025-04-14,0,TRENDING_UP,50.03999999999999,-1.248169302199773,0.9619387871061672,797.5333333333333,60,1
AABS,2014-05-22,1,TRENDING_UP,-6.0,12.61389935289009,1.2867613176848824,12238.333333333334,60,0
AABS,2005-11-18,0,TRENDING_UP,-6.0,-31.61283263845972,0.9040351293981674,4863.333333333333,60,0
AABS,2014-05-23,1,RANGING,-6.0,15.864433441981074,1.3079164371428178,12121.666666666666,60,0
AABS,2019-02-26,0,RANGING,4.7879616963064295,-3.0517615121559087,0.6561227755795376,5191.666666666667,60,1
AABS,2014-10-10,1,TRENDING_UP,17.310770638005952,21.631769714934403,1.167025213858591,5320.0,60,1
AABS,2025-03-06,0,TRENDING_UP,29.69010043041608,-8.53576577985743,1.2680346308364654,2095.3166666666666,60,1
AABS,2014-10-14,1,TRENDING_UP,-6.0,25.63488084210296,1.1882890778384918,5060.0,60,0
AABS,2025-01-24,0,TRENDING_UP,-6.0,-4.239458059305612,1.611515141440963,2130.85,60,0
AABS,2014-11-12,1,TRENDING_UP,-6.0,19.34640382402224,1.1207587536873267,9056.666666666666,60,0
AABS,2024-06-24,0,TRENDING_UP,-6.0,-22.4874288564538,0.9725187494238012,1845.05,60,0
AABS,2014-12-31,1,TRENDING_UP,23.14328076560184,13.244448403054292,1.0846124255325744,8995.0,60,1
AABS,2015-07-09,0,TRENDING_UP,-6.0,23.57093812683396,1.1546572396739894,40185.0,60,1
AABS,2015-01-05,1,TRENDING_UP,23.761290322580653,20.5641138979891,1.1118366811700269,9056.666666666666,60,1
AABS,2024-09-27,0,TRENDING_UP,-6.0,11.956490660010797,1.1127064437877825,1141.3666666666666,60,0
AABS,2015-01-06,1,TRENDING_UP,18.358677584190108,28.668612694869243,1.1395699111051696,9055.0,60,1
AABS,2012-03-21,0,TRENDING_UP,21.1757648470306,-25.42936273663585,1.0045326585783,4912.866666666667,60,1
AABS,2015-01-07,1,TRENDING_UP,-6.0,38.13572956203856,1.1699502019070498,9101.666666666666,60,1
AABS,2025-01-24,0,TRENDING_UP,-6.0,-4.239458059305612,1.611515141440963,2130.85,60,0
AABS,2015-01-08,1,TRENDING_UP,-6.0,45.41160803457177,1.1957217971994658,9198.333333333334,60,1
AABS,2017-02-06,0,TRENDING_UP,-6.0,-15.097836399822524,0.9918553965611306,608.3333333333334,60,0
AABS,2015-01-09,1,TRENDING_UP,-6.0,58.93576154406684,1.2446942976293505,9045.0,60,1
AABS,2015-01-30,0,TRENDING_UP,-6.0,59.19991648269846,1.1710445926219688,7251.666666666667,60,0
AABS,2015-01-12,1,TRENDING_UP,-6.0,70.7896160923106,1.2803049093679006,6590.0,60,1
AABS,2016-07-27,0,TRENDING_UP,-6.0,15.407681109895368,1.1813320824099744,1096.6666666666667,60,1
AABS,2015-01-13,1,TRENDING_UP,-6.0,70.6902308555802,1.2817749151999789,6641.666666666667,60,0
AABS,2017-05-23,0,TRENDING_UP,-6.0,-34.596730510175995,0.759650285351151,993.3333333333334,60,0
AABS,2016-06-17,1,TRENDING_UP,5.771861037658428,2.4965796837710066,1.0974714683197977,1128.3333333333333,60,1
AABS,2006-01-18,0,TRENDING_UP,-6.0,-28.5331234992252,0.8795003739175263,5201.666666666667,60,0
AABS,2016-06-22,1,TRENDING_UP,6.956521739130435,11.90147471360262,1.143737462641092,1133.3333333333333,60,1
AABS,2008-04-10,0,TRENDING_UP,17.96875,-5.715700799921938,0.9847141136623924,59650.0,60,1
AABS,2016-06-24,1,RANGING,-3.229813664596278,33.3350844698419,1.305029426963697,1128.3333333333333,60,1
AABS,2014-02-28,0,RANGING,-6.0,-6.849228736070182,0.9018450825854988,6785.0,60,0
AABS,2016-06-27,1,RANGING,-6.0,37.29984140990099,1.317291285139525,1120.0,60,1
AABS,2011-03-31,0,RANGING,-6.0,18.872732374201306,1.058111082250795,1216.8833333333334,60,0
AABS,2016-07-12,1,TRENDING_UP,-6.0,37.73352275162229,1.342744417355295,1253.3333333333333,60,0
AABS,2014-09-15,0,TRENDING_UP,41.66666666666667,7.005942503722231,1.0887435748226622,5553.333333333333,60,1
AABS,2016-10-07,1,TRENDING_UP,-6.0,39.45057605589184,1.275041868962938,828.3333333333334,60,0
AABS,2024-06-27,0,TRENDING_UP,-6.0,-21.70232243054642,0.9851327121931,2020.65,60,0
AABS,2016-10-17,1,TRENDING_UP,-6.0,40.19272666542148,1.2776078201097212,823.3333333333334,60,0
AABS,2024-05-24,0,TRENDING_UP,-6.0,0.6196162966377479,1.3340983631055707,947.0166666666668,60,0
AABS,2016-10-19,1,TRENDING_UP,-6.0,51.83144120316767,1.3582461514716146,765.0,60,0
AABS,2015-06-17,0,TRENDING_UP,28.82822085889571,21.855424758340813,1.1494253648072543,40186.66666666666,60,1
AABS,2016-12-29,1,TRENDING_UP,-6.0,35.18739212124239,1.252004413807473,730.0,60,0
AABS,2025-07-29,0,TRENDING_UP,13.875021705157137,4.807872659414954,1.5314170626605597,326.06666666666666,60,1
AABS,2016-12-30,1,TRENDING_UP,-6.0,42.68633512808689,1.2685904551744889,750.0,60,0
AABS,2017-05-16,0,TRENDING_UP,-6.0,-20.93899156500173,0.8690531354423112,785.0,60,0
AABS,2018-02-02,1,RANGING,11.543026706231448,0.1092937389842587,0.9805954681568698,2371.6666666666665,60,1
AABS,2010-08-23,0,RANGING,-6.0,-20.67308351684268,0.7516960589496325,3815.766666666667,60,0
AABS,2018-02-06,1,RANGING,-6.0,6.837777984142344,0.9998822155170088,2540.0,60,0
AABS,2019-02-06,0,RANGING,-6.0,-6.9391032666194,0.6582277120965431,4995.0,60,0
AABS,2018-02-16,1,RANGING,-6.0,35.63896245259524,1.1985677383383475,3046.6666666666665,60,0
