symbol,date,decile_current,decile_corrected,liquidity_pass,sc_current,sc_corrected
PKGP,2013-05-22,3.0,3.0,1.0,0,0
SPL,2013-05-22,5.0,5.0,1.0,0,0
FRCL,2013-05-22,2.0,,0.0,0,0
BAHL,2013-05-22,1.0,1.0,1.0,0,0
PPL,2013-05-22,6.0,7.0,1.0,0,0
PSEL,2013-05-22,9.0,,0.0,0,0
NRL,2013-05-22,4.0,,0.0,0,0
KEL,2013-05-22,4.0,4.0,1.0,0,0
GAMON,2013-05-22,9.0,,0.0,0,0
DBCI,2013-05-22,8.0,9.0,1.0,0,1
POL,2013-05-22,3.0,3.0,1.0,0,0
DCL,2013-05-23,8.0,9.0,1.0,0,1
PAEL,2013-05-23,9.0,9.0,1.0,1,1
ENGRO,2013-05-23,7.0,7.0,1.0,0,0
FFC,2013-05-23,2.0,1.0,1.0,0,0
AGIC,2013-05-23,3.0,3.0,1.0,0,0
TPL,2013-05-23,5.0,,0.0,0,0
HMB,2013-05-23,1.0,,0.0,0,0
DOL,2013-05-23,2.0,1.0,1.0,0,0
CRTM,2013-05-23,5.0,,0.0,0,0
SURC,2013-05-23,8.0,,0.0,0,0
MARI,2013-05-23,8.0,9.0,1.0,0,1
ALTN,2013-05-23,5.0,,0.0,0,0
PKGP,2013-05-23,4.0,3.0,1.0,0,0
BAHL,2013-05-23,1.0,1.0,1.0,0,0
PSEL,2013-05-23,9.0,,0.0,0,0
FABL,2013-05-23,1.0,1.0,1.0,0,0
NRL,2013-05-23,5.0,,0.0,0,0
GAMON,2013-05-23,9.0,,0.0,0,0
DBCI,2013-05-23,9.0,9.0,1.0,1,1
CYAN,2013-05-23,4.0,,0.0,0,0
PAEL,2013-05-24,9.0,9.0,1.0,1,1
FABL,2013-05-24,2.0,1.0,1.0,0,0
ECOP,2013-05-24,0.0,,0.0,0,0
MARI,2013-05-24,8.0,9.0,1.0,0,1
PSEL,2013-05-24,9.0,,0.0,0,0
PAKRI,2013-05-24,0.0,0.0,1.0,0,0
STCL,2013-05-24,2.0,,0.0,0,0
SNBL,2013-05-24,6.0,7.0,1.0,0,0
PACE,2013-05-24,2.0,2.0,1.0,0,0
PRL,2013-05-24,5.0,,0.0,0,0
PKGP,2013-05-24,5.0,5.0,1.0,0,0
HUMNL,2013-05-24,7.0,,0.0,0,0
GHGL,2013-05-24,2.0,,0.0,0,0
QUET,2013-05-24,9.0,,0.0,0,0
ATIL,2013-05-27,6.0,,0.0,0,0
PAEL,2013-05-27,9.0,9.0,1.0,1,1
PSEL,2013-05-27,9.0,,0.0,0,0
HUMNL,2013-05-27,6.0,,0.0,0,0
QUET,2013-05-27,9.0,,0.0,0,0
ATIL,2013-05-28,7.0,,0.0,0,0
DCL,2013-05-28,8.0,9.0,1.0,0,1
PAEL,2013-05-28,9.0,9.0,1.0,1,1
PSEL,2013-05-28,9.0,,0.0,0,0
STCL,2013-05-28,5.0,,0.0,0,0
AGIC,2013-05-28,3.0,,0.0,0,0
OGDC,2013-05-28,5.0,4.0,1.0,0,0
MWMP,2013-05-28,2.0,,0.0,0,0
HUMNL,2013-05-28,7.0,,0.0,0,0
QUET,2013-05-28,9.0,,0.0,0,0
EFUG,2013-05-28,4.0,,0.0,0,0
DCL,2013-05-29,9.0,9.0,1.0,1,1
PAEL,2013-05-29,9.0,9.0,1.0,1,1
EPCL,2013-05-29,5.0,5.0,1.0,0,0
AGIC,2013-05-29,2.0,,0.0,0,0
KCL,2013-05-29,8.0,,0.0,0,0
EFUL,2013-05-29,0.0,,0.0,0,0
MWMP,2013-05-29,7.0,,0.0,0,0
HUMNL,2013-05-29,7.0,,0.0,0,0
RMPL,2013-05-29,3.0,,0.0,0,0
PIL,2013-05-29,5.0,,0.0,0,0
MARI,2013-05-29,8.0,9.0,1.0,0,1
GLAXO,2013-05-29,3.0,3.0,1.0,0,0
DWAE,2013-05-29,4.0,,0.0,0,0
PASM,2013-05-29,0.0,,0.0,0,0
FCEPL,2013-05-29,4.0,4.0,1.0,0,0
PSEL,2013-05-29,9.0,,0.0,0,0
TGL,2013-05-29,6.0,7.0,1.0,0,0
DFML,2013-05-29,9.0,9.0,1.0,1,1
WAHN,2013-05-29,6.0,,0.0,0,0
BOP,2013-05-29,7.0,8.0,1.0,0,0
EFUG,2013-05-29,5.0,,0.0,0,0
EPCL,2013-05-30,6.0,7.0,1.0,0,0
AGIC,2013-05-30,3.0,,0.0,0,0
KCL,2013-05-30,9.0,,0.0,0,0
SNGP,2013-05-30,2.0,1.0,1.0,0,0
GLPL,2013-05-30,9.0,,0.0,0,0
WTL,2013-05-30,2.0,1.0,1.0,0,0
EFUL,2013-05-30,0.0,,0.0,0,0
HUMNL,2013-05-30,8.0,,0.0,0,0
PIL,2013-05-30,3.0,,0.0,0,0
CRTM,2013-05-30,5.0,,0.0,0,0
MARI,2013-05-30,8.0,9.0,1.0,0,1
PAKRI,2013-05-30,1.0,0.0,1.0,0,0
SBL,2013-05-30,4.0,4.0,1.0,0,0
ANL,2013-05-30,1.0,1.0,1.0,0,0
GLAXO,2013-05-30,4.0,3.0,1.0,0,0
INDU,2013-05-30,3.0,,0.0,0,0
PASM,2013-05-30,0.0,,0.0,0,0
TELE,2013-05-30,0.0,0.0,1.0,0,0
MEHT,2013-05-30,3.0,,0.0,0,0
PSEL,2013-05-30,9.0,,0.0,0,0
SILK,2013-05-30,2.0,1.0,1.0,0,0
HAFL,2013-05-30,9.0,,0.0,0,0
WAHN,2013-05-30,7.0,,0.0,0,0
BOP,2013-05-30,8.0,8.0,1.0,0,0
STPL,2013-05-31,1.0,,0.0,0,0
TSPL,2013-05-31,9.0,9.0,1.0,1,1
CEPB,2013-05-31,7.0,8.0,1.0,0,0
AGIC,2013-05-31,4.0,,0.0,0,0
IBLHL,2013-05-31,7.0,,0.0,0,0
KCL,2013-05-31,9.0,,0.0,0,0
HUBC,2013-05-31,4.0,4.0,1.0,0,0
NRSL,2013-05-31,3.0,3.0,1.0,0,0
BWHL,2013-05-31,3.0,,0.0,0,0
GLPL,2013-05-31,9.0,,0.0,0,0
HUMNL,2013-05-31,8.0,,0.0,0,0
CRTM,2013-05-31,5.0,,0.0,0,0
MFFL,2013-05-31,8.0,,0.0,0,0
PAKRI,2013-05-31,1.0,0.0,1.0,0,0
BIPL,2013-05-31,1.0,0.0,1.0,0,0
SBL,2013-05-31,7.0,7.0,1.0,0,0
KOHP,2013-05-31,9.0,9.0,1.0,1,1
MEHT,2013-05-31,6.0,,0.0,0,0
FABL,2013-05-31,3.0,2.0,1.0,0,0
TRG,2013-05-31,8.0,9.0,1.0,0,1
HAFL,2013-05-31,9.0,,0.0,0,0
KAPCO,2013-05-31,4.0,4.0,1.0,0,0
MERIT,2013-05-31,0.0,,0.0,0,0
TGL,2013-05-31,7.0,7.0,1.0,0,0
BOP,2013-05-31,9.0,9.0,1.0,1,1
ASLPS,2013-06-03,2.0,,0.0,0,0
DYNO,2013-06-03,8.0,,0.0,0,0
AGIC,2013-06-03,4.0,,0.0,0,0
CLCPS,2013-06-03,6.0,,0.0,0,0
NCPL,2013-06-03,3.0,2.0,1.0,0,0
IBLHL,2013-06-03,8.0,,0.0,0,0
NCL,2013-06-03,5.0,5.0,1.0,0,0
KCL,2013-06-03,9.0,,0.0,0,0
NPL,2013-06-03,7.0,7.0,1.0,0,0
NRSL,2013-06-03,6.0,6.0,1.0,0,0
NETSOL,2013-06-03,5.0,5.0,1.0,0,0
HINO,2013-06-03,8.0,,0.0,0,0
OGDC,2013-06-03,5.0,4.0,1.0,0,0
IGIHL,2013-06-03,7.0,,0.0,0,0
ATLH,2013-06-03,8.0,,0.0,0,0
AHCL,2013-06-03,2.0,1.0,1.0,0,0
GLAXO,2013-06-03,4.0,3.0,1.0,0,0
MDTL,2013-06-03,6.0,,0.0,0,0
HBL,2013-06-03,1.0,0.0,1.0,0,0
NML,2013-06-03,6.0,6.0,1.0,0,0
TGL,2013-06-03,7.0,8.0,1.0,0,0
FECTC,2013-06-03,4.0,3.0,1.0,0,0
SHEZ,2013-06-03,8.0,,0.0,0,0
ASLPS,2013-06-04,3.0,,0.0,0,0
KOHE,2013-06-04,8.0,8.0,1.0,0,0
CLCPS,2013-06-04,9.0,9.0,1.0,1,1
IBLHL,2013-06-04,8.0,,0.0,0,0
CHBL,2013-06-04,6.0,,0.0,0,0
KCL,2013-06-04,9.0,,0.0,0,0
NETSOL,2013-06-04,6.0,6.0,1.0,0,0
HINO,2013-06-04,8.0,,0.0,0,0
KOHC,2013-06-04,4.0,3.0,1.0,0,0
ASL,2013-06-04,3.0,,0.0,0,0
MLCF,2013-06-04,6.0,6.0,1.0,0,0
ATLH,2013-06-04,8.0,,0.0,0,0
SEARL,2013-06-04,8.0,,0.0,0,0
GOC,2013-06-04,0.0,,0.0,0,0
FATIMA,2013-06-04,1.0,0.0,1.0,0,0
BERG,2013-06-04,5.0,,0.0,0,0
GLAXO,2013-06-04,4.0,3.0,1.0,0,0
PASM,2013-06-04,0.0,,0.0,0,0
MDTL,2013-06-04,7.0,,0.0,0,0
ALAC,2013-06-04,0.0,,0.0,0,0
FEROZ,2013-06-04,6.0,,0.0,0,0
HAFL,2013-06-04,9.0,,0.0,0,0
NICL,2013-06-04,8.0,8.0,1.0,0,0
SITC,2013-06-04,2.0,,0.0,0,0
FECTC,2013-06-04,6.0,5.0,1.0,0,0
NETSOL,2013-06-05,7.0,7.0,1.0,0,0
CNERGY,2013-06-05,1.0,0.0,1.0,0,0
DADX,2013-06-05,0.0,,0.0,0,0
HAFL,2013-06-05,9.0,,0.0,0,0
KOHE,2013-06-05,8.0,8.0,1.0,0,0
LUCK,2013-06-05,3.0,2.0,1.0,0,0
INKL,2013-06-05,4.0,,0.0,0,0
MERIT,2013-06-05,0.0,,0.0,0,0
GLAXO,2013-06-05,5.0,4.0,1.0,0,0
HMB,2013-06-05,1.0,,0.0,0,0
CLCPS,2013-06-05,9.0,9.0,1.0,1,1
PACE,2013-06-05,6.0,6.0,1.0,0,0
CHBL,2013-06-05,8.0,8.0,1.0,0,0
MDTL,2013-06-05,8.0,,0.0,0,0
WAVES,2013-06-05,1.0,,0.0,0,0
BOP,2013-06-05,9.0,9.0,1.0,1,1
ISL,2013-06-06,7.0,7.0,1.0,0,0
ECOP,2013-06-06,0.0,,0.0,0,0
NETSOL,2013-06-06,8.0,7.0,1.0,0,0
DADX,2013-06-06,0.0,,0.0,0,0
MSOT,2013-06-06,0.0,,0.0,0,0
INKL,2013-06-06,5.0,,0.0,0,0
MERIT,2013-06-06,0.0,,0.0,0,0
GLAXO,2013-06-06,6.0,6.0,1.0,0,0
UBL,2013-06-06,4.0,3.0,1.0,0,0
WAVES,2013-06-06,2.0,,0.0,0,0
HBL,2013-06-06,0.0,0.0,1.0,0,0
SAZEW,2013-06-06,4.0,,0.0,0,0
FATIMA,2013-06-07,2.0,1.0,1.0,0,0
ECOP,2013-06-07,0.0,,0.0,0,0
INIL,2013-06-07,7.0,,0.0,0,0
MCB,2013-06-07,7.0,7.0,1.0,0,0
FEROZ,2013-06-07,6.0,,0.0,0,0
DADX,2013-06-07,0.0,,0.0,0,0
HAFL,2013-06-07,9.0,,0.0,0,0
PECO,2013-06-07,1.0,,0.0,0,0
GLAXO,2013-06-07,7.0,7.0,1.0,0,0
REWM,2013-06-07,8.0,,0.0,0,0
SEPL,2013-06-07,4.0,,0.0,0,0
SEARL,2013-06-07,7.0,,0.0,0,0
ABOT,2013-06-07,7.0,,0.0,0,0
QUET,2013-06-07,8.0,,0.0,0,0
UNIC,2013-06-07,3.0,,0.0,0,0
KSBP,2013-06-10,4.0,,0.0,0,0
ZAHID,2013-06-10,2.0,,0.0,0,0
ABOT,2013-06-10,8.0,,0.0,0,0
PECO,2013-06-10,1.0,,0.0,0,0
INIL,2013-06-10,7.0,,0.0,0,0
DADX,2013-06-10,1.0,,0.0,0,0
HINO,2013-06-10,9.0,,0.0,0,0
BWHL,2013-06-10,4.0,,0.0,0,0
REWM,2013-06-10,8.0,,0.0,0,0
SEPL,2013-06-10,5.0,,0.0,0,0
SEARL,2013-06-10,8.0,,0.0,0,0
MSCL,2013-06-10,9.0,,0.0,0,0
GLAXO,2013-06-10,7.0,7.0,1.0,0,0
HINOON,2013-06-10,2.0,,0.0,0,0
PASM,2013-06-10,0.0,,0.0,0,0
CSAP,2013-06-10,5.0,4.0,1.0,0,0
FEROZ,2013-06-10,7.0,,0.0,0,0
OTSU,2013-06-10,3.0,,0.0,0,0
TREET,2013-06-10,2.0,,0.0,0,0
KSBP,2013-06-11,4.0,,0.0,0,0
PCAL,2013-06-11,6.0,,0.0,0,0
CENI,2013-06-11,2.0,,0.0,0,0
IBLHL,2013-06-11,9.0,,0.0,0,0
GFIL,2013-06-11,8.0,,0.0,0,0
PECO,2013-06-11,2.0,,0.0,0,0
DADX,2013-06-11,2.0,,0.0,0,0
BWHL,2013-06-11,5.0,,0.0,0,0
REWM,2013-06-11,8.0,,0.0,0,0
SEPL,2013-06-11,6.0,,0.0,0,0
SEARL,2013-06-11,8.0,,0.0,0,0
QUET,2013-06-11,8.0,,0.0,0,0
MFFL,2013-06-11,8.0,,0.0,0,0
PAKRI,2013-06-11,1.0,1.0,1.0,0,0
MSCL,2013-06-11,9.0,,0.0,0,0
GLAXO,2013-06-11,8.0,8.0,1.0,0,0
HINOON,2013-06-11,4.0,,0.0,0,0
CSAP,2013-06-11,5.0,5.0,1.0,0,0
FEROZ,2013-06-11,7.0,,0.0,0,0
OTSU,2013-06-11,5.0,,0.0,0,0
UBL,2013-06-11,4.0,4.0,1.0,0,0
TREET,2013-06-11,3.0,,0.0,0,0
PSO,2013-06-12,7.0,7.0,1.0,0,0
SURC,2013-06-12,6.0,,0.0,0,0
SILK,2013-06-12,4.0,3.0,1.0,0,0
MFFL,2013-06-12,9.0,,0.0,0,0
PAKRI,2013-06-12,2.0,2.0,1.0,0,0
BWHL,2013-06-12,4.0,,0.0,0,0
MSCL,2013-06-12,9.0,,0.0,0,0
APL,2013-06-12,3.0,,0.0,0,0
FFL,2013-06-12,0.0,,0.0,0,0
SEPL,2013-06-12,6.0,,0.0,0,0
BUXL,2013-06-12,6.0,,0.0,0,0
HINOON,2013-06-12,5.0,,0.0,0,0
IBLHL,2013-06-12,9.0,,0.0,0,0
IGIL,2013-06-12,8.0,,0.0,0,0
TREET,2013-06-12,4.0,,0.0,0,0
CSAP,2013-06-12,6.0,6.0,1.0,0,0
APL,2013-06-13,3.0,,0.0,0,0
NCPL,2013-06-13,3.0,3.0,1.0,0,0
DGKC,2013-06-13,4.0,4.0,1.0,0,0
NCL,2013-06-13,5.0,5.0,1.0,0,0
FLYNG,2013-06-13,4.0,4.0,1.0,0,0
NPL,2013-06-13,8.0,8.0,1.0,0,0
UNIC,2013-06-13,4.0,,0.0,0,0
PSO,2013-06-13,8.0,8.0,1.0,0,0
MFFL,2013-06-13,9.0,,0.0,0,0
MSCL,2013-06-13,9.0,,0.0,0,0
HINOON,2013-06-13,7.0,,0.0,0,0
HBL,2013-06-13,4.0,3.0,1.0,0,0
CSAP,2013-06-13,6.0,7.0,1.0,0,0
KAPCO,2013-06-13,5.0,5.0,1.0,0,0
LUCK,2013-06-13,3.0,2.0,1.0,0,0
FFL,2013-06-13,0.0,,0.0,0,0
ZIL,2013-06-13,1.0,,0.0,0,0
AHTM,2013-06-13,6.0,,0.0,0,0
TREET,2013-06-13,5.0,4.0,1.0,0,0
ISL,2013-06-14,6.0,7.0,1.0,0,0
NRL,2013-06-14,3.0,,0.0,0,0
ALAC,2013-06-14,0.0,,0.0,0,0
CPPL,2013-06-14,7.0,,0.0,0,0
INIL,2013-06-14,7.0,,0.0,0,0
KSBP,2013-06-14,6.0,,0.0,0,0
BAFL,2013-06-14,1.0,0.0,1.0,0,0
LUCK,2013-06-14,3.0,3.0,1.0,0,0
MSCL,2013-06-14,9.0,,0.0,0,0
BCL,2013-06-14,1.0,,0.0,0,0
PCAL,2013-06-14,7.0,,0.0,0,0
MLCF,2013-06-14,6.0,6.0,1.0,0,0
HINOON,2013-06-14,7.0,,0.0,0,0
DGKC,2013-06-14,4.0,4.0,1.0,0,0
FCCL,2013-06-14,8.0,8.0,1.0,0,0
CSAP,2013-06-14,7.0,7.0,1.0,0,0
FLYNG,2013-06-14,7.0,7.0,1.0,0,0
ISL,2013-06-17,7.0,7.0,1.0,0,0
BWHL,2013-06-17,4.0,,0.0,0,0
KOHE,2013-06-17,8.0,,0.0,0,0
PCAL,2013-06-17,6.0,,0.0,0,0
GVGL,2013-06-17,8.0,,0.0,0,0
HINOON,2013-06-17,8.0,,0.0,0,0
GFIL,2013-06-17,9.0,,0.0,0,0
FECTC,2013-06-17,6.0,6.0,1.0,0,0
AHTM,2013-06-17,6.0,,0.0,0,0
