symbol,signal_date,entry_date,entry_price,exit_date,exit_price,outcome,return_pct,holding_days,rs_rating,rs_score
PSMC,2024-01-11,2024-01-12,896.96,2024-01-15,861.0816,sl,-4.0,3,100.0,468.51
PSX,2025-04-14,2025-04-15,29.7,2025-04-16,28.512,sl,-4.0,1,95.8,85.56
PSYL,2025-05-15,2025-05-16,62.34,2025-05-19,59.8464,sl,-4.0,3,95.2,77.53
PSYL,2025-06-03,2025-06-04,67.0,2025-06-05,64.32,sl,-4.0,1,95.8,99.13
PTC,2023-12-18,2023-12-19,15.95,2023-12-20,15.312,sl,-4.0,1,98.0,91.38
PTC,2024-03-28,2024-03-29,17.88,2024-04-01,17.1648,sl,-4.0,3,96.8,126.21
PTC,2024-12-11,2024-12-12,28.0,2024-12-13,26.88,sl,-4.0,1,96.0,121.35
PTL,2023-11-03,2023-11-06,39.5,2023-11-07,37.92,sl,-4.0,1,96.4,38.47
PTL,2023-11-28,2023-11-29,43.0,2023-12-06,46.44,tp,8.0,7,95.4,38.58
PTL,2023-12-08,2023-12-11,50.89,2023-12-13,48.8544,sl,-4.0,2,95.8,56.33
QUET,2022-11-14,2022-11-15,13.94,2022-11-16,13.3824,sl,-4.0,1,96.4,41.5
QUET,2022-11-17,2022-11-18,16.45,2022-11-21,17.766,tp,8.0,3,99.2,80.4
QUET,2022-11-22,2022-11-23,21.0,2022-11-24,22.68,tp,8.0,1,99.6,113.12
QUET,2023-02-27,2023-02-28,21.87,2023-03-01,20.9952,sl,-4.0,1,99.6,160.88
QUET,2024-11-15,2024-11-18,28.7,2024-11-19,27.552,sl,-4.0,1,96.4,130.36
QUICE,2023-05-02,2023-05-03,5.48,2023-05-04,5.2608,sl,-4.0,1,95.2,34.06
REDCO,2024-11-20,2024-11-21,17.0,2024-11-22,16.32,sl,-4.0,1,96.3,128.37
REDCO,2025-01-29,2025-01-30,21.97,2025-01-31,23.7276,tp,8.0,1,96.8,128.97
REDCO,2025-02-12,2025-02-13,26.99,2025-02-14,25.9104,sl,-4.0,1,98.5,183.93
REDCO,2025-04-16,2025-04-17,28.02,2025-04-18,26.8992,sl,-4.0,1,99.4,196.49
REDCO,2025-06-26,2025-06-27,26.7,2025-06-30,25.632,sl,-4.0,3,95.4,99.34
REWM,2022-02-07,2022-02-08,72.55,2022-02-24,74.99,time,3.3632,16,97.5,48.5
REWM,2023-04-26,2023-04-28,75.1,2023-05-15,77.0,time,2.53,17,95.4,30.97
RICL,2023-06-07,2023-06-08,8.27,2023-06-13,8.9316,tp,8.0,5,97.5,43.27
RICL,2023-06-26,2023-06-27,9.75,2023-07-05,9.36,sl,-4.0,8,97.5,36.05
RICL,2023-07-17,2023-07-18,9.55,2023-07-19,10.314,tp,8.0,1,96.2,32.32
SAPL,2022-08-16,2022-08-17,1500.0,2022-08-18,1440.0,sl,-4.0,1,97.9,66.96
SARC,2023-02-10,2023-02-14,40.49,2023-02-15,38.8704,sl,-4.0,1,97.9,56.12
SARC,2023-02-16,2023-02-17,40.64,2023-02-24,39.0144,sl,-4.0,7,97.4,47.46
SARC,2025-07-30,2025-07-31,83.0,2025-08-01,79.68,sl,-4.0,1,95.4,110.39
SARC,2025-08-06,2025-08-07,90.3,2025-08-08,97.524,tp,8.0,1,95.3,116.49
SASML,2025-05-26,2025-05-27,73.0,2025-05-29,70.08,sl,-4.0,2,96.9,100.37
SASML,2025-07-28,2025-07-29,109.95,2025-07-30,118.746,tp,8.0,1,96.2,131.08
SASML,2025-07-31,2025-08-01,146.32,2025-08-04,158.0256,tp,8.0,3,97.2,189.04
SASML,2025-08-05,2025-08-06,194.7,2025-08-07,210.276,tp,8.0,1,98.6,308.06
SASML,2025-08-08,2025-08-11,245.0,2025-08-12,264.6,tp,8.0,1,99.3,485.05
SASML,2025-12-05,2025-12-08,202.0,2025-12-09,193.92,sl,-4.0,1,97.1,200.1
SASML,2025-12-16,2025-12-17,203.99,2025-12-18,195.8304,sl,-4.0,1,98.4,226.54
SAZEW,2023-10-06,2023-10-09,101.1,2023-10-10,109.188,tp,8.0,1,98.8,69.81
SAZEW,2023-12-01,2023-12-04,207.9,2023-12-06,224.532,tp,8.0,2,99.2,182.59
SAZEW,2024-02-26,2024-02-27,359.1,2024-03-06,387.828,tp,8.0,8,100.0,347.21
SAZEW,2024-03-07,2024-03-08,417.98,2024-03-12,401.2608,sl,-4.0,4,100.0,393.38
SAZEW,2024-04-01,2024-04-02,425.0,2024-04-08,459.0,tp,8.0,6,99.6,378.99
SAZEW,2024-04-15,2024-04-16,490.0,2024-04-19,529.2,tp,8.0,3,100.0,484.55
SAZEW,2024-05-03,2024-05-06,757.9,2024-05-08,727.584,sl,-4.0,2,100.0,657.41
SAZEW,2024-05-31,2024-06-03,799.97,2024-06-07,767.9712,sl,-4.0,4,100.0,672.29
SAZEW,2024-06-13,2024-06-14,860.0,2024-06-20,825.6,sl,-4.0,6,100.0,718.66
SAZEW,2024-07-03,2024-07-04,850.0,2024-07-05,918.0,tp,8.0,1,99.6,783.05
SAZEW,2024-07-08,2024-07-09,1010.0,2024-07-10,1090.8,tp,8.0,1,99.6,941.58
SAZEW,2024-11-06,2024-11-07,1125.0,2024-11-12,1080.0,sl,-4.0,5,97.8,222.67
SAZEW,2024-12-09,2024-12-10,1174.9,2024-12-11,1127.904,sl,-4.0,1,97.8,169.31
SAZEW,2025-02-04,2025-02-06,1145.0,2025-02-07,1099.2,sl,-4.0,1,97.2,131.08
SBL,2022-01-10,2022-01-11,12.8,2022-01-12,13.824,tp,8.0,1,98.4,57.45
SCBPL,2024-04-15,2024-04-16,56.5,2024-04-18,54.24,sl,-4.0,2,95.5,71.39
SCBPL,2024-07-01,2024-07-02,69.9,2024-07-03,75.492,tp,8.0,1,95.1,86.32
SEL,2025-12-05,2025-12-08,37.65,2025-12-09,40.662,tp,8.0,1,95.7,154.98
SERT,2025-10-20,2025-10-21,58.83,2025-10-22,63.5364,tp,8.0,1,98.2,244.06
SERT,2025-10-23,2025-10-24,76.0,2025-10-27,72.96,sl,-4.0,3,98.9,379.2
SGPL,2023-02-08,2023-02-09,7.0,2023-02-10,6.72,sl,-4.0,1,96.7,38.04
SGPL,2024-06-28,2024-07-01,13.1,2024-07-02,14.148,tp,8.0,1,96.3,89.47
SGPL,2024-07-04,2024-07-05,17.9,2024-07-08,17.184,sl,-4.0,3,98.5,171.46
SGPL,2025-12-08,2025-12-09,27.48,2025-12-10,29.6784,tp,8.0,1,96.0,142.55
SGPL,2025-12-11,2025-12-12,33.3,2025-12-15,35.964,tp,8.0,3,98.4,232.0
SHCM,2025-11-04,2025-11-05,95.99,2025-11-06,92.1504,sl,-4.0,1,96.8,229.6
SHDT,2025-05-26,2025-05-27,40.0,2025-05-29,43.2,tp,8.0,2,96.4,93.46
SHDT,2025-05-30,2025-06-02,53.5,2025-06-03,51.36,sl,-4.0,1,97.9,151.27
SHDT,2025-06-04,2025-06-05,61.9,2025-06-10,59.424,sl,-4.0,5,97.7,178.28
SHDT,2025-06-17,2025-06-18,77.14,2025-06-19,83.3112,tp,8.0,1,98.3,281.05
SHEL,2023-10-13,2023-10-16,166.0,2023-10-17,159.36,sl,-4.0,1,95.6,34.87
SHFA,2024-11-04,2024-11-05,368.0,2024-11-08,353.28,sl,-4.0,3,95.2,117.61
SHFA,2024-11-11,2024-11-12,380.0,2024-11-13,364.8,sl,-4.0,1,96.0,141.48
SHFA,2024-11-19,2024-11-20,404.98,2024-11-21,388.7808,sl,-4.0,1,96.7,151.99
SHFA,2025-01-21,2025-01-22,409.0,2025-01-31,441.72,tp,8.0,9,95.8,98.18
SHFA,2025-02-12,2025-02-13,432.0,2025-02-14,414.72,sl,-4.0,1,95.7,103.45
SHFA,2025-02-24,2025-02-25,520.0,2025-02-26,499.2,sl,-4.0,1,97.9,145.75
SIEM,2022-08-10,2022-08-12,720.0,2022-08-25,714.99,time,-0.6958,13,96.3,42.53
SIEM,2022-10-20,2022-10-21,859.98,2022-10-24,825.5808,sl,-4.0,3,95.9,30.43
SIEM,2022-11-02,2022-11-03,920.0,2022-11-07,883.2,sl,-4.0,4,96.4,44.92
SINDM,2025-12-10,2025-12-11,35.19,2025-12-12,33.7824,sl,-4.0,1,95.1,127.69
SINDM,2025-12-24,2025-12-26,36.0,2025-12-26,37.67,time,4.6389,0,96.0,145.64
SITC,2025-09-08,2025-09-09,961.0,2025-09-10,922.56,sl,-4.0,1,95.6,115.01
SMCPL,2022-08-05,2022-08-10,11.5,2022-08-15,12.42,tp,8.0,5,97.5,54.44
SMCPL,2022-08-17,2022-08-18,11.76,2022-09-02,11.73,time,-0.2551,15,96.7,51.21
SMCPL,2023-06-27,2023-07-03,16.2,2023-07-04,15.552,sl,-4.0,1,98.7,57.86
SNGP,2023-02-06,2023-02-07,44.0,2023-02-08,42.24,sl,-4.0,1,96.3,28.3
SNGP,2023-02-13,2023-02-14,48.25,2023-02-15,46.32,sl,-4.0,1,96.9,37.5
SPEL,2024-07-23,2024-07-24,34.5,2024-07-25,33.12,sl,-4.0,1,95.5,117.48
SPEL,2024-07-31,2024-08-01,35.49,2024-08-02,38.3292,tp,8.0,1,97.4,142.23
SPL,2025-11-20,2025-11-21,57.26,2025-11-24,54.9696,sl,-4.0,3,96.1,199.36
SPLC,2021-06-10,2021-06-11,3.6,2021-06-14,3.456,sl,-4.0,3,98.7,267.87
SPWL,2022-01-24,2022-01-25,25.34,2022-01-31,24.3264,sl,-4.0,6,95.5,44.16
SSGC,2024-11-14,2024-11-15,24.94,2024-11-18,26.9352,tp,8.0,3,95.3,110.09
SSGC,2024-12-03,2024-12-04,33.0,2024-12-05,35.64,tp,8.0,1,97.1,136.18
SSGC,2024-12-11,2024-12-12,38.25,2024-12-13,36.72,sl,-4.0,1,98.2,178.16
SSGC,2024-12-16,2024-12-17,41.79,2024-12-18,45.1332,tp,8.0,1,98.9,201.65
SSGC,2025-04-18,2025-04-21,42.99,2025-04-23,41.2704,sl,-4.0,2,98.9,195.38
SSGC,2025-06-17,2025-06-18,44.9,2025-06-19,43.104,sl,-4.0,1,95.6,123.49
SSGC,2025-08-01,2025-08-04,45.61,2025-08-05,43.7856,sl,-4.0,1,96.5,127.73
SSML,2025-12-04,2025-12-05,35.5,2025-12-08,34.08,sl,-4.0,3,95.5,149.74
SSOM,2025-05-29,2025-05-30,856.66,2025-06-02,822.3936,sl,-4.0,3,100.0,907.24
SSOM,2025-06-27,2025-06-30,779.41,2025-07-01,841.7628,tp,8.0,1,100.0,880.35
SSOM,2025-07-11,2025-07-14,1010.06,2025-07-15,1090.8648,tp,8.0,1,100.0,816.08
STCL,2021-01-08,2021-01-11,23.56,2021-01-20,22.6176,sl,-4.0,9,95.3,103.66
STCL,2021-01-29,2021-02-01,26.85,2021-02-09,25.776,sl,-4.0,8,96.5,125.58
STCL,2021-05-20,2021-05-21,28.0,2021-06-01,30.24,tp,8.0,11,95.8,107.02
STCL,2021-06-02,2021-06-03,32.6,2021-06-14,35.208,tp,8.0,11,95.6,137.26
SUTM,2025-05-16,2025-05-19,229.0,2025-05-20,219.84,sl,-4.0,1,97.9,122.9
SYS,2021-01-07,2021-01-08,418.78,2021-01-13,452.2824,tp,8.0,5,96.5,128.88
SYS,2021-01-22,2021-01-25,473.99,2021-02-08,487.24,time,2.7954,14,98.2,149.87
SYS,2021-02-09,2021-02-10,494.0,2021-02-11,474.24,sl,-4.0,1,96.6,131.09
SYS,2021-11-03,2021-11-04,798.38,2021-11-09,766.4448,sl,-4.0,5,96.6,90.92
SYS,2021-11-17,2021-11-18,818.24,2021-11-22,785.5104,sl,-4.0,4,97.8,93.58
TATM,2025-07-02,2025-07-03,158.0,2025-07-04,151.68,sl,-4.0,1,96.1,151.31
TATM,2025-07-07,2025-07-08,204.97,2025-07-09,196.7712,sl,-4.0,1,97.6,219.64
TATM,2025-11-27,2025-11-28,205.1,2025-12-01,221.508,tp,8.0,3,95.8,177.18
TATM,2025-12-11,2025-12-12,214.98,2025-12-15,206.3808,sl,-4.0,3,96.0,160.69
TELE,2021-02-02,2021-02-03,4.17,2021-02-04,4.0032,sl,-4.0,1,97.6,142.72
TELE,2021-02-08,2021-02-09,5.26,2021-02-10,5.6808,tp,8.0,1,98.8,182.16
TELE,2021-05-25,2021-05-26,18.5,2021-05-28,17.76,sl,-4.0,2,100.0,881.14
TELE,2022-01-07,2022-01-10,18.43,2022-01-17,17.6928,sl,-4.0,7,100.0,283.69
TELE,2022-02-02,2022-02-03,18.7,2022-02-04,17.952,sl,-4.0,1,100.0,222.25
TGL,2022-04-15,2022-04-18,138.88,2022-04-19,133.3248,sl,-4.0,1,96.7,37.84
TGL,2022-04-28,2022-05-06,135.0,2022-05-09,129.6,sl,-4.0,3,95.3,36.08
THCCL,2024-05-06,2024-05-07,35.03,2024-05-08,33.6288,sl,-4.0,1,95.8,82.28
THCCL,2024-05-09,2024-05-10,39.0,2024-05-13,37.44,sl,-4.0,3,97.7,131.46
THCCL,2024-07-18,2024-07-19,44.15,2024-07-22,47.682,tp,8.0,3,95.5,119.77
THCCL,2024-07-25,2024-07-26,55.4,2024-07-29,53.184,sl,-4.0,3,98.5,185.84
THCCL,2024-08-13,2024-08-15,54.89,2024-08-16,59.2812,tp,8.0,1,97.4,167.78
THCCL,2024-09-20,2024-09-23,57.25,2024-09-24,61.83,tp,8.0,1,98.1,174.6
THCCL,2024-09-25,2024-09-26,74.97,2024-09-27,80.9676,tp,8.0,1,98.5,269.13
THCCL,2024-10-01,2024-10-02,88.99,2024-10-03,85.4304,sl,-4.0,1,98.9,351.99
THCCL,2024-10-14,2024-10-15,96.4,2024-10-16,92.544,sl,-4.0,1,98.9,330.14
THCCL,2024-10-18,2024-10-21,107.49,2024-10-23,116.0892,tp,8.0,2,99.3,334.52
THCCL,2024-11-15,2024-11-18,120.99,2024-11-19,130.6692,tp,8.0,1,99.3,276.88
THCCL,2024-11-20,2024-11-21,154.67,2024-11-22,148.4832,sl,-4.0,1,99.6,420.63
THCCL,2024-12-05,2024-12-06,215.44,2024-12-09,206.8224,sl,-4.0,3,100.0,580.22
THCCL,2024-12-30,2024-12-31,229.98,2025-01-01,220.7808,sl,-4.0,1,100.0,614.97
THCCL,2025-03-20,2025-03-21,232.0,2025-03-24,222.72,sl,-4.0,3,100.0,455.96
THCCL,2025-04-04,2025-04-07,220.0,2025-04-08,211.2,sl,-4.0,1,100.0,414.45
TOWL,2022-11-11,2022-11-14,135.0,2022-11-15,145.8,tp,8.0,1,95.1,33.26
TOWL,2023-02-28,2023-03-01,141.5,2023-03-02,135.84,sl,-4.0,1,96.2,37.49
TOWL,2023-03-06,2023-03-07,147.0,2023-03-08,158.76,tp,8.0,1,98.3,45.24
TOWL,2023-03-09,2023-03-10,186.76,2023-03-13,179.2896,sl,-4.0,3,98.3,78.53
TOWL,2023-03-16,2023-03-17,182.0,2023-03-20,196.56,tp,8.0,3,98.3,71.69
TOWL,2023-11-23,2023-11-24,211.0,2023-11-27,227.88,tp,8.0,3,95.4,44.02
TPL,2021-06-23,2021-06-24,16.4,2021-06-25,15.744,sl,-4.0,1,95.3,143.49
TPL,2021-06-29,2021-06-30,18.9,2021-07-02,18.144,sl,-4.0,2,96.9,156.64
TPL,2021-07-16,2021-07-19,25.0,2021-07-23,24.0,sl,-4.0,4,98.3,268.63
TPL,2021-08-04,2021-08-05,25.24,2021-08-06,24.2304,sl,-4.0,1,98.3,237.62
TPLP,2021-06-14,2021-06-15,20.71,2021-06-16,22.3668,tp,8.0,1,96.9,180.31
TPLP,2021-06-21,2021-06-22,23.27,2021-06-23,25.1316,tp,8.0,1,97.8,205.84
TPLP,2021-06-25,2021-06-28,29.0,2021-06-29,31.32,tp,8.0,1,98.7,260.84
TPLP,2021-07-02,2021-07-05,32.49,2021-07-06,35.0892,tp,8.0,1,98.7,326.87
TPLP,2021-07-08,2021-07-09,37.75,2021-07-13,36.24,sl,-4.0,4,99.1,386.77
TPLP,2021-08-23,2021-08-24,47.0,2021-08-25,45.12,sl,-4.0,1,99.6,427.16
TRG,2021-01-05,2021-01-06,86.81,2021-01-12,93.7548,tp,8.0,6,99.2,149.37
TRG,2021-01-18,2021-01-19,105.49,2021-01-25,113.9292,tp,8.0,6,100.0,171.7
TRG,2021-01-27,2021-01-28,125.74,2021-02-01,120.7104,sl,-4.0,4,100.0,224.05
TRG,2021-02-08,2021-02-09,126.0,2021-02-10,120.96,sl,-4.0,1,99.4,206.54
TRG,2021-02-19,2021-02-22,140.0,2021-02-24,134.4,sl,-4.0,2,98.4,247.86
TRG,2021-07-08,2021-07-09,174.99,2021-07-14,167.9904,sl,-4.0,5,97.9,188.72
TRG,2022-10-10,2022-10-11,151.8,2022-10-12,145.728,sl,-4.0,1,97.9,54.3
TRG,2022-11-14,2022-11-15,148.0,2022-11-16,142.08,sl,-4.0,1,98.0,46.27
TRSM,2025-07-03,2025-07-04,8.55,2025-07-07,8.208,sl,-4.0,3,95.6,146.47
TRSM,2025-07-21,2025-07-22,12.97,2025-07-23,14.0076,tp,8.0,1,97.4,191.56
TRSM,2025-08-28,2025-08-29,42.5,2025-09-01,40.8,sl,-4.0,3,99.8,999.96
TRSM,2025-10-07,2025-10-08,45.5,2025-10-09,49.14,tp,8.0,1,99.8,701.27
TRSM,2025-10-10,2025-10-13,62.0,2025-10-14,59.52,sl,-4.0,1,99.8,1075.86
TRSM,2025-10-24,2025-10-27,66.25,2025-10-28,63.6,sl,-4.0,1,99.8,1072.21
TSBL,2025-11-14,2025-11-17,59.1,2025-11-18,63.828,tp,8.0,1,98.2,347.18
TSPL,2023-02-15,2023-02-16,14.65,2023-02-17,15.822,tp,8.0,1,100.0,228.52
TSPL,2023-02-27,2023-02-28,18.3,2023-03-02,17.568,sl,-4.0,2,100.0,300.54
TSPL,2023-10-20,2023-10-23,13.31,2023-10-26,14.3748,tp,8.0,3,97.9,65.56
TSPL,2023-10-27,2023-10-30,15.29,2023-10-31,14.6784,sl,-4.0,1,98.4,110.2
UBL,2023-07-21,2023-07-24,154.0,2023-08-03,147.84,sl,-4.0,10,95.4,30.12
UNIC,2022-08-17,2022-08-18,9.66,2022-08-23,9.2736,sl,-4.0,5,95.1,31.06
UNITY,2021-01-19,2021-01-20,32.35,2021-01-26,34.938,tp,8.0,6,95.0,94.23
UNITY,2021-01-29,2021-02-01,36.49,2021-02-11,35.0304,sl,-4.0,10,95.9,119.76
UNITY,2021-05-18,2021-05-19,42.0,2021-05-20,40.32,sl,-4.0,1,95.4,104.36
UNITY,2021-05-25,2021-05-26,44.0,2021-06-02,47.52,tp,8.0,7,95.0,111.4
UNITY,2023-07-11,2023-07-12,22.0,2023-07-14,23.76,tp,8.0,2,96.0,27.86
UNITY,2023-07-20,2023-07-21,25.76,2023-07-24,27.8208,tp,8.0,3,97.1,45.62
UNITY,2023-07-26,2023-07-27,27.65,2023-07-31,26.544,sl,-4.0,4,99.2,71.08
UPFL,2022-09-09,2022-09-12,25000.0,2022-10-06,25500.0,time,2.0,24,100.0,127.1
UPFL,2022-10-10,2022-10-17,26000.0,2022-12-15,24960.0,sl,-4.0,59,100.0,125.11
UVIC,2024-12-27,2024-12-30,11.85,2024-12-31,11.376,sl,-4.0,1,95.9,118.58
UVIC,2025-09-10,2025-09-11,28.6,2025-09-12,27.456,sl,-4.0,1,95.6,111.82
UVIC,2025-09-17,2025-09-18,37.97,2025-09-19,36.4512,sl,-4.0,1,98.4,260.29
UVIC,2025-09-23,2025-09-24,38.5,2025-09-25,41.58,tp,8.0,1,98.2,235.47
WHALE,2021-06-10,2021-06-11,11.0,2021-06-14,10.56,sl,-4.0,3,96.1,160.23
WHALE,2021-07-06,2021-07-07,11.1,2021-07-08,10.656,sl,-4.0,1,96.9,152.98
WHALE,2021-07-09,2021-07-12,13.28,2021-07-13,12.7488,sl,-4.0,1,97.3,190.03
WHALE,2021-08-03,2021-08-04,12.53,2021-08-05,13.5324,tp,8.0,1,96.6,156.3
WTL,2021-05-26,2021-05-27,3.44,2021-05-28,3.3024,sl,-4.0,1,97.3,175.29
WTL,2021-05-31,2021-06-01,3.85,2021-06-02,3.696,sl,-4.0,1,98.7,220.16
WYETH,2021-05-25,2021-05-26,1981.84,2021-05-31,2140.3872,tp,8.0,5,95.9,122.55
ZAHID,2022-02-02,2022-02-04,25.0,2022-02-16,27.0,tp,8.0,12,95.9,42.17
ZAHID,2022-02-17,2022-02-18,27.95,2022-02-24,26.832,sl,-4.0,6,96.2,40.4
ZAHID,2022-11-18,2022-11-21,32.2,2022-11-25,30.912,sl,-4.0,4,96.7,39.85
ZAHID,2025-07-02,2025-07-03,74.99,2025-07-04,80.9892,tp,8.0,1,95.2,132.52
ZAHID,2025-07-10,2025-07-11,94.04,2025-07-14,101.5632,tp,8.0,3,96.9,195.57
ZAHID,2025-07-17,2025-07-18,137.69,2025-07-21,132.1824,sl,-4.0,3,99.0,353.79
ZAHID,2025-07-22,2025-07-23,155.0,2025-07-24,148.8,sl,-4.0,1,99.3,416.15
ZIL,2022-11-07,2022-11-08,164.0,2022-11-11,177.12,tp,8.0,3,99.2,67.16
ZIL,2022-12-02,2022-12-05,177.0,2022-12-20,169.92,sl,-4.0,15,98.7,86.64
ZIL,2023-02-07,2023-02-08,205.0,2023-02-13,196.8,sl,-4.0,5,99.6,134.01
ZIL,2023-02-24,2023-02-28,218.0,2023-03-02,235.44,tp,8.0,2,99.2,110.05
ZIL,2023-03-15,2023-03-16,262.0,2023-03-17,251.52,sl,-4.0,1,99.6,128.86
ZIL,2023-05-02,2023-05-03,323.57,2023-05-05,310.6272,sl,-4.0,2,100.0,138.53
