symbol,start,end,outcome,breakout_idx,close_at_breakout,ema_at_breakout,price_above_ema,ema_rising,ema_slope_pct,raw_pct_move,sma_at_breakout,passes_sma,passes_ema
NATF,680,760,down,762,32.01,38.3666850600892,False,False,-2.9324658544109377,6.739144017494532,32.607917,True,True
NATF,1120,1200,up,1213,32.2841,31.713846630633554,True,True,0.0744350816030816,56.249670890624174,32.328604999999996,False,True
NATF,3440,3520,down,3521,162.28,217.32600798725971,False,False,-2.395726598134664,6.205324131131373,216.82905,True,True
NBP,1320,1400,up,1401,39.3505,38.1717399784756,True,True,0.0447967614814816,13.91392739609408,38.9848945,True,True
NBP,1760,1840,down,1842,33.9481,35.45627485880847,False,False,-0.4218443316961502,-7.650501795387668,34.9142275,True,True
NBP,4840,4920,up,4921,64.69,55.200785983984986,True,True,3.067643666310031,26.51105271293864,54.328,True,True
NCL,360,440,down,444,46.9,60.75544558349142,False,False,-3.9240207796098754,15.565031982942426,61.376999999999995,True,True
NCL,2640,2720,up,2740,34.47,36.346930218851526,False,False,-1.7328465322690938,5.07687844502466,36.557249999999996,False,False
NCL,3360,3440,down,3476,50.79,53.06052230102853,False,False,-0.6398845564559822,27.26914746997441,52.68715,True,True
NESTLE,2720,2800,up,2828,6290.0,5773.299525277721,True,True,0.3651275452913384,-6.200317965023848,5721.186,True,True
NETSOL,1200,1280,up,1281,25.39,22.44278239422428,True,False,-2.0322053862604066,-10.31902323749508,23.21695,True,True
NICL,2480,2560,up,2561,22.92,21.997294967506,True,False,-0.4408616439886657,23.734729493891784,23.335700000000003,False,True
NICL,2560,2640,down,2643,25.69,24.88010625228369,True,True,2.145488453004392,-1.1288439081354578,23.730500000000003,False,False
NML,3400,3480,down,3481,122.55,139.64402141458763,False,False,-1.2812284043141853,25.467156262749896,138.22035,True,True
OBOY,440,520,down,527,5.94,7.603050697074678,False,False,-3.7911218323403695,-3.0303030303030254,7.408099999999999,True,True
OGDC,360,440,up,441,135.85,132.3003891614044,True,False,-0.4938791202779264,-13.47073978652926,137.8145,False,True
OGDC,480,560,up,562,124.55,125.30329728631648,False,False,-1.0286785802700098,-2.970694500200725,127.325,False,False
OGDC,520,600,down,607,120.5,123.93884044294354,False,False,-0.3006723170515584,4.979253112033195,124.18549999999999,True,True
OGDC,2400,2480,down,2482,197.74,229.4147951300375,False,False,-2.0703387904014066,4.298573884899363,236.07905,True,True
OGDC,3760,3840,down,3841,108.86,116.27630782855424,False,False,-0.3631151224744605,8.047032886275955,117.51799999999999,True,True
PABC,480,560,up,561,54.13,46.93854578826658,True,True,1.7162426483254878,33.49344171439128,46.108000000000004,True,True
PACE,2240,2320,up,2333,7.17,6.500325696711131,True,True,0.5312225404989896,69.4560669456067,6.68735,True,True
PAEL,1000,1080,down,1085,13.4691,18.951867092675712,False,False,-4.785418259164104,15.04926090087682,16.587155,True,True
PAEL,2160,2240,up,2243,22.1,17.143769433606256,True,True,3.905026472282305,19.45701357466062,17.4555545,True,True
PAEL,2680,2760,up,2761,65.59,64.46007071602686,True,False,-0.8788623880294203,13.17273974691264,70.1451,False,True
PAEL,4640,4720,up,4728,23.92,18.548108793754185,True,True,4.972811359439211,8.31939799331103,16.88015,True,True
PAEL,4760,4840,up,4859,26.23,23.536651568238117,True,True,1.575486061692051,56.23332062523826,24.364050000000002,True,True
PAEL,4800,4880,up,4881,32.38,24.30074071096153,True,True,3.0749159870219667,28.968499073502148,24.920949999999998,True,True
PAEL,4960,5040,up,5044,42.49,38.65092874572297,True,True,1.630414311026276,12.82654742292303,39.0612,True,True
PAKD,600,680,down,700,111.0,110.95629749918554,True,True,0.80657013370497,41.44144144144144,113.54,True,False
PAKD,2960,3040,down,3041,69.99,79.82632035879449,False,False,-0.5402939017151908,17.78825546506643,83.2872,True,True
PAKOXY,2080,2160,up,2163,117.9081,122.2429844283776,False,False,-1.275128069145382,28.166512733221875,125.53340399999999,False,False
PAKOXY,3000,3080,down,3090,163.3546,176.44423419070674,False,False,-0.489598526073808,0.8780285342439131,179.954179,True,True
PAKOXY,3800,3880,up,3887,156.05,153.45562516145907,True,False,-0.4958267292894401,-12.495994873438,154.5111,True,True
PAKOXY,4400,4480,up,4481,86.01,87.19951701282189,False,False,-1.838283754785534,55.27264271596326,86.71549999999999,False,False
PAKRI,2280,2360,up,2364,26.47,27.016885481231316,False,False,-1.0082141584979418,25.87835285228561,28.662,False,False
PAKRI,3680,3760,up,3762,24.99,25.7268992710935,False,False,-1.1834197802063062,4.441776710684286,26.872249999999998,False,False
PIBTL,1640,1720,down,1725,12.64,11.69389464970141,True,True,2.4775526681111675,20.72784810126583,11.103299999999999,False,False
PICT,2600,2680,up,2681,368.2,311.9173249338623,True,True,2.501175287648796,47.74307441607822,301.6934,True,True
PICT,4680,4760,up,4771,44.07,42.80141499746118,True,False,-0.4702045705334732,-40.02722940776039,42.10735,True,True
PICT,4720,4800,down,4801,39.05,42.4360593676077,False,False,-0.733935064808696,-9.193341869398216,41.6361,True,True
PIL,1040,1120,up,1132,3.0552,2.6231786793913376,True,True,1.4728410792887103,-34.07305577376276,2.9413850000000004,True,True
PIL,3080,3160,up,3170,0.7248,0.8297494778532462,False,False,-3.7970503559271167,-4.249448123620316,0.8360080000000001,False,False
PIOC,2560,2640,up,2641,87.64,84.30860274265703,True,True,1.4798913451471472,11.558649018712911,85.73305,True,True
PIOC,3880,3960,up,3965,135.35,107.58216658007244,True,True,4.013095842994065,-10.284447728112292,108.8626,True,True
PIOC,4480,4560,up,4561,99.57,81.36023319003989,True,True,3.67418435335067,15.416290047202985,76.4684,True,True
PKGI,640,720,up,733,1.1105,1.1220682127595956,False,False,-1.8036070497944288,0.5763169743358812,1.119905,False,False
PKGP,1440,1520,up,1521,14.6209,14.214655004681577,True,False,-1.1379329688221151,-7.481071616658344,14.469611,True,True
PKGP,1960,2040,up,2041,11.1323,9.07685132097036,True,True,1.5316853954753402,-12.73231946677686,8.9595975,True,True
PKGP,2960,3040,up,3051,51.63,40.94971048219725,True,True,4.74165712872494,71.3926012008522,39.8609205,True,True
PKGS,1320,1400,up,1401,132.55,120.01901999167028,True,True,0.6515653669933915,-10.85628064881178,117.73110000000001,True,True
PKGS,3480,3560,up,3570,306.76,317.26717028955125,False,False,-1.747525107753527,26.61037944973269,309.9659,False,False
PKGS,4040,4120,down,4130,472.19,494.3359455527037,False,False,-0.463435394753471,20.983078845380035,500.12980000000005,True,True
PNSC,4640,4720,up,4746,225.7073,181.759097359126,True,True,2.9070902894391515,96.39595174812688,191.37017550000002,True,True
POL,360,440,up,446,354.6,337.92120253269303,True,False,-0.2422747133904103,-3.172588832487309,361.69807849999995,False,True
POL,1720,1800,up,1809,375.35,361.76066021853126,True,True,0.0342512933591653,19.63767150659384,365.17015,True,True
POWER,4560,4640,up,4659,5.52,5.102349854042586,True,True,0.8887183061637827,0.724637681159421,4.85455,True,True
POWER,4920,5000,up,5001,15.65,11.96796972623239,True,True,6.011508369362874,15.07987220447285,11.689649999999999,True,True
PPL,520,600,down,613,262.45,252.2470575929268,True,True,1.1034193517855684,-1.5622023242522474,250.37825,False,False
PPL,2760,2840,down,2856,156.48,150.69562290279825,True,True,1.4216267971318486,-23.51099182004092,141.91514999999998,False,False
PPL,3000,3080,up,3087,178.83,166.908998304717,True,True,0.4384421966392801,9.858524856008495,170.5481,True,True
PPP,320,400,down,411,25.2687,33.379485899679054,False,False,-4.383820954122505,4.424446053813606,38.525713,True,True
PPVC,960,1040,up,1042,1.3813,1.0927951726571743,True,True,6.928546763837816,11.206834141750528,1.00109,True,True
PRL,1680,1760,down,1765,46.9895,51.3342781384728,False,False,-1.2077017779453207,-3.793826280339221,49.707860000000004,True,True
PRL,2480,2560,down,2561,35.8182,72.52327828946515,False,False,-8.915441682043928,-8.498193655739264,84.319845,True,True
PRL,2640,2720,up,2721,37.0482,41.30397087022466,False,False,-3.808852919036466,-3.719209030398248,35.561705,True,False
PRL,2760,2840,down,2849,31.5287,36.59717666265408,False,False,-1.268605432618193,-11.530764034038828,33.863048,True,True
PRL,2840,2920,down,2921,33.6696,35.329399952710595,False,False,-0.4639125030435592,-56.1384750635588,34.567463000000004,True,True
PRL,3920,4000,down,4005,25.02,22.938618489324288,True,True,3.0045406447452803,32.33413269384492,23.03315,False,False
PRL,4120,4200,up,4204,14.09,15.820959537492804,False,False,-4.988969844593402,25.975869410929736,16.6999,False,False
PSEL,920,1000,up,1002,551.25,386.8180939595565,True,True,7.938127783292851,72.33560090702947,368.35245000000003,True,True
PSO,1160,1240,down,1265,303.54,295.7567387199192,True,True,1.4200189381609734,5.432562429992755,298.305,False,False
PSO,1200,1280,down,1281,255.0,294.4544621101212,False,False,-0.2229213910864838,0.2156862745098083,302.30165,True,True
PSO,1480,1560,down,1561,268.06,279.4116796602792,False,False,-0.4408763643151739,2.394986197120053,280.70689999999996,True,True
PSO,1600,1680,up,1685,237.62,251.73640599571303,False,False,-1.646827852434183,4.582947563336413,254.9003,False,False
QUET,1280,1360,up,1361,18.66,9.684913511486329,True,True,4.013070405171089,-11.575562700964632,9.5526,True,True
QUICE,3400,3480,down,3483,3.21,3.542293747320141,False,False,-0.4862094581670304,1.2461059190031163,3.2268,True,True
QUICE,3640,3720,down,3746,4.58,4.567172786532859,True,True,1.2551774729623009,-16.59388646288209,4.7596,True,False
QUICE,4760,4840,up,4843,8.43,7.080373572586459,True,True,2.8505413546598786,20.04744958481613,7.044099999999999,True,True
REDCO,2040,2120,down,2129,3.05,3.52697183197778,False,False,-1.6896221524324997,30.49180327868852,3.4145,True,True
RMPL,1800,1880,up,1881,9950.0,8915.719055240448,True,True,2.236867518541957,-4.522613065326634,8675.4771,True,True
RMPL,2400,2480,down,2485,8800.0,8630.54718958811,True,True,0.9032547052618272,-7.611704545454545,8254.2848,False,False
SAZEW,2000,2080,up,2085,24.4019,22.2402873335361,True,True,1.4092189772072152,7.349427708498101,22.7999845,True,True
SBL,2880,2960,up,2975,8.16,7.024978209842175,True,False,-0.7511670574187972,4.534313725490186,7.122000000000001,True,True
SCL,1280,1360,down,1361,229.7138,240.1650054154776,False,True,1.5023482563861557,-1.00668745195108,226.6131635,False,True
SEARL,1040,1120,down,1122,23.4085,25.95705249198217,False,False,-2.045821770329859,-10.098895700279815,25.698386999999997,True,True
SEARL,1280,1360,up,1361,28.1809,26.699774422538617,True,True,0.8471970316653843,-0.6937322796646049,26.5165815,True,True
SEARL,1560,1640,up,1651,20.4135,22.2219757582496,False,False,-2.125380677290856,8.359174075979142,22.659636999999996,False,False
SEARL,4160,4240,down,4248,83.5,116.78354144402384,False,False,-2.7883356101712526,34.0,114.52765,True,True
SEL,880,960,up,970,19.76,21.9285067161036,False,False,-2.298219924047067,10.829959514170024,21.015349999999998,False,False
SEPL,320,400,up,401,58.17,57.42786597427156,True,False,-1.7988142932234874,29.292934502320776,58.0216525,True,True
SEPL,3760,3840,up,3871,117.38,120.30849481841582,False,False,-1.4946338050739936,-9.92502981768614,118.5758,False,False
SEPL,4200,4280,down,4282,135.16,126.04618293796264,True,True,2.60316424781482,-1.501923646049128,123.242,False,False
SHEL,480,560,up,561,213.8553,223.50141422750207,False,False,-1.2430652186586826,21.82742256095593,225.313672,False,False
SHEL,960,1040,up,1042,171.2073,182.52825858163965,False,False,-1.8024932527058404,13.156857213448252,183.870258,False,False
SHEL,3360,3440,down,3441,191.7087,220.3327924994215,False,False,-1.0664434537395329,16.481672454093115,217.2515075,True,True
SHEZ,600,680,down,681,118.86,140.05370970965558,False,False,-0.8457705214529161,7.3952549217566945,134.17285,True,True
SHEZ,3040,3120,up,3121,175.74,114.6229605201082,True,True,3.187643457398675,34.86969386593832,106.71615,True,True
SHFA,720,800,down,803,19.25,21.45345811381094,False,False,-0.5724296744008696,6.493506493506493,21.94255,True,True
SHFA,1120,1200,up,1208,32.9,29.20826342320736,True,True,1.052709975085965,6.352583586626151,30.082449999999998,True,True
SHNI,1080,1160,down,1165,6.0005,8.213334523860192,False,False,-3.019016974247137,11.154070494125486,7.8079235,True,True
SILK,1320,1400,up,1417,2.1274,2.399521520349855,False,False,-3.069543278375946,-22.38413086396541,2.2697845,False,False
SITC,520,600,up,627,330.65,267.737012253395,True,True,4.5165826367835535,-23.33282927566913,260.96375,True,True
SITC,800,880,up,881,178.99,182.5516210654405,False,False,-1.702670286648344,0.7989273143750926,176.98255,True,False
SMCPL,120,200,up,201,7.0,8.025434671171507,False,,,-27.142857142857142,7.9952,False,False
SMCPL,1160,1240,down,1241,9.8,9.82035545990631,False,True,0.7335755466887736,-37.3469387755102,9.5165,False,True
SMCPL,2640,2720,up,2737,13.5,13.007153194700903,True,False,-0.2336025549194744,100.66666666666666,13.39525,True,True
SMCPL,3080,3160,up,3161,46.34,32.70641539815674,True,True,6.1377999279762925,-13.681484678463535,29.6125,True,True
SNBL,1920,2000,up,2001,5.3814,5.128183565358669,True,False,-1.189290104296642,12.675140298063702,5.366158,True,True
SNBL,4280,4360,down,4361,6.7381,7.173952085611182,False,False,-0.8006789568207675,-1.687419302177167,7.255438000000001,True,True
SNGP,560,640,down,642,66.25,75.05489014901585,False,False,-1.082891123195051,1.962264150943392,73.75475,True,True
SPEL,680,760,down,769,26.0184,30.99621656924305,False,False,-1.847707695647484,13.448559480982684,32.077285499999995,True,True
SPWL,920,1000,down,1023,13.9048,15.035927582139315,False,False,-1.0957050958664034,16.140469478165805,15.0324625,True,True
SSGC,520,600,up,618,28.6,26.96819848994911,True,False,-0.3918533146625677,-4.370629370629371,26.5735,True,True
SSGC,920,1000,down,1011,13.5,18.363816265013572,False,False,-5.209395152607665,0.0,19.7322,True,True
SSGC,2080,2160,up,2163,25.29,22.8405888188942,True,True,1.6716105406730752,20.16607354685648,21.804250000000003,True,True
SSGC,3000,3080,down,3088,34.86,38.86987187520471,False,False,-0.8168210282464944,9.523809523809526,39.48955,True,True
SSGC,3840,3920,down,3922,13.96,15.407084889997984,False,False,-0.9642472761080876,8.954154727793695,14.918849999999999,True,True
SSGC,4760,4840,up,4841,16.68,9.98856942993451,True,True,2.288386034961565,118.2254196642686,10.19805,True,True
SSGC,5080,5160,down,5161,32.59,36.596911153512,False,False,-1.607629430170641,18.840135010739505,39.05855,True,True
STCL,3480,3560,down,3566,14.36,17.589838437302916,False,False,-3.158093936572469,30.36211699164345,17.62885,True,True
STCL,3640,3720,up,3722,8.79,11.101132775613069,False,False,-4.878997064908758,12.627986348122883,11.0932,False,False
STPL,120,200,down,202,22.3392,34.630373037444336,False,,,12.758738003151414,34.566402,True,True
SYS,120,200,down,201,31.7097,30.12184163670454,True,,,10.803949580096948,30.1564615,False,False
SYS,2280,2360,up,2384,416.97,418.6441737122563,False,False,-0.3744901697038192,41.52576923999328,413.74379999999996,True,False
TELE,360,440,down,444,10.85,13.29567543741003,False,False,-2.9167925368363044,14.285714285714276,14.694749999999999,True,True
TGL,3360,3440,up,3443,90.12,83.27906187563657,True,True,0.1703432385248377,17.6653351087439,79.48095,True,True
THALL,2400,2480,up,2484,295.05,270.2160125808851,True,True,1.149698153232992,-11.540416878495174,282.8155,True,True
THCCL,880,960,up,964,26.5,23.293616891957186,True,True,1.759563292454841,-3.7735849056603774,22.85615,True,True
THCCL,960,1040,up,1041,30.4,24.36425229763582,True,True,1.8471446133870952,-9.144736842105257,24.906149999999997,True,True
TPLP,400,480,down,481,7.15,7.745631588537479,False,False,-1.1337530348214038,30.20979020979021,7.5962,True,True
TREET,3720,3800,up,3801,17.2,18.451364806243244,False,False,-1.816485798822504,16.569767441860474,17.128899999999998,True,False
TRG,960,1040,down,1041,1.54,3.5900001668995176,False,False,-10.942575787495006,-16.883116883116884,3.16175,True,True
TRG,2320,2400,up,2408,12.33,11.773068846389323,True,False,-1.1496611537875032,15.166261151662605,12.904649999999998,False,True
TRG,3400,3480,down,3487,22.12,27.274042835621803,False,False,-3.0976187478076795,24.54792043399638,27.16725,True,True
TSPL,3400,3480,down,3489,2.91,3.261763363176488,False,True,0.5475125053280566,8.934707903780076,2.8238499999999997,False,True
UBL,1600,1680,up,1684,40.7806,35.242846856895504,True,True,2.564325988660818,-8.070994541522202,33.414949,True,True
UBL,2000,2080,down,2088,66.5825,61.9074104971912,True,True,1.7572360243212035,-30.192768370067206,63.013306,False,False
UBL,3360,3440,down,3441,66.123,73.62912373176836,False,False,-1.4368703766920543,-11.587042330202795,71.47701699999999,True,True
UBL,4520,4600,up,4601,102.7232,83.52904639267166,True,True,2.921728084357757,25.132491978443028,83.14356550000001,True,True
UNIC,2520,2600,up,2601,8.99,9.043993013055132,False,False,-1.5647763648155122,-2.6696329254727496,8.791599999999999,True,False
UNIC,3120,3200,down,3201,7.36,8.012423657990585,False,True,1.8161240824121463,-7.336956521739131,7.97965,True,True
UPFL,400,480,up,490,1776.23,1500.8462736777194,True,True,3.2176596664298165,55.52602984973792,1452.2120000000002,True,True
WAHN,1080,1160,down,1172,34.76,39.77394895158677,False,False,-2.038924657398355,-2.1288837744534006,39.41635,True,True
WAVES,920,1000,up,1002,19.88,23.707137958251696,False,False,-4.379286594946261,-0.6539235412474799,23.61245,False,False
WAVES,3840,3920,up,3925,7.57,7.631690239035317,False,False,-1.6183019723299046,-6.737120211360642,7.154400000000001,True,False
WTL,2440,2520,up,2527,1.57,1.6351856262922106,False,False,-0.8574499700016592,8.280254777070056,1.7281,False,False
ZIL,2360,2440,down,2441,106.14,111.43781010660088,False,False,-0.1744309442171362,16.10137554173733,115.1116,True,True
