sector,symbol,start,end,kind,outcome,direction,breakout_idx,type_trigger,entry_price,lfd_level,r_lfd_denom,rolling_status,rolling_stop,r_rolling_denom,opposite_stop,r_opposite_denom,lfd_hit_bar,rolling_hit_bar,opposite_hit_bar,anchor_bar,simultaneous_hit,horizon_reached,realized_R_lfd,realized_R_rolling,realized_R_opposite,realistic_realized_R,realized_R_realistic,close_at_breakout_check,sma_at_breakout,passes_sma,R_final,risk_pct_of_price,friction_in_R,R_net_friction_cgt
COMMERCIAL BANKS,SNBL,1920,2000,descending,up,up,2001,1.0,5.3814,5.1237,0.2576999999999998,no_valid_consolidation,,,4.502680397727272,0.8787196022727279,,,,2091,False,True,4.11757857974389,,1.2075524402273052,,4.11757857974389,5.3814,5.366158,True,4.11757857974389,4.788716690823946,0.04176484284051226,3.4581769499417945
COMMERCIAL BANKS,SNBL,4280,4360,ascending,down,down,4361,4.0,6.7381,7.0792,0.3410999999999999,skipped_risk_gt_6pct,7.23,,7.531582767624021,0.7934827676240204,4362.0,,4369.0,4362,False,False,-1.0,,0.0381860844826281,-1.0000000000000002,-1.0000000000000002,6.7381,7.255438000000001,True,-1.0000000000000002,5.062257906531513,0.039508062151861645,-1.039508062151862
OIL & GAS MARKETING COMPANIES,SNGP,560,640,descending,down,down,642,1.0,66.25,70.3,4.049999999999997,skipped_risk_gt_6pct,72.52,,71.43211687809678,5.182116878096778,683.0,,685.0,683,False,False,-1.0,,-0.7815338972994044,-1.0,-1.0,66.25,73.75475,True,-1.0,6.113207547169807,0.03271604938271607,-1.032716049382716
MISCELLANEOUS,SPEL,680,760,descending,down,down,769,4.0,26.0184,28.5858,2.5673999999999992,skipped_risk_gt_6pct,29.4,,29.81365477787091,3.795254777870909,773.0,,,773,False,False,-1.0,,-0.17015985429107,-1.0,-1.0,26.0184,32.077285499999995,True,-1.0,9.867632137256708,0.020268286982939945,-1.02026828698294
POWER GENERATION & DISTRIBUTION,SPWL,920,1000,ascending,down,down,1023,2.0,13.9048,14.46,0.555200000000001,ok,14.6,0.6951999999999998,15.244927695625384,1.3401276956253856,,,,1113,False,True,5.969560518731976,4.76740506329114,2.4731225321429866,,5.969560518731976,13.9048,15.0324625,True,5.969560518731976,3.9928657729704926,0.05008933717579241,5.024037103746387
OIL & GAS MARKETING COMPANIES,SSGC,400,480,descending,sequential,down,481,3.0,25.75,26.4,0.6499999999999986,ok,27.22,1.4699999999999989,27.4012039582188,1.651203958218801,503.0,504.0,504.0,503,False,False,-1.0,-0.8503401360544224,-0.7570233790793534,-1.0,-1.0,25.75,31.65925,True,-1.0,2.5242718446601886,0.07923076923076941,-1.0792307692307694
OIL & GAS MARKETING COMPANIES,SSGC,520,600,ascending,up,up,618,3.0,28.6,27.5,1.1000000000000014,skipped_risk_gt_6pct,25.49,,26.08625,2.5137500000000017,639.0,,642.0,639,False,False,-1.0,,-0.5171556439582297,-1.0,-1.0,28.6,26.5735,True,-1.0,3.846153846153851,0.051999999999999935,-1.052
OIL & GAS MARKETING COMPANIES,SSGC,680,760,ascending,sequential,up,761,4.0,28.95,28.05,0.8999999999999986,ok,27.77,1.1799999999999995,27.538420965880995,1.4115790341190042,771.0,776.0,788.0,771,False,False,-1.0,-0.4661016949152549,-0.3896345770984528,-1.0,-1.0,28.95,27.6785,True,-1.0,3.1088082901554355,0.06433333333333344,-1.0643333333333334
OIL & GAS MARKETING COMPANIES,SSGC,920,1000,ascending,down,down,1011,4.0,13.5,13.95,0.4499999999999993,ok,14.29,0.7899999999999991,14.479190751445088,0.9791907514450866,1012.0,1044.0,1044.0,1012,False,False,-1.0,-0.632911392405064,-0.5106257378984652,-1.0,-1.0,13.5,19.7322,True,-1.0,3.3333333333333277,0.0600000000000001,-1.06
OIL & GAS MARKETING COMPANIES,SSGC,2080,2160,descending,up,up,2163,2.0,25.29,24.0,1.2899999999999991,skipped_risk_gt_6pct,23.76,,23.7094029209622,1.5805970790377977,,,,2253,False,True,6.418604651162796,,5.2385266996953606,,6.418604651162796,25.29,21.804250000000003,True,6.418604651162796,5.100830367734279,0.039209302325581424,5.416604651162795
OIL & GAS MARKETING COMPANIES,SSGC,3000,3080,descending,down,down,3088,3.0,34.86,36.85,1.990000000000002,skipped_risk_gt_6pct,38.03,,39.58743045458948,4.727430454589481,3115.0,,,3115,False,False,-1.0,,-0.4547925179761739,-1.0,-1.0,34.86,39.48955,True,-1.0,5.708548479632823,0.03503517587939695,-1.035035175879397
OIL & GAS MARKETING COMPANIES,SSGC,3840,3920,ascending,down,down,3922,4.0,13.96,14.7,0.7399999999999984,skipped_risk_gt_6pct,15.25,,15.729270497094902,1.769270497094901,3924.0,,,3924,False,False,-1.0,,-0.4295555717726041,-1.0,-1.0,13.96,14.918849999999999,True,-1.0,5.300859598853857,0.03772972972972981,-1.0377297297297299
OIL & GAS MARKETING COMPANIES,SSGC,4760,4840,descending,up,up,4841,1.0,16.68,15.16,1.5199999999999996,no_valid_consolidation,,,8.47911865373645,8.20088134626355,,,,4931,False,True,13.500000000000004,,2.502170088017337,,13.500000000000004,16.68,10.19805,True,13.500000000000004,9.11270983213429,0.021947368421052642,11.45305263157895
OIL & GAS MARKETING COMPANIES,SSGC,5080,5160,symmetrical,down,down,5161,1.0,32.59,33.24,0.6499999999999986,ok,34.48,1.8899999999999928,34.75759493670887,2.1675949367088663,5245.0,,,5245,False,False,-1.0,-0.1851851851851828,-0.1614692828778292,-1.0,-1.0,32.59,39.05855,True,-1.0,1.9944768333844693,0.1002769230769233,-1.1002769230769234
GLASS & CERAMICS,STCL,3480,3560,symmetrical,down,down,3566,4.0,14.36,14.85,0.4900000000000002,skipped_risk_gt_6pct,15.71,,15.47360312657591,1.11360312657591,3568.0,,,3568,False,False,-1.0,,-0.1257180378349605,-1.0,-1.0,14.36,17.62885,True,-1.0,3.4122562674094725,0.05861224489795916,-1.0586122448979591
MISCELLANEOUS,STPL,120,200,symmetrical,down,down,202,1.0,22.3392,25.2664,2.927199999999999,skipped_risk_gt_6pct,25.67,,25.35302397223224,3.013823972232238,,,,292,False,True,1.1315933315113422,,1.099068834317691,,1.1315933315113422,22.3392,34.566402,True,1.1315933315113422,13.103423578283909,0.01526318666302269,0.9465911451216181
TECHNOLOGY & COMMUNICATION,SYS,2280,2360,descending,up,up,2384,4.0,416.97,413.02,3.9500000000000455,ok,403.43,13.54000000000002,407.3961817113765,9.5738182886235,2385.0,,,2385,False,False,-1.0,-0.2230428360413614,-0.315443630634674,-1.0,-1.0,416.97,413.74379999999996,True,-1.0,0.9473103580593436,0.211124050632909,-1.211124050632909
TECHNOLOGY & COMMUNICATION,TELE,360,440,symmetrical,down,down,444,4.0,10.85,11.15,0.3000000000000007,skipped_risk_gt_6pct,12.22,,12.342105263157896,1.492105263157896,446.0,,,446,False,False,-1.0,,-0.167548500881834,-1.0,-1.0,10.85,14.694749999999999,True,-1.0,2.7649769585253523,0.07233333333333317,-1.0723333333333331
TECHNOLOGY & COMMUNICATION,TELE,3200,3280,ascending,sequential,down,3283,3.0,1.91,2.0,0.09,skipped_risk_gt_6pct,2.05,,2.07647390556299,0.16647390556299,3310.0,,3310.0,3310,True,False,-1.0,,-1.0,-1.0000000000000009,-1.0000000000000009,1.91,2.2447,True,-1.0000000000000009,4.712041884816754,0.042444444444444444,-1.0424444444444454
GLASS & CERAMICS,TGL,3360,3440,descending,up,up,3443,2.0,90.12,84.25,5.8700000000000045,skipped_risk_gt_6pct,78.21,,84.51877021068107,5.601229789318936,3455.0,,3455.0,3455,True,False,-1.0,,-1.0,-1.0,-1.0,90.12,79.48095,True,-1.0,6.513537505548163,0.030705281090289586,-1.0307052810902897
GLASS & CERAMICS,TGL,3560,3640,descending,sequential,down,3658,3.0,91.09,102.69,11.599999999999994,skipped_risk_gt_6pct,104.03,,102.12863750673614,11.038637506736135,3665.0,,3665.0,3665,True,False,-1.0,,-1.0,-1.108620689655173,-1.108620689655173,91.09,99.2651,True,-1.108620689655173,12.734658030519261,0.01570517241379311,-1.124325862068966
AUTOMOBILE PARTS & ACCESSORIES,THALL,2400,2480,ascending,up,up,2484,4.0,295.05,288.0,7.050000000000011,skipped_risk_gt_6pct,277.21,,282.2416469428008,12.808353057199213,2486.0,,2486.0,2486,True,False,-1.0,,-1.0,-1.991489361702128,-1.991489361702128,295.05,282.8155,True,-1.991489361702128,2.389425521098123,0.08370212765957433,-2.0751914893617025
CEMENT,THCCL,880,960,symmetrical,up,up,964,4.0,26.5,24.15,2.3500000000000014,no_valid_consolidation,,,24.142486003732337,2.357513996267663,966.0,,966.0,966,True,False,-1.0,,-1.0,-1.1872340425531904,-1.1872340425531904,26.5,22.85615,True,-1.1872340425531904,8.867924528301891,0.02255319148936169,-1.2097872340425522
CEMENT,THCCL,960,1040,descending,up,up,1041,4.0,30.4,27.02,3.379999999999999,no_valid_consolidation,,,23.980176540861027,6.419823459138971,1044.0,,1106.0,1044,False,False,-1.0,,-0.4906676982707056,-1.4556213017751478,-1.4556213017751478,30.4,24.906149999999997,True,-1.4556213017751478,11.118421052631575,0.01798816568047338,-1.4736094674556213
TEXTILE COMPOSITE,TOWL,1840,1920,ascending,whipsaw,up,1930,4.0,180.35,161.1,19.25,skipped_risk_gt_6pct,159.49,,154.4610903931901,25.888909606809904,1932.0,,1932.0,1932,True,False,-1.0,,-1.0,-1.0,-1.0,180.35,157.20455,True,-1.0,10.67369004713058,0.018737662337662338,-1.0187376623376623
PROPERTY,TPLP,400,480,ascending,down,down,481,4.0,7.15,7.41,0.2599999999999998,no_valid_consolidation,,,8.204913627639156,1.0549136276391555,483.0,,,483,False,False,-1.0,,0.11375338876658,-1.1153846153846163,-1.1153846153846163,7.15,7.5962,True,-1.1153846153846163,3.6363636363636336,0.05500000000000004,-1.1703846153846162
FOOD & PERSONAL CARE PRODUCTS,TREET,3720,3800,symmetrical,up,up,3801,1.0,17.2,16.2,1.0,skipped_risk_gt_6pct,16.04,,16.13435166452087,1.0656483354791284,3814.0,,3814.0,3814,True,False,-1.0,,-1.0,-1.1899999999999975,-1.1899999999999975,17.2,17.128899999999998,True,-1.1899999999999975,5.813953488372093,0.03440000000000001,-1.2243999999999975
TECHNOLOGY & COMMUNICATION,TRG,960,1040,symmetrical,down,down,1041,4.0,1.54,1.57,0.03,no_valid_consolidation,,,1.6949999999999994,0.1549999999999993,1042.0,,1043.0,1042,False,False,-1.0,,-0.3870967741935503,-1.0000000000000009,-1.0000000000000009,1.54,3.16175,True,-1.0000000000000009,1.948051948051948,0.10266666666666667,-1.1026666666666676
TECHNOLOGY & COMMUNICATION,TRG,3400,3480,descending,down,down,3487,2.0,22.12,23.57,1.4499999999999993,skipped_risk_gt_6pct,24.23,,24.11645049148885,1.9964504914888472,,,,3577,False,True,5.282758620689658,,3.836809393799481,,5.282758620689658,22.12,27.16725,True,5.282758620689658,6.555153707052437,0.03051034482758623,4.459834482758623
MISCELLANEOUS,UBDL,1000,1080,symmetrical,sequential,up,1081,4.0,35.8,33.5,2.299999999999997,skipped_risk_gt_6pct,32.48,,26.62416202754175,9.175837972458249,1083.0,,1091.0,1083,False,False,-1.0,,-0.0991735035787912,-1.756521739130435,-1.756521739130435,35.8,26.30835,True,-1.756521739130435,6.424581005586585,0.03113043478260873,-1.7876521739130438
COMMERCIAL BANKS,UBL,1600,1680,ascending,up,up,1684,2.0,40.7806,39.7068,1.0737999999999983,skipped_risk_gt_6pct,38.32,,38.59491558348293,2.18568441651707,1713.0,,1725.0,1713,False,False,-1.0,,-0.3998747455923843,-1.0000000000000002,-1.0000000000000002,40.7806,33.414949,True,-1.0000000000000002,2.6331147653541103,0.07595567144719699,-1.0759556714471972
COMMERCIAL BANKS,UBL,2360,2440,ascending,sequential,up,2441,4.0,92.6991,91.6502,1.0489000000000033,ok,88.51,4.189099999999996,85.88467142857141,6.814428571428593,2444.0,2449.0,2453.0,2444,False,False,-1.0,-0.2420328948938931,-0.1487872371648398,-1.0,-1.0,92.6991,86.240419,True,-1.0,1.13151044616399,0.17675488607112158,-1.1767548860711217
COMMERCIAL BANKS,UBL,4520,4600,descending,up,up,4601,4.0,102.7232,101.3896,1.333600000000004,skipped_risk_gt_6pct,94.77,,89.61839724057107,13.104802759428935,4602.0,,,4602,False,False,-1.0,,-0.2016131069274585,-3.6028794241151667,-3.6028794241151667,102.7232,83.14356550000001,True,-3.0,1.2982461605557498,0.15405398920215913,-3.154053989202159
MISCELLANEOUS,UDPL,2880,2960,symmetrical,up,up,2964,2.0,117.84,115.64,2.200000000000003,ok,112.38,5.460000000000008,112.57615027213598,5.263849727864027,,,,2977,False,True,1.6681818181818169,0.6721611721611714,0.6972083531513009,,1.6681818181818169,117.84,117.19895000000001,True,1.6681818181818169,1.8669382213170425,0.1071272727272726,1.3108272727272718
INSURANCE,UNIC,2480,2560,symmetrical,sequential,down,2575,3.0,7.62,8.23,0.6100000000000003,no_valid_consolidation,,,8.055661157024787,0.4356611570247866,2583.0,,2582.0,2582,False,False,-0.9344262295081952,,-1.0,,-0.9344262295081952,7.62,9.1156,True,-0.9344262295081952,8.005249343832025,0.02498360655737704,-0.9594098360655723
INSURANCE,UNIC,2520,2600,symmetrical,up,up,2601,1.0,8.99,8.32,0.6699999999999999,skipped_risk_gt_6pct,8.22,,7.968367129135539,1.0216328708644609,2670.0,,2671.0,2670,False,False,-1.0,,-0.9788252008315316,-1.492537313432836,-1.492537313432836,8.99,8.791599999999999,True,-1.492537313432836,7.452725250278086,0.026835820895522392,-1.5193731343283583
INSURANCE,UNIC,2680,2760,ascending,sequential,up,2772,3.0,8.44,7.46,0.9799999999999996,skipped_risk_gt_6pct,7.39,,7.682321724709787,0.7576782752902123,2791.0,,2791.0,2791,True,False,-1.0,,-1.0,-1.0,-1.0,8.44,8.18985,True,-1.0,11.611374407582934,0.017224489795918375,-1.0172244897959184
INSURANCE,UNIC,3120,3200,ascending,down,down,3201,4.0,7.36,7.69,0.33,no_valid_consolidation,,,8.307593307593308,0.9475933075933076,3207.0,,3290.0,3207,False,False,-1.0,,-0.5170994730265652,-1.0000000000000002,-1.0000000000000002,7.36,7.97965,True,-1.0000000000000002,4.483695652173913,0.04460606060606061,-1.0446060606060608
INSURANCE,UNIC,3640,3720,ascending,sequential,up,3723,4.0,16.5,15.9,0.5999999999999996,skipped_risk_gt_6pct,14.85,,15.968369699464816,0.5316303005351841,3731.0,,3731.0,3731,True,False,-1.0,,-1.0,-1.0,-1.0,16.5,13.6923,True,-1.0,3.636363636363634,0.05500000000000004,-1.055
FOOD & PERSONAL CARE PRODUCTS,UPFL,400,480,symmetrical,up,up,490,2.0,1776.23,1700.0,76.23000000000002,ok,1683.0,93.23000000000002,1651.5084112149532,124.72158878504683,,,,580,False,True,14.610651974288334,11.946476456076368,8.930049808133397,,14.610651974288334,1776.23,1452.2120000000002,True,14.610651974288334,4.291673938622814,0.04660186278368096,12.372452315361402
INSURANCE,UVIC,1280,1360,symmetrical,whipsaw,up,1361,4.0,3.7722,3.3833,0.3889,no_valid_consolidation,,,3.249040000000001,0.5231599999999994,1363.0,,1363.0,1363,True,False,-1.0,,-1.0,-1.0,-1.0,3.7722,3.5224795,True,-1.0,10.309633635544245,0.019399331447672925,-1.019399331447673
CHEMICAL,WAHN,1080,1160,descending,down,down,1172,4.0,34.76,36.7,1.9400000000000048,skipped_risk_gt_6pct,38.28,,37.81060167658194,3.050601676581941,1189.0,,1208.0,1189,False,False,-1.0,,-0.3769748141253632,-1.402061855670099,-1.402061855670099,34.76,39.41635,True,-1.402061855670099,5.581127733026482,0.03583505154639166,-1.4378969072164907
CABLE & ELECTRICAL GOODS,WAVES,3840,3920,symmetrical,up,up,3925,4.0,7.57,7.25,0.3200000000000003,skipped_risk_gt_6pct,6.69,,6.744737897450591,0.8252621025494093,3928.0,,3990.0,3928,False,False,-1.0,,-0.1090562619099687,-1.0,-1.0,7.57,7.154400000000001,True,-1.0,4.227212681638049,0.04731249999999996,-1.0473124999999999
FOOD & PERSONAL CARE PRODUCTS,ZIL,2360,2440,ascending,down,down,2441,1.0,106.14,108.0,1.86,skipped_risk_gt_6pct,113.12,,116.57603414547395,10.436034145473954,2447.0,,,2447,False,False,-1.0,,-0.2098498308334673,-1.0,-1.0,106.14,115.1116,True,-1.0,1.7524024872809498,0.11412903225806452,-1.1141290322580646
FOOD & PERSONAL CARE PRODUCTS,ZIL,2920,3000,symmetrical,sequential,down,3014,4.0,212.0,226.0,14.0,skipped_risk_gt_6pct,232.3,,261.2752241238794,49.27522412387941,3017.0,,3038.0,3017,False,False,-1.0,,-0.1039061737624606,-1.0,-1.0,212.0,250.27419999999998,True,-1.0,6.60377358490566,0.030285714285714287,-1.0302857142857142
