symbol,date,support_source,support_level,touch_depth_pct,lower_wick_ratio,close_position,recovery_ratio,body_ratio,volume_ma_ratio,trend_state,return_5d,return_10d,return_20d,max_favorable,max_adverse
FABL,2021-05-04,pivot,15.59,0.24,0.753,0.871,0.871,0.118,1.06,neutral,0.039,0.0427,0.0427,0.1067,-0.0244
FABL,2021-06-17,pivot,16.82,0.4,0.8,0.8,0.8,0.0,0.15,uptrend,0.0012,0.0294,0.0729,0.1041,-0.02
FABL,2021-08-16,pivot,18.4,2.17,0.5,0.75,0.75,0.25,0.09,uptrend,0.0103,0.1386,0.3989,0.413,-0.0054
FABL,2021-08-20,pivot,18.38,0.4,0.8,0.8,0.8,0.2,0.01,uptrend,0.0426,0.1202,0.4865,0.6024,-0.014
FABL,2021-09-14,pivot,24.41,2.69,0.663,0.663,0.663,0.337,0.44,uptrend,0.0753,0.0729,0.0729,0.204,-0.0154
FABL,2021-09-22,pivot,26.06,2.15,0.639,0.955,0.955,0.316,1.24,uptrend,-0.0425,-0.037,0.0026,0.0425,-0.0758
FABL,2021-09-29,pivot,26.14,3.4,0.481,0.481,0.481,0.296,0.12,uptrend,-0.0207,0.0162,0.0293,0.0602,-0.0594
FABL,2021-10-06,pivot,26.1,1.93,0.529,0.529,0.529,0.306,0.64,uptrend,0.0219,0.0253,0.0775,0.1021,-0.0541
FABL,2021-10-12,pivot,25.38,1.42,0.304,0.937,0.937,0.633,0.79,uptrend,0.0128,0.012,-0.0038,0.0959,-0.0391
FABL,2021-10-22,pivot,26.49,0.92,0.633,0.633,0.633,0.344,0.27,uptrend,0.039,0.0147,-0.035,0.0737,-0.1068
FABL,2021-10-25,pivot,26.33,1.25,0.61,1.0,1.0,0.39,0.33,uptrend,0.0623,0.0198,-0.0332,0.0869,-0.0958
FABL,2021-11-12,pivot,25.31,1.24,0.4,0.4,0.4,0.5,0.86,downtrend,0.0116,-0.071,-0.0849,0.0695,-0.132
FABL,2021-11-15,pivot,24.94,2.77,0.397,0.873,0.873,0.476,0.26,downtrend,0.0165,-0.0141,-0.0886,0.0858,-0.1188
FABL,2021-11-18,pivot,25.57,1.07,0.529,0.529,0.529,0.471,0.61,downtrend,-0.0619,-0.1204,-0.0888,0.0654,-0.1354
FABL,2021-11-23,pivot,24.92,1.44,0.554,0.554,0.554,0.432,1.13,downtrend,-0.0536,-0.0358,-0.0894,0.0081,-0.1337
FABL,2021-11-25,pivot,24.29,0.8,0.527,0.527,0.527,0.455,1.2,downtrend,-0.0722,-0.0162,-0.0398,0.0613,-0.088
FABL,2021-12-17,pivot,23.38,1.64,0.806,0.831,0.831,0.024,0.32,downtrend,-0.0231,-0.0512,0.0941,0.1324,-0.0759
FABL,2021-12-30,pivot,22.41,0.06,0.568,0.682,0.682,0.114,4.28,downtrend,0.021,0.1353,0.104,0.1791,-0.0271
FABL,2022-01-13,pivot,26.13,0.31,0.447,0.447,0.447,0.082,0.82,uptrend,-0.0297,-0.0446,-0.032,0.0558,-0.052
FABL,2022-01-20,pivot,26.35,2.86,0.435,0.435,0.435,0.774,0.46,uptrend,-0.0393,0.0437,-0.0086,0.0617,-0.0467
FABL,2022-02-03,pivot,27.42,0.43,0.564,0.564,0.564,0.436,1.05,uptrend,-0.0831,-0.0662,-0.1021,-0.0141,-0.1285
FABL,2022-02-18,pivot,26.19,0.33,0.347,0.453,0.453,0.107,0.12,uptrend,-0.0689,-0.0663,-0.0689,0.0019,-0.0972
FABL,2022-03-07,pivot,24.88,2.57,0.671,0.803,0.803,0.132,0.19,downtrend,0.024,-0.0072,0.0492,0.08,-0.02
FABL,2022-03-14,pivot,25.25,0.21,0.571,0.571,0.571,0.0,0.14,downtrend,-0.0417,-0.0097,0.0761,0.1097,-0.0541
FABL,2022-03-17,pivot,25.7,0.0,0.75,0.75,0.75,0.25,0.04,neutral,-0.0344,0.0355,0.0259,0.1197,-0.0541
FABL,2022-04-20,pivot,25.8,0.78,0.323,1.0,1.0,0.677,0.32,neutral,-0.0183,-0.1528,-0.1238,0.0057,-0.1752
FABL,2022-04-21,pivot,25.82,1.23,0.653,0.653,0.653,0.147,0.05,neutral,-0.0423,-0.1444,-0.1143,0.0057,-0.1752
FABL,2022-04-26,pivot,25.53,1.08,0.333,1.0,1.0,0.667,0.23,neutral,-0.1062,-0.0923,-0.0954,,-0.1673
FABL,2022-04-27,pivot,25.5,0.0,0.54,0.54,0.54,0.36,0.25,neutral,-0.1446,-0.0915,-0.1,-0.0154,-0.1673
FABL,2022-04-28,pivot,25.51,2.8,0.425,0.425,0.425,0.325,2.63,downtrend,-0.1227,-0.0723,-0.0945,-0.0156,-0.1543
FABL,2022-05-25,pivot,22.63,2.67,0.506,0.564,0.564,0.058,2.02,downtrend,-0.0147,-0.0863,-0.0526,0.0105,-0.16
FABL,2022-06-02,pivot,23.16,1.54,0.538,0.585,0.585,0.046,0.23,downtrend,-0.0751,-0.09,-0.0166,0.0021,-0.1493
FABL,2022-06-15,pivot,20.17,0.5,0.524,0.524,0.524,0.149,0.22,downtrend,0.0345,0.0354,0.1122,0.1563,-0.0349
FABL,2022-06-20,pivot,21.58,1.44,0.439,0.439,0.439,0.288,0.23,downtrend,0.0383,0.0939,0.0862,0.1514,-0.0401
FABL,2022-06-21,pivot,21.24,0.91,0.772,0.772,0.772,0.048,2.96,downtrend,0.0124,0.0804,0.0693,0.1222,-0.0627
FABL,2022-06-24,pivot,22.48,6.2,0.466,0.466,0.466,0.524,2.02,downtrend,0.0209,0.0504,0.0817,0.0978,-0.0522
FABL,2022-06-29,pivot,22.44,2.87,0.424,0.424,0.424,0.006,1.3,downtrend,0.0247,0.0294,0.1026,0.1306,-0.0383
FABL,2022-07-04,pivot,23.15,0.12,0.446,0.518,0.518,0.071,2.01,uptrend,-0.0286,-0.0395,0.0282,0.0714,-0.0722
FABL,2022-07-21,pivot,23.5,2.09,0.827,0.827,0.827,0.173,1.07,uptrend,0.0629,0.0629,0.0258,0.1075,-0.0183
FABL,2022-08-17,pivot,25.07,0.25,0.615,0.641,0.641,0.026,0.12,uptrend,-0.0098,0.05,0.0618,0.1417,-0.0516
FABL,2022-08-23,pivot,24.41,1.32,0.728,0.765,0.765,0.037,2.27,uptrend,-0.0036,0.104,0.0867,0.1647,-0.0233
FABL,2022-08-25,pivot,24.96,1.56,0.44,0.44,0.44,0.56,0.49,uptrend,0.0526,0.0589,0.0385,0.1381,-0.0455
FABL,2022-08-26,pivot,24.53,0.1,0.622,0.919,0.919,0.297,0.31,uptrend,0.1248,0.0598,0.0337,0.1485,-0.0368
FABL,2022-08-29,pivot,24.72,1.6,0.517,0.517,0.517,0.483,0.44,uptrend,0.1032,0.0726,0.0405,0.1513,-0.0175
FABL,2022-09-06,pivot,27.33,0.28,0.414,0.414,0.414,0.586,0.38,uptrend,-0.0216,-0.0277,-0.0546,0.0187,-0.0729
FABL,2022-09-20,pivot,27.03,0.63,0.368,0.526,0.526,0.158,0.04,uptrend,-0.0235,-0.0341,-0.0543,0.0073,-0.0694
FABL,2022-09-29,pivot,26.29,0.38,0.423,0.437,0.437,0.014,0.2,uptrend,-0.0056,-0.0335,0.0294,0.0405,-0.0576
FABL,2022-09-30,pivot,26.16,0.61,0.412,0.412,0.412,0.512,0.2,uptrend,0.0011,-0.0306,0.1104,0.1104,-0.0541
FABL,2022-10-12,pivot,26.42,1.65,0.37,0.712,0.712,0.342,0.34,uptrend,0.0011,-0.0356,0.0887,0.1958,-0.0509
FABL,2022-10-31,pivot,29.33,1.1,0.554,0.554,0.554,0.446,1.34,uptrend,0.0344,-0.0718,-0.0777,0.0476,-0.1459
FABL,2022-11-25,pivot,29.35,4.59,0.433,0.433,0.433,0.567,0.63,uptrend,-0.0985,-0.1222,-0.1688,-0.0394,-0.2361
FABL,2022-12-23,pivot,23.64,1.33,0.464,0.786,0.786,0.321,1.61,downtrend,-0.0008,-0.0263,-0.1435,0.0406,-0.176
FABL,2022-12-29,pivot,24.05,0.21,0.504,0.504,0.504,0.496,0.48,downtrend,0.0064,-0.0516,-0.0373,0.0679,-0.1544
FABL,2023-01-05,pivot,25.15,0.46,0.533,0.533,0.533,0.467,0.42,downtrend,-0.0679,-0.1358,-0.0936,0.0027,-0.1689
FABL,2023-01-13,pivot,23.43,2.7,0.592,0.876,0.876,0.284,0.71,downtrend,-0.096,-0.0225,-0.0482,0.0167,-0.1303
FABL,2023-01-18,pivot,21.42,0.54,0.708,0.717,0.717,0.008,2.68,downtrend,0.0347,0.044,0.0373,0.1067,-0.0444
FABL,2023-02-10,pivot,22.94,3.02,0.707,0.707,0.707,0.0,1.37,downtrend,0.0505,-0.0417,-0.0198,0.0623,-0.0602
FABL,2023-03-01,pivot,22.79,2.08,0.574,0.632,0.632,0.059,0.42,downtrend,-0.0043,0.0083,-0.0548,0.0409,-0.0652
FABL,2023-03-13,pivot,23.06,0.04,0.405,0.405,0.405,0.595,0.4,downtrend,-0.0389,-0.0675,-0.079,0.0026,-0.082
FABL,2023-03-14,pivot,23.03,0.12,0.625,0.625,0.625,0.0,0.17,neutral,-0.0491,-0.0756,-0.0278,0.0034,-0.0812
FABL,2023-03-20,pivot,22.95,4.13,0.515,0.515,0.515,0.131,1.19,downtrend,-0.05,-0.0552,,0.0396,-0.0648
FABL,2023-04-03,pivot,21.59,0.19,0.489,0.956,0.956,0.467,0.31,downtrend,-0.0177,0.0473,0.0868,0.1336,-0.0227
FABL,2023-04-19,pivot,22.77,0.6,0.6,0.6,0.6,0.1,0.59,neutral,-0.0151,-0.0125,-0.0525,0.0736,-0.0573
