sector,symbol,start,end,kind,outcome,horizon,excluded_insufficient_data,raw_pct_move,pct_of_measured_move,height_pct_of_price
REFINERY,PRL,3920,4000,ascending,down,10,False,4.63629096722622,66.9921061845958,6.920652642941222
REFINERY,PRL,3920,4000,ascending,down,20,False,7.79376498800959,112.61604056893255,6.920652642941222
REFINERY,PRL,3920,4000,ascending,down,30,False,7.114308553157479,102.79823190394879,6.920652642941222
REFINERY,PRL,3920,4000,ascending,down,60,False,32.33413269384492,467.21218882187924,6.920652642941222
REFINERY,PRL,3920,4000,ascending,down,90,False,30.975219824140687,447.5765714919116,6.920652642941222
REFINERY,PRL,4120,4200,descending,up,10,False,19.659332860184524,221.48348772055084,8.876207008708933
REFINERY,PRL,4120,4200,descending,up,20,False,5.322924059616749,59.968453353939765,8.876207008708933
REFINERY,PRL,4120,4200,descending,up,30,False,26.472675656493973,298.24310801359377,8.876207008708933
REFINERY,PRL,4120,4200,descending,up,60,False,25.975869410929736,292.64605236722605,8.876207008708933
REFINERY,PRL,4120,4200,descending,up,90,False,34.70546486870121,390.9943158676873,8.876207008708933
MISCELLANEOUS,PSEL,920,1000,ascending,up,10,False,34.24036281179138,686.5813818342879,4.987080005040914
MISCELLANEOUS,PSEL,920,1000,ascending,up,20,False,50.56689342403629,1013.9579347618953,4.987080005040914
MISCELLANEOUS,PSEL,920,1000,ascending,up,30,False,63.26530612244898,1268.5841425944789,4.987080005040914
MISCELLANEOUS,PSEL,920,1000,ascending,up,60,False,72.33560090702947,1450.4600053320387,4.987080005040914
MISCELLANEOUS,PSEL,920,1000,ascending,up,90,False,75.78231292517007,1519.5728331723114,4.987080005040914
OIL & GAS MARKETING COMPANIES,PSO,1160,1240,ascending,down,10,False,4.42775252026092,195.2540753968261,2.267687632773935
OIL & GAS MARKETING COMPANIES,PSO,1160,1240,ascending,down,20,False,10.79923568557687,476.2223654395808,2.267687632773935
OIL & GAS MARKETING COMPANIES,PSO,1160,1240,ascending,down,30,False,11.909468274362531,525.1811626186958,2.267687632773935
OIL & GAS MARKETING COMPANIES,PSO,1160,1240,ascending,down,60,False,5.432562429992755,239.56396601887383,2.267687632773935
OIL & GAS MARKETING COMPANIES,PSO,1160,1240,ascending,down,90,False,12.746260789352307,562.0818584154168,2.267687632773935
OIL & GAS MARKETING COMPANIES,PSO,1200,1280,ascending,down,10,False,-0.18823529411764306,-32.940875380502135,0.5714337944675885
OIL & GAS MARKETING COMPANIES,PSO,1200,1280,ascending,down,20,False,-2.3803921568627424,-416.5648199159417,0.5714337944675885
OIL & GAS MARKETING COMPANIES,PSO,1200,1280,ascending,down,30,False,-3.8196078431372587,-668.4252629293707,0.5714337944675885
OIL & GAS MARKETING COMPANIES,PSO,1200,1280,ascending,down,60,False,0.21568627450980837,37.744753040160276,0.5714337944675885
OIL & GAS MARKETING COMPANIES,PSO,1200,1280,ascending,down,90,False,-4.1568627450980475,-727.4443313194392,0.5714337944675885
OIL & GAS MARKETING COMPANIES,PSO,1480,1560,ascending,down,10,False,4.659404610908009,149.19527082693818,3.123024332529127
OIL & GAS MARKETING COMPANIES,PSO,1480,1560,ascending,down,20,False,19.697082742669554,630.7053882836134,3.123024332529127
OIL & GAS MARKETING COMPANIES,PSO,1480,1560,ascending,down,30,False,17.294635529359105,553.778443197506,3.123024332529127
OIL & GAS MARKETING COMPANIES,PSO,1480,1560,ascending,down,60,False,2.3949861971200535,76.68804152993954,3.123024332529127
OIL & GAS MARKETING COMPANIES,PSO,1480,1560,ascending,down,90,False,9.520256658956953,304.84093767041315,3.123024332529127
OIL & GAS MARKETING COMPANIES,PSO,1600,1680,descending,up,10,False,8.429425132564587,206.03108982250086,4.091336477337801
OIL & GAS MARKETING COMPANIES,PSO,1600,1680,descending,up,20,False,6.884942344920455,168.28100995986597,4.091336477337801
OIL & GAS MARKETING COMPANIES,PSO,1600,1680,descending,up,30,False,10.382122716943025,253.75871122921149,4.091336477337801
OIL & GAS MARKETING COMPANIES,PSO,1600,1680,descending,up,60,False,4.582947563336413,112.01590455152444,4.091336477337801
OIL & GAS MARKETING COMPANIES,PSO,1600,1680,descending,up,90,False,6.889150744886797,168.38387121289787,4.091336477337801
TECHNOLOGY & COMMUNICATION,PTC,2680,2760,ascending,sequential,10,False,-0.8019740900678751,-21.720689371729737,3.6922128775142533
TECHNOLOGY & COMMUNICATION,PTC,2680,2760,ascending,sequential,20,False,-4.318322023442326,-116.95755815546569,3.6922128775142533
TECHNOLOGY & COMMUNICATION,PTC,2680,2760,ascending,sequential,30,False,-7.279457125231348,-197.15702660492784,3.6922128775142533
TECHNOLOGY & COMMUNICATION,PTC,2680,2760,ascending,sequential,60,False,-3.824799506477489,-103.59098008055534,3.6922128775142533
TECHNOLOGY & COMMUNICATION,PTC,2680,2760,ascending,sequential,90,False,13.633559531153614,369.25171931939843,3.6922128775142533
TEXTILE COMPOSITE,QUET,1280,1360,symmetrical,up,10,False,15.005359056806006,324.1382731156707,4.629308014932026
TEXTILE COMPOSITE,QUET,1280,1360,symmetrical,up,20,False,-18.54233654876742,-400.5422946357931,4.629308014932026
TEXTILE COMPOSITE,QUET,1280,1360,symmetrical,up,30,False,-28.77813504823152,-621.6509023682684,4.629308014932026
TEXTILE COMPOSITE,QUET,1280,1360,symmetrical,up,60,False,-11.575562700964632,-250.04952497494594,4.629308014932026
TEXTILE COMPOSITE,QUET,1280,1360,symmetrical,up,90,False,-35.530546623794216,-767.5131252703202,4.629308014932026
FOOD & PERSONAL CARE PRODUCTS,QUICE,3400,3480,descending,down,10,False,6.853582554517127,57.98215804262254,11.820157762115505
FOOD & PERSONAL CARE PRODUCTS,QUICE,3400,3480,descending,down,20,False,11.52647975077882,97.51544761713802,11.820157762115505
FOOD & PERSONAL CARE PRODUCTS,QUICE,3400,3480,descending,down,30,False,21.183800623052964,179.21757940446986,11.820157762115505
FOOD & PERSONAL CARE PRODUCTS,QUICE,3400,3480,descending,down,60,False,1.2461059190031165,10.542210553204118,11.820157762115505
FOOD & PERSONAL CARE PRODUCTS,QUICE,3400,3480,descending,down,90,False,-48.59813084112148,-411.14621157496015,11.820157762115505
FOOD & PERSONAL CARE PRODUCTS,QUICE,3640,3720,ascending,down,10,False,-0.6550218340611408,-7.173378572000886,9.13128768385124
FOOD & PERSONAL CARE PRODUCTS,QUICE,3640,3720,ascending,down,20,False,1.9650655021834031,21.520135716002446,9.13128768385124
FOOD & PERSONAL CARE PRODUCTS,QUICE,3640,3720,ascending,down,30,False,1.3100436681222816,14.346757144001772,9.13128768385124
FOOD & PERSONAL CARE PRODUCTS,QUICE,3640,3720,ascending,down,60,False,-16.59388646288209,-181.72559049068755,9.13128768385124
FOOD & PERSONAL CARE PRODUCTS,QUICE,3640,3720,ascending,down,90,False,-31.222707423580783,-341.9310452653727,9.13128768385124
FOOD & PERSONAL CARE PRODUCTS,QUICE,4760,4840,ascending,up,10,False,4.982206405693949,392.43023450944514,1.2695776134379464
FOOD & PERSONAL CARE PRODUCTS,QUICE,4760,4840,ascending,up,20,False,14.23487544483987,1121.2292414555588,1.2695776134379464
FOOD & PERSONAL CARE PRODUCTS,QUICE,4760,4840,ascending,up,30,False,3.321470937129314,261.6201563396312,1.2695776134379464
FOOD & PERSONAL CARE PRODUCTS,QUICE,4760,4840,ascending,up,60,False,20.04744958481613,1579.0645150499101,1.2695776134379464
FOOD & PERSONAL CARE PRODUCTS,QUICE,4760,4840,ascending,up,90,False,180.30842230130486,14202.237058437064,1.2695776134379464
TEXTILE COMPOSITE,REDCO,2040,2120,symmetrical,down,10,False,7.5409836065573765,34.89296749568657,21.61175774886325
TEXTILE COMPOSITE,REDCO,2040,2120,symmetrical,down,20,False,18.032786885245898,83.43970488098958,21.61175774886325
TEXTILE COMPOSITE,REDCO,2040,2120,symmetrical,down,30,False,9.836065573770487,45.51256629872158,21.61175774886325
TEXTILE COMPOSITE,REDCO,2040,2120,symmetrical,down,60,False,30.49180327868852,141.08895552603695,21.61175774886325
TEXTILE COMPOSITE,REDCO,2040,2120,symmetrical,down,90,False,-44.26229508196723,-204.80654834424735,21.61175774886325
INSURANCE,RICL,840,920,ascending,sequential,10,False,-5.5408970976253284,-226.93960447558604,2.4415734355531646
INSURANCE,RICL,840,920,ascending,sequential,20,False,-15.171503957783647,-621.3822503498191,2.4415734355531646
INSURANCE,RICL,840,920,ascending,sequential,30,False,-9.762532981530345,-399.8459697903184,2.4415734355531646
INSURANCE,RICL,840,920,ascending,sequential,60,False,-0.26385224274405766,-10.806647832170533,2.4415734355531646
INSURANCE,RICL,840,920,ascending,sequential,90,False,10.949868073878628,448.4758850350867,2.4415734355531646
FOOD & PERSONAL CARE PRODUCTS,RMPL,1800,1880,descending,up,10,False,0.5025125628140703,22.36262098398504,2.2471094205547018
FOOD & PERSONAL CARE PRODUCTS,RMPL,1800,1880,descending,up,20,False,13.366834170854272,594.845718174002,2.2471094205547018
FOOD & PERSONAL CARE PRODUCTS,RMPL,1800,1880,descending,up,30,False,5.517587939698492,245.5415784041557,2.2471094205547018
FOOD & PERSONAL CARE PRODUCTS,RMPL,1800,1880,descending,up,60,False,-4.522613065326634,-201.26358885586532,2.2471094205547018
FOOD & PERSONAL CARE PRODUCTS,RMPL,1800,1880,descending,up,90,False,17.587939698492463,782.6917344394764,2.2471094205547018
FOOD & PERSONAL CARE PRODUCTS,RMPL,2400,2480,descending,down,10,False,1.8559090909090876,332.9280072359654,0.5574505750709333
FOOD & PERSONAL CARE PRODUCTS,RMPL,2400,2480,descending,down,20,False,-23.040795454545457,-4133.244539502648,0.5574505750709333
FOOD & PERSONAL CARE PRODUCTS,RMPL,2400,2480,descending,down,30,False,-11.71045454545455,-2100.716201425471,0.5574505750709333
FOOD & PERSONAL CARE PRODUCTS,RMPL,2400,2480,descending,down,60,False,-7.611704545454545,-1365.4492229173836,0.5574505750709333
FOOD & PERSONAL CARE PRODUCTS,RMPL,2400,2480,descending,down,90,False,-9.313750000000006,-1670.7759246306043,0.5574505750709333
CHEMICAL,SARC,1320,1400,symmetrical,sequential,10,False,-6.779661016949152,-60.355459740378315,11.232887705788615
CHEMICAL,SARC,1320,1400,symmetrical,sequential,20,False,3.1186440677966156,27.763511480574078,11.232887705788615
CHEMICAL,SARC,1320,1400,symmetrical,sequential,30,False,22.644067796610166,201.5872355328636,11.232887705788615
CHEMICAL,SARC,1320,1400,symmetrical,sequential,60,False,-10.16949152542373,-90.53318961056746,11.232887705788615
CHEMICAL,SARC,1320,1400,symmetrical,sequential,90,False,-22.50847457627119,-200.38012633805602,11.232887705788615
AUTOMOBILE ASSEMBLER,SAZEW,2000,2080,descending,up,10,False,34.92965711686386,2067.552180974891,1.6894208251805205
AUTOMOBILE ASSEMBLER,SAZEW,2000,2080,descending,up,20,False,17.53388055848109,1037.8634084025532,1.6894208251805205
AUTOMOBILE ASSEMBLER,SAZEW,2000,2080,descending,up,30,False,12.303959937545837,728.2945583573658,1.6894208251805205
AUTOMOBILE ASSEMBLER,SAZEW,2000,2080,descending,up,60,False,7.3494277084981015,435.0264658133824,1.6894208251805205
AUTOMOBILE ASSEMBLER,SAZEW,2000,2080,descending,up,90,False,6.523672336990148,386.14845038938535,1.6894208251805205
COMMERCIAL BANKS,SBL,2880,2960,descending,up,10,False,3.921568627450984,22.893888959301993,17.12932492344257
COMMERCIAL BANKS,SBL,2880,2960,descending,up,20,False,-1.960784313725492,-11.446944479650996,17.12932492344257
COMMERCIAL BANKS,SBL,2880,2960,descending,up,30,False,-1.8382352941176512,-10.731510449672827,17.12932492344257
COMMERCIAL BANKS,SBL,2880,2960,descending,up,60,False,4.534313725490186,26.47105910919285,17.12932492344257
COMMERCIAL BANKS,SBL,2880,2960,descending,up,90,False,-20.343137254901965,-118.762048976379,17.12932492344257
FOOD & PERSONAL CARE PRODUCTS,SCL,1280,1360,symmetrical,down,10,False,14.912774069298404,396.064040465544,3.7652431288055186
FOOD & PERSONAL CARE PRODUCTS,SCL,1280,1360,symmetrical,down,20,False,0.6711394787775012,17.82459872625577,3.7652431288055186
FOOD & PERSONAL CARE PRODUCTS,SCL,1280,1360,symmetrical,down,30,False,0.3355915056039225,8.912877445722481,3.7652431288055186
FOOD & PERSONAL CARE PRODUCTS,SCL,1280,1360,symmetrical,down,60,False,-1.00668745195108,-26.736320006789054,3.7652431288055186
FOOD & PERSONAL CARE PRODUCTS,SCL,1280,1360,symmetrical,down,90,False,-2.13086893342934,-56.59312985999219,3.7652431288055186
FOOD & PERSONAL CARE PRODUCTS,SCL,1800,1880,symmetrical,sequential,10,False,-4.6756834032819725,-41.798416914971305,11.186269118262327
FOOD & PERSONAL CARE PRODUCTS,SCL,1800,1880,symmetrical,sequential,20,False,-21.11933135230626,-188.79691815949207,11.186269118262327
FOOD & PERSONAL CARE PRODUCTS,SCL,1800,1880,symmetrical,sequential,30,False,-9.66230636481532,-86.37648766236961,11.186269118262327
FOOD & PERSONAL CARE PRODUCTS,SCL,1800,1880,symmetrical,sequential,60,False,-28.57366050914438,-255.43512503642503,11.186269118262327
FOOD & PERSONAL CARE PRODUCTS,SCL,1800,1880,symmetrical,sequential,90,False,-25.905196622042503,-231.5803092896321,11.186269118262327
PHARMACEUTICALS,SEARL,1040,1120,descending,down,10,False,0.8159429267146504,24.451858014241736,3.336936302506798
PHARMACEUTICALS,SEARL,1040,1120,descending,down,20,False,-0.607898840164892,-18.217274321605174,3.336936302506798
PHARMACEUTICALS,SEARL,1040,1120,descending,down,30,False,0.36055279065296236,10.804904797916137,3.336936302506798
PHARMACEUTICALS,SEARL,1040,1120,descending,down,60,False,-10.098895700279815,-302.63975050087856,3.336936302506798
PHARMACEUTICALS,SEARL,1040,1120,descending,down,90,False,-10.117692291261726,-303.2030393765994,3.336936302506798
PHARMACEUTICALS,SEARL,1280,1360,descending,up,10,False,-5.061939114790516,-144.34665366409314,3.506793532304584
PHARMACEUTICALS,SEARL,1280,1360,descending,up,20,False,-2.255073471748597,-64.30585236840602,3.506793532304584
PHARMACEUTICALS,SEARL,1280,1360,descending,up,30,False,-1.3874645593291974,-39.56504842808317,3.506793532304584
PHARMACEUTICALS,SEARL,1280,1360,descending,up,60,False,-0.6937322796646049,-19.782524214041768,3.506793532304584
PHARMACEUTICALS,SEARL,1280,1360,descending,up,90,False,-7.048390931446476,-200.99246980230498,3.506793532304584
PHARMACEUTICALS,SEARL,1560,1640,descending,up,10,False,7.074729958115963,266.73619783007115,2.652332160265342
PHARMACEUTICALS,SEARL,1560,1640,descending,up,20,False,6.487373551816204,244.591293994158,2.652332160265342
PHARMACEUTICALS,SEARL,1560,1640,descending,up,30,False,3.3962818722904,128.0488893197537,2.652332160265342
PHARMACEUTICALS,SEARL,1560,1640,descending,up,60,False,8.359174075979142,315.16316852044963,2.652332160265342
PHARMACEUTICALS,SEARL,1560,1640,descending,up,90,False,17.545251916623812,661.502815502134,2.652332160265342
PHARMACEUTICALS,SEARL,4160,4240,descending,down,10,False,9.904191616766463,150.767482887126,6.569182841754652
PHARMACEUTICALS,SEARL,4160,4240,descending,down,20,False,10.586826347305394,161.15895389627508,6.569182841754652
PHARMACEUTICALS,SEARL,4160,4240,descending,down,30,False,17.8562874251497,271.8190048182647,6.569182841754652
PHARMACEUTICALS,SEARL,4160,4240,descending,down,60,False,34.0,517.5681788591909,6.569182841754652
PHARMACEUTICALS,SEARL,4160,4240,descending,down,90,False,35.317365269461085,537.6218948417592,6.569182841754652
PHARMACEUTICALS,SEARL,4640,4720,descending,sequential,10,False,-8.914244963451596,-145.08432559080197,6.144181962559806
PHARMACEUTICALS,SEARL,4640,4720,descending,sequential,20,False,-18.86254234266357,-306.99843295013693,6.144181962559806
PHARMACEUTICALS,SEARL,4640,4720,descending,sequential,30,False,-52.79015867356035,-859.1893761487294,6.144181962559806
PHARMACEUTICALS,SEARL,4640,4720,descending,sequential,60,False,-89.49901943305402,-1456.646628931652,6.144181962559806
PHARMACEUTICALS,SEARL,4640,4720,descending,sequential,90,False,-87.7874844000713,-1428.790438418218,6.144181962559806
POWER GENERATION & DISTRIBUTION,SEL,880,960,descending,up,10,False,1.8218623481781346,40.36871249827931,4.513055372414442
POWER GENERATION & DISTRIBUTION,SEL,880,960,descending,up,20,False,2.327935222672051,51.582243747801115,4.513055372414442
POWER GENERATION & DISTRIBUTION,SEL,880,960,descending,up,30,False,7.540485829959506,167.08161561787833,4.513055372414442
POWER GENERATION & DISTRIBUTION,SEL,880,960,descending,up,60,False,10.829959514170024,239.96956873977152,4.513055372414442
POWER GENERATION & DISTRIBUTION,SEL,880,960,descending,up,90,False,19.4331983805668,430.59959998164663,4.513055372414442
PAPER & BOARD,SEPL,320,400,symmetrical,up,10,False,-2.525184803163151,-123.85138797866216,2.038882926042141
PAPER & BOARD,SEPL,320,400,symmetrical,up,20,False,8.838404675949803,433.4925052860601,2.038882926042141
PAPER & BOARD,SEPL,320,400,symmetrical,up,30,False,10.858518136496478,532.5719293542237,2.038882926042141
PAPER & BOARD,SEPL,320,400,symmetrical,up,60,False,29.292934502320776,1436.7148857920906,2.038882926042141
PAPER & BOARD,SEPL,320,400,symmetrical,up,90,False,-10.30307718755373,-505.3295143117394,2.038882926042141
PAPER & BOARD,SEPL,3760,3840,descending,up,10,False,0.5281990117566916,10.128890707047105,5.214776494618515
PAPER & BOARD,SEPL,3760,3840,descending,up,20,False,-1.9594479468393229,-37.5749171390454,5.214776494618515
PAPER & BOARD,SEPL,3760,3840,descending,up,30,False,3.8933378769807527,74.65972666323388,5.214776494618515
PAPER & BOARD,SEPL,3760,3840,descending,up,60,False,-9.92502981768614,-190.32512376951263,5.214776494618515
PAPER & BOARD,SEPL,3760,3840,descending,up,90,False,-14.891804395978864,-285.5693702567452,5.214776494618515
PAPER & BOARD,SEPL,4200,4280,ascending,down,10,False,1.5981059485054725,44.935924981589096,3.556410487066284
PAPER & BOARD,SEPL,4200,4280,ascending,down,20,False,0.6658774785439522,18.72330207566227,3.556410487066284
PAPER & BOARD,SEPL,4200,4280,ascending,down,30,False,0.11837821840781045,3.3285870356732006,3.556410487066284
PAPER & BOARD,SEPL,4200,4280,ascending,down,60,False,-1.5019236460491279,-42.231448015104654,3.556410487066284
PAPER & BOARD,SEPL,4200,4280,ascending,down,90,False,-5.060668836934007,-142.29709577503243,3.556410487066284
OIL & GAS MARKETING COMPANIES,SHEL,480,560,descending,up,10,False,-0.8883109279966387,-298.41268248973205,0.2976786779252267
OIL & GAS MARKETING COMPANIES,SHEL,480,560,descending,up,20,False,4.073595557369869,1368.4539268187382,0.2976786779252267
OIL & GAS MARKETING COMPANIES,SHEL,480,560,descending,up,30,False,3.0457042682598887,1023.1516376947003,0.2976786779252267
OIL & GAS MARKETING COMPANIES,SHEL,480,560,descending,up,60,False,21.827422560955938,7332.54484771621,0.2976786779252267
OIL & GAS MARKETING COMPANIES,SHEL,480,560,descending,up,90,False,-0.5075862043166554,-170.51480067516118,0.2976786779252267
OIL & GAS MARKETING COMPANIES,SHEL,960,1040,descending,up,10,False,0.708439418179009,27.209894797039325,2.6036095452162256
OIL & GAS MARKETING COMPANIES,SHEL,960,1040,descending,up,20,False,5.732991525478182,220.19398169789957,2.6036095452162256
OIL & GAS MARKETING COMPANIES,SHEL,960,1040,descending,up,30,False,9.501405605952549,364.93204687354427,2.6036095452162256
OIL & GAS MARKETING COMPANIES,SHEL,960,1040,descending,up,60,False,13.156857213448253,505.33142489134633,2.6036095452162256
OIL & GAS MARKETING COMPANIES,SHEL,960,1040,descending,up,90,False,8.158355397228977,313.34788321923435,2.6036095452162256
OIL & GAS MARKETING COMPANIES,SHEL,3360,3440,ascending,down,10,False,-3.070387520232521,-36.7075579878559,8.364455955496437
OIL & GAS MARKETING COMPANIES,SHEL,3360,3440,ascending,down,20,False,0.6288186190819721,7.517746789840694,8.364455955496437
OIL & GAS MARKETING COMPANIES,SHEL,3360,3440,ascending,down,30,False,3.6643094444853044,43.808102570943895,8.364455955496437
OIL & GAS MARKETING COMPANIES,SHEL,3360,3440,ascending,down,60,False,16.481672454093115,197.04416571483893,8.364455955496437
OIL & GAS MARKETING COMPANIES,SHEL,3360,3440,ascending,down,90,False,35.160323970690946,420.35398545659694,8.364455955496437
FOOD & PERSONAL CARE PRODUCTS,SHEZ,600,680,ascending,down,10,False,8.842335520780754,215.3795551448523,4.105466516928169
FOOD & PERSONAL CARE PRODUCTS,SHEZ,600,680,ascending,down,20,False,5.216220763923946,127.05549399601182,4.105466516928169
FOOD & PERSONAL CARE PRODUCTS,SHEZ,600,680,ascending,down,30,False,8.043075887598858,195.91137461320528,4.105466516928169
FOOD & PERSONAL CARE PRODUCTS,SHEZ,600,680,ascending,down,60,False,7.3952549217566945,180.1319019717652,4.105466516928169
FOOD & PERSONAL CARE PRODUCTS,SHEZ,600,680,ascending,down,90,False,6.175332323742221,150.41731063398817,4.105466516928169
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3040,3120,descending,up,10,False,-6.44702401274611,-89.37482973548354,7.213467182904759
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3040,3120,descending,up,20,False,2.4240355069989703,33.604304913782755,7.213467182904759
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3040,3120,descending,up,30,False,1.6387845681119808,22.71840332199399,7.213467182904759
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3040,3120,descending,up,60,False,34.869693865938316,483.3971373513173,7.213467182904759
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3040,3120,descending,up,90,False,13.804483896665523,191.37099464985238,7.213467182904759
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3320,3400,symmetrical,up,10,False,8.622994652406412,477.38328070048146,1.8063042844218558
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3320,3400,symmetrical,up,20,True,,,1.8063042844218558
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3320,3400,symmetrical,up,30,True,,,1.8063042844218558
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3320,3400,symmetrical,up,60,True,,,1.8063042844218558
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3320,3400,symmetrical,up,90,True,,,1.8063042844218558
MISCELLANEOUS,SHFA,40,120,descending,sequential,10,False,-2.758620689655175,-40.39097128937854,6.829795376524156
MISCELLANEOUS,SHFA,40,120,descending,sequential,20,False,-2.0689655172413843,-30.29322846703395,6.829795376524156
MISCELLANEOUS,SHFA,40,120,descending,sequential,30,False,-5.172413793103448,-75.7330711675847,6.829795376524156
MISCELLANEOUS,SHFA,40,120,descending,sequential,60,False,-16.20689655172415,-237.29695632509888,6.829795376524156
MISCELLANEOUS,SHFA,40,120,descending,sequential,90,False,-51.724137931034484,-757.330711675847,6.829795376524156
MISCELLANEOUS,SHFA,720,800,descending,down,10,False,-0.5194805194805269,-3.754385106317674,13.83663382337559
MISCELLANEOUS,SHFA,720,800,descending,down,20,False,4.935064935064931,35.66665851001737,13.83663382337559
MISCELLANEOUS,SHFA,720,800,descending,down,30,False,3.896103896103896,28.15788829738215,13.83663382337559
MISCELLANEOUS,SHFA,720,800,descending,down,60,False,6.493506493506493,46.929813828970254,13.83663382337559
MISCELLANEOUS,SHFA,720,800,descending,down,90,False,17.4025974025974,125.77190106164026,13.83663382337559
MISCELLANEOUS,SHFA,1120,1200,descending,up,10,False,1.8237082066869346,21.95555993775459,8.306361631665341
MISCELLANEOUS,SHFA,1120,1200,descending,up,20,False,-2.7051671732522817,-32.56741390766925,8.306361631665341
MISCELLANEOUS,SHFA,1120,1200,descending,up,30,False,-1.063829787234047,-12.8074099636902,8.306361631665341
MISCELLANEOUS,SHFA,1120,1200,descending,up,60,False,6.352583586626151,76.47853378317843,8.306361631665341
MISCELLANEOUS,SHFA,1120,1200,descending,up,90,False,-9.118541033434651,-109.7777996887727,8.306361631665341
MISCELLANEOUS,SHFA,4280,4360,descending,sequential,10,False,5.26162684993274,225.66684463114893,2.331590561534565
MISCELLANEOUS,SHFA,4280,4360,descending,sequential,20,False,2.4799098214610353,106.36129097335392,2.331590561534565
MISCELLANEOUS,SHFA,4280,4360,descending,sequential,30,False,-3.612595905603434,-154.94126478303116,2.331590561534565
MISCELLANEOUS,SHFA,4280,4360,descending,sequential,60,False,-12.132286098687315,-520.3437644172955,2.331590561534565
MISCELLANEOUS,SHFA,4280,4360,descending,sequential,90,False,-14.483109705101626,-621.1686538810395,2.331590561534565
INSURANCE,SHNI,1080,1160,descending,down,10,False,-3.8896758603449793,-20.287113522991593,19.17313597095403
INSURANCE,SHNI,1080,1160,descending,down,20,False,6.616115323723013,34.50721537543973,19.17313597095403
INSURANCE,SHNI,1080,1160,descending,down,30,False,18.28847596033663,95.38593993200905,19.17313597095403
INSURANCE,SHNI,1080,1160,descending,down,60,False,11.154070494125486,58.175514485596565,19.17313597095403
INSURANCE,SHNI,1080,1160,descending,down,90,False,-22.696441963169743,-118.37626352597341,19.17313597095403
COMMERCIAL BANKS,SILK,1320,1400,descending,up,10,False,-4.333928739306198,-206.72181475245196,2.0965028507010977
COMMERCIAL BANKS,SILK,1320,1400,descending,up,20,False,-8.305913321425216,-396.17944324032817,2.0965028507010977
COMMERCIAL BANKS,SILK,1320,1400,descending,up,30,False,-13.720973958822988,-654.4696065752793,2.0965028507010977
COMMERCIAL BANKS,SILK,1320,1400,descending,up,60,False,-22.38413086396541,-1067.6890258689546,2.0965028507010977
COMMERCIAL BANKS,SILK,1320,1400,descending,up,90,False,-6.138948951772128,-292.81853586410267,2.0965028507010977
COMMERCIAL BANKS,SILK,1760,1840,ascending,sequential,10,False,-6.83879583773858,-98.22755811757798,6.9621967284909685
COMMERCIAL BANKS,SILK,1760,1840,ascending,sequential,20,False,-8.547103667019085,-122.76446645126096,6.9621967284909685
COMMERCIAL BANKS,SILK,1760,1840,ascending,sequential,30,False,-9.826943408825322,-141.1471665058117,6.9621967284909685
COMMERCIAL BANKS,SILK,1760,1840,ascending,sequential,60,False,-4.702019920983808,-67.53644150476273,6.9621967284909685
COMMERCIAL BANKS,SILK,1760,1840,ascending,sequential,90,False,-5.124923487841515,-73.61072500104896,6.9621967284909685
COMMERCIAL BANKS,SILK,1800,1880,descending,sequential,10,False,0.8912037037037083,19.84685016403954,4.490403748391662
COMMERCIAL BANKS,SILK,1800,1880,descending,sequential,20,False,0.8912037037037083,19.84685016403954,4.490403748391662
COMMERCIAL BANKS,SILK,1800,1880,descending,sequential,30,False,-4.444444444444443,-98.97649951936548,4.490403748391662
COMMERCIAL BANKS,SILK,1800,1880,descending,sequential,60,False,-1.3310185185185133,-29.641399595643197,4.490403748391662
COMMERCIAL BANKS,SILK,1800,1880,descending,sequential,90,False,-8.888888888888886,-197.95299903873095,4.490403748391662
CHEMICAL,SITC,520,600,symmetrical,up,10,False,-2.616059277181303,-45.141280478333435,5.795270425341476
CHEMICAL,SITC,520,600,symmetrical,up,20,False,-6.245274459398149,-107.76502218237998,5.795270425341476
CHEMICAL,SITC,520,600,symmetrical,up,30,False,-10.524724028428839,-181.60885094173474,5.795270425341476
CHEMICAL,SITC,520,600,symmetrical,up,60,False,-23.33282927566913,-402.6184727055991,5.795270425341476
CHEMICAL,SITC,520,600,symmetrical,up,90,False,-30.742476939361858,-530.4752786846942,5.795270425341476
CHEMICAL,SITC,800,880,ascending,up,10,False,8.123358846862947,1865.4358222511298,0.4354670769139632
CHEMICAL,SITC,800,880,ascending,up,20,False,-4.184591317950728,-960.9432124251022,0.4354670769139632
CHEMICAL,SITC,800,880,ascending,up,30,False,-10.609531258729543,-2436.3566894462856,0.4354670769139632
CHEMICAL,SITC,800,880,ascending,up,60,False,0.7989273143750926,183.46445844697914,0.4354670769139632
CHEMICAL,SITC,800,880,ascending,up,90,False,-1.0782725291915787,-247.61287049138207,0.4354670769139632
