symbol,date,close_before,close_after,pct_change,peer_avg_change,magnitude_category,likely_action,peers_used,sector,review_status
AGIC,2006-05-16,38.0,35.15,-7.5,-3.44,DROP_OTHER,Rights/Dividend,17,INSURANCE,PENDING
AGIC,2006-08-11,45.5,42.05,-7.58,-0.83,DROP_OTHER,Rights/Dividend,8,INSURANCE,PENDING
AGIC,2006-08-24,50.85,46.45,-8.65,0.9,DROP_OTHER,Rights/Dividend,13,INSURANCE,PENDING
AGIC,2007-04-19,51.95,39.85,-23.29,-1.45,DROP_25,Bonus 1:3,17,INSURANCE,PENDING
AGIC,2007-09-03,64.0,58.5,-8.59,1.24,DROP_OTHER,Rights/Dividend,15,INSURANCE,PENDING
AGIC,2009-03-05,12.23,11.23,-8.18,0.82,DROP_OTHER,Rights/Dividend,15,INSURANCE,PENDING
AGIC,2009-03-06,11.23,10.23,-8.9,-1.01,DROP_OTHER,Rights/Dividend,14,INSURANCE,PENDING
AGIC,2010-07-13,11.45,10.45,-8.73,1.38,DROP_OTHER,Rights/Dividend,16,INSURANCE,PENDING
AGIC,2010-08-19,10.5,9.5,-9.52,-0.88,DROP_OTHER,Rights/Dividend,15,INSURANCE,PENDING
AGIC,2010-09-23,10.7,9.8,-8.41,-0.87,DROP_OTHER,Rights/Dividend,14,INSURANCE,PENDING
AGIC,2010-10-15,11.95,10.91,-8.7,4.35,DROP_OTHER,Rights/Dividend,14,INSURANCE,PENDING
AGIC,2010-10-25,11.95,10.95,-8.37,3.63,DROP_OTHER,Rights/Dividend,16,INSURANCE,PENDING
AGIC,2010-11-15,11.25,10.33,-8.18,2.64,DROP_OTHER,Rights/Dividend,14,INSURANCE,PENDING
AGIC,2010-12-01,11.84,10.56,-10.81,-1.79,DROP_OTHER,Rights/Dividend,18,INSURANCE,PENDING
AGIC,2011-03-21,11.49,10.51,-8.53,-0.8,DROP_OTHER,Rights/Dividend,17,INSURANCE,PENDING
AGIC,2011-05-24,10.41,9.5,-8.74,0.74,DROP_OTHER,Rights/Dividend,14,INSURANCE,PENDING
AGIC,2011-06-08,9.5,8.76,-7.79,0.33,DROP_OTHER,Rights/Dividend,14,INSURANCE,PENDING
AGIC,2011-06-23,9.61,8.78,-8.64,-0.09,DROP_OTHER,Rights/Dividend,16,INSURANCE,PENDING
AGIC,2011-07-15,9.0,8.17,-9.22,0.04,DROP_OTHER,Rights/Dividend,6,INSURANCE,PENDING
AGIC,2011-07-28,8.99,8.11,-9.79,-3.55,DROP_OTHER,Rights/Dividend,14,INSURANCE,PENDING
AGIC,2011-08-25,9.06,8.32,-8.17,-0.38,DROP_OTHER,Rights/Dividend,12,INSURANCE,PENDING
AGIC,2011-09-13,10.01,9.1,-9.09,0.19,DROP_OTHER,Rights/Dividend,11,INSURANCE,PENDING
AGIC,2011-11-14,8.5,7.53,-11.41,-1.3,DROP_OTHER,Rights/Dividend,12,INSURANCE,PENDING
AGIC,2012-02-02,8.44,7.61,-9.83,-3.06,DROP_OTHER,Rights/Dividend,13,INSURANCE,PENDING
AGIC,2012-03-19,9.0,8.19,-9.0,-2.97,DROP_OTHER,Rights/Dividend,17,INSURANCE,PENDING
AGIC,2012-04-24,10.44,9.46,-9.39,5.84,DROP_OTHER,Rights/Dividend,15,INSURANCE,PENDING
AGIC,2012-05-24,10.2,9.31,-8.73,-0.31,DROP_OTHER,Rights/Dividend,13,INSURANCE,PENDING
AGIC,2013-04-23,18.9,14.78,-21.8,2.06,DROP_OTHER,Rights/Dividend,14,INSURANCE,PENDING
AGIC,2016-04-14,36.33,27.71,-23.73,0.54,DROP_25,Bonus 1:3,14,INSURANCE,PENDING
AGIC,2017-04-17,38.9,31.32,-19.49,-2.42,DROP_OTHER,Rights/Dividend,19,INSURANCE,PENDING
AGIC,2019-04-11,29.25,22.95,-21.54,0.12,DROP_OTHER,Rights/Dividend,13,INSURANCE,PENDING
AGIC,2020-05-11,22.53,19.8,-12.12,2.92,DROP_OTHER,Rights/Dividend,13,INSURANCE,PENDING
AGIC,2021-05-17,24.04,20.18,-16.06,0.97,DROP_OTHER,Rights/Dividend,10,INSURANCE,PENDING
AGIC,2022-05-20,20.79,17.99,-13.47,1.26,DROP_OTHER,Rights/Dividend,10,INSURANCE,PENDING
AGIC,2023-04-19,17.98,15.28,-15.02,-1.28,DROP_OTHER,Rights/Dividend,14,INSURANCE,PENDING
AGIC,2024-04-16,21.87,18.78,-14.13,-0.55,DROP_OTHER,Rights/Dividend,17,INSURANCE,PENDING
AGIL,2012-10-18,99.58,90.0,-9.62,-3.59,DROP_OTHER,Rights/Dividend,4,AUTOMOBILE PARTS & ACCESSORIES,PENDING
AGIL,2022-10-12,122.12,96.04,-21.36,0.63,DROP_OTHER,Rights/Dividend,6,AUTOMOBILE PARTS & ACCESSORIES,PENDING
AGIL,2023-02-24,70.4,65.12,-7.5,-1.51,DROP_OTHER,Rights/Dividend,6,AUTOMOBILE PARTS & ACCESSORIES,PENDING
AGL,2012-09-28,12.9,11.93,-7.52,-1.28,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
AGL,2014-05-08,11.0,10.1,-8.18,-0.52,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
AGL,2015-07-06,7.6,7.01,-7.76,0.55,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
AGL,2015-07-27,12.5,11.5,-8.0,-3.67,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
AGL,2015-09-28,9.89,9.14,-7.58,-2.67,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
AGL,2017-06-01,10.47,9.62,-8.12,-2.71,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
AGL,2017-06-12,10.59,9.59,-9.44,-4.13,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
AGL,2017-06-20,9.4,8.41,-10.53,-3.44,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
AGL,2017-07-03,8.98,8.23,-8.35,-3.78,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
AGL,2017-08-15,9.29,8.53,-8.18,-4.28,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
AGL,2017-08-21,9.08,8.3,-8.59,-3.29,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
AGL,2017-10-27,8.16,7.52,-7.84,-1.3,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
AGL,2017-12-11,6.07,5.52,-9.06,-3.74,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
AGL,2017-12-12,5.52,5.02,-9.06,-0.45,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
AGL,2018-01-12,6.22,5.49,-11.74,-0.7,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
AGL,2018-01-30,5.56,4.85,-12.77,-0.04,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
AGL,2018-03-07,8.51,7.57,-11.05,-2.15,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
AGL,2018-05-08,6.68,5.81,-13.02,-1.9,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
AGL,2018-05-09,5.81,5.24,-9.81,-2.41,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
AGL,2018-10-04,6.74,6.07,-9.94,-1.02,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
AGL,2018-10-05,6.07,5.11,-15.82,-4.2,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
AGL,2018-10-08,5.11,4.56,-10.76,-3.79,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
AGL,2018-10-23,6.3,5.72,-9.21,-1.01,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
AGL,2018-12-03,5.84,5.24,-10.27,-4.37,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
AGL,2019-04-08,4.03,3.57,-11.41,-2.51,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
AGL,2019-05-08,3.31,2.97,-10.27,-2.67,DROP_OTHER,Rights/Dividend,10,CHEMICAL,PENDING
AGL,2019-05-17,2.93,2.44,-16.72,-1.89,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
AGL,2019-05-27,3.47,3.18,-8.36,0.53,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
AGL,2019-07-12,2.5,2.31,-7.6,-1.9,DROP_OTHER,Rights/Dividend,9,CHEMICAL,PENDING
AGL,2019-07-18,2.23,2.01,-9.87,-4.01,DROP_OTHER,Rights/Dividend,13,CHEMICAL,PENDING
AGL,2019-10-21,3.17,2.84,-10.41,-3.41,DROP_OTHER,Rights/Dividend,12,CHEMICAL,PENDING
AGL,2019-12-03,4.82,4.21,-12.66,1.03,DROP_OTHER,Rights/Dividend,21,CHEMICAL,PENDING
AGL,2020-01-06,4.52,4.18,-7.52,-3.39,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
AGL,2020-04-06,2.96,2.55,-13.85,-2.79,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
AGL,2020-05-15,5.13,4.73,-7.8,0.84,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
AGL,2020-06-17,5.05,4.52,-10.5,-1.0,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
AGL,2022-03-07,6.03,5.28,-12.44,-4.38,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
AGL,2022-04-04,7.2,6.54,-9.17,-2.3,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
AGL,2022-05-11,5.71,5.28,-7.53,-2.83,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
AGL,2023-01-17,4.36,3.96,-9.17,-2.77,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
AGL,2023-10-27,7.53,6.73,-10.62,-0.29,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
AGLNCPS,2013-12-31,10.2,9.0,-11.76,49.08,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
AGLNCPS,2014-04-10,9.0,8.1,-10.0,9.66,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
AGLNCPS,2014-04-11,8.1,7.1,-12.35,-0.28,DROP_OTHER,Rights/Dividend,21,CHEMICAL,PENDING
AGLNCPS,2014-04-14,7.1,6.55,-7.75,0.71,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
AGLNCPS,2014-05-02,6.25,5.25,-16.0,-2.87,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
AGLNCPS,2014-08-08,9.0,8.0,-11.11,-1.46,DROP_OTHER,Rights/Dividend,12,CHEMICAL,PENDING
AGLNCPS,2014-09-24,8.0,6.33,-20.88,12.01,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
AGLNCPS,2014-10-14,6.33,5.33,-15.8,3.28,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
AGLNCPS,2014-11-06,5.33,4.33,-18.76,-1.49,DROP_OTHER,Rights/Dividend,21,CHEMICAL,PENDING
AGLNCPS,2015-01-08,8.02,7.02,-12.47,1.61,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
AGLNCPS,2015-01-12,7.02,6.02,-14.25,1.68,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
AGLNCPS,2015-01-19,6.02,5.04,-16.28,9.5,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
AGTL,2005-03-21,189.0,154.6,-18.2,-4.8,DROP_OTHER,Rights/Dividend,4,AUTOMOBILE ASSEMBLER,PENDING
AGTL,2006-02-17,234.9,216.0,-8.05,-0.65,DROP_OTHER,Rights/Dividend,9,AUTOMOBILE ASSEMBLER,PENDING
AGTL,2009-01-05,223.75,197.22,-11.86,6.29,DROP_OTHER,Rights/Dividend,4,AUTOMOBILE ASSEMBLER,PENDING
AGTL,2011-03-15,227.15,209.51,-7.77,-1.07,DROP_OTHER,Rights/Dividend,8,AUTOMOBILE ASSEMBLER,PENDING
AGTL,2011-12-22,192.47,173.44,-9.89,-0.04,DROP_OTHER,Rights/Dividend,7,AUTOMOBILE ASSEMBLER,PENDING
AGTL,2012-03-19,199.37,183.0,-8.21,-2.68,DROP_OTHER,Rights/Dividend,9,AUTOMOBILE ASSEMBLER,PENDING
AGTL,2014-03-17,323.48,219.11,-32.26,-1.07,DROP_33,Bonus 1:2,8,AUTOMOBILE ASSEMBLER,PENDING
AGTL,2015-11-25,493.06,449.17,-8.9,-2.3,DROP_OTHER,Rights/Dividend,9,AUTOMOBILE ASSEMBLER,PENDING
AGTL,2016-04-13,441.78,406.73,-7.93,-0.3,DROP_OTHER,Rights/Dividend,8,AUTOMOBILE ASSEMBLER,PENDING
AGTL,2016-11-14,668.35,611.32,-8.53,-0.64,DROP_OTHER,Rights/Dividend,9,AUTOMOBILE ASSEMBLER,PENDING
AGTL,2019-09-11,254.18,232.01,-8.72,-0.21,DROP_OTHER,Rights/Dividend,6,AUTOMOBILE ASSEMBLER,PENDING
AGTL,2022-05-09,445.93,378.61,-15.1,-4.69,DROP_OTHER,Rights/Dividend,8,AUTOMOBILE ASSEMBLER,PENDING
AHCL,2005-09-19,393.0,268.05,-31.79,-0.2,DROP_33,Bonus 1:2,3,FERTILIZER,PENDING
AHCL,2006-09-25,565.0,351.2,-37.84,-0.16,DROP_OTHER,Rights/Dividend,3,FERTILIZER,PENDING
AHCL,2006-11-20,540.0,231.0,-57.22,-0.35,DROP_OTHER,Rights/Dividend,3,FERTILIZER,PENDING
AHCL,2007-06-11,310.0,108.45,-65.02,1.93,DROP_OTHER,Rights/Dividend,3,FERTILIZER,PENDING
AHCL,2010-09-17,25.21,23.2,-7.97,-0.12,DROP_OTHER,Rights/Dividend,4,FERTILIZER,PENDING
AHCL,2011-10-13,34.33,30.85,-10.14,1.11,DROP_OTHER,Rights/Dividend,4,FERTILIZER,PENDING
AHCL,2012-09-20,32.73,27.69,-15.4,-1.35,DROP_OTHER,Rights/Dividend,4,FERTILIZER,PENDING
AHCL,2013-09-12,24.88,22.54,-9.41,0.34,DROP_OTHER,Rights/Dividend,4,FERTILIZER,PENDING
AHCL,2014-10-16,25.98,22.97,-11.59,-1.18,DROP_OTHER,Rights/Dividend,5,FERTILIZER,PENDING
AHCL,2022-10-20,36.6,33.0,-9.84,0.47,DROP_OTHER,Rights/Dividend,5,FERTILIZER,PENDING
AHCL,2024-11-11,69.91,62.4,-10.74,-0.92,DROP_OTHER,Rights/Dividend,5,FERTILIZER,PENDING
AHCL,2025-03-27,109.69,11.58,-89.44,-1.12,DROP_OTHER,Rights/Dividend,3,FERTILIZER,PENDING
AICL,2006-03-21,162.05,143.5,-11.45,1.94,DROP_OTHER,Rights/Dividend,14,INSURANCE,PENDING
AICL,2006-05-30,127.3,116.6,-8.41,0.09,DROP_OTHER,Rights/Dividend,12,INSURANCE,PENDING
AICL,2006-09-26,159.0,141.4,-11.07,0.95,DROP_OTHER,Rights/Dividend,9,INSURANCE,PENDING
AICL,2008-12-29,131.6,112.84,-14.26,18.38,DROP_OTHER,Rights/Dividend,3,INSURANCE,PENDING
AICL,2009-02-10,57.06,52.7,-7.64,-2.15,DROP_OTHER,Rights/Dividend,14,INSURANCE,PENDING
AICL,2009-03-20,62.23,55.3,-11.14,-2.53,DROP_OTHER,Rights/Dividend,14,INSURANCE,PENDING
AICL,2010-04-16,126.18,114.97,-8.88,-0.42,DROP_OTHER,Rights/Dividend,19,INSURANCE,PENDING
AICL,2013-12-11,100.92,37.45,-62.89,-1.15,DROP_OTHER,Rights/Dividend,13,INSURANCE,PENDING
AICL,2023-04-18,26.01,23.95,-7.92,1.1,DROP_OTHER,Rights/Dividend,15,INSURANCE,PENDING
AIRLINK,2023-10-18,31.48,28.61,-9.12,-0.26,DROP_OTHER,Rights/Dividend,13,TECHNOLOGY & COMMUNICATION,PENDING
AKBL,2006-03-21,135.75,99.95,-26.37,-1.32,DROP_25,Bonus 1:3,15,COMMERCIAL BANKS,PENDING
AKBL,2007-03-20,115.6,79.3,-31.4,-1.52,DROP_33,Bonus 1:2,16,COMMERCIAL BANKS,PENDING
AKBL,2008-03-19,99.7,74.5,-25.28,-2.15,DROP_25,Bonus 1:3,16,COMMERCIAL BANKS,PENDING
AKBL,2009-03-20,22.02,18.0,-18.26,-2.62,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
AKBL,2010-03-22,26.63,21.65,-18.7,-1.39,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
AKBL,2011-09-22,9.94,9.13,-8.15,-1.11,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
AKBL,2012-03-21,13.31,11.59,-12.92,-1.4,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
AKBL,2013-08-28,15.92,13.42,-15.7,-2.17,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
AKBL,2019-03-15,21.28,19.57,-8.04,-1.15,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
AKBL,2021-03-19,23.97,20.45,-14.69,-1.75,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
AKBL,2021-10-26,24.2,22.09,-8.72,-1.04,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
AKBL,2023-03-20,18.68,16.67,-10.76,-0.92,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
AKBL,2024-03-20,22.31,20.05,-10.13,-0.42,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
AKDHL,2023-09-21,136.62,126.37,-7.5,-0.13,DROP_OTHER,Rights/Dividend,9,MISCELLANEOUS,PENDING
AKDHL,2025-05-26,213.0,191.7,-10.0,0.82,DROP_OTHER,Rights/Dividend,16,MISCELLANEOUS,PENDING
AKGL,2005-02-10,10.0,9.0,-10.0,0.95,DROP_OTHER,Rights/Dividend,5,MISCELLANEOUS,PENDING
AKGL,2005-02-21,10.45,9.5,-9.09,0.54,DROP_OTHER,Rights/Dividend,4,MISCELLANEOUS,PENDING
AKGL,2005-03-02,10.0,9.1,-9.0,-4.0,DROP_OTHER,Rights/Dividend,6,MISCELLANEOUS,PENDING
AKGL,2005-03-11,9.0,8.25,-8.33,-0.51,DROP_OTHER,Rights/Dividend,5,MISCELLANEOUS,PENDING
AKGL,2005-03-24,7.8,7.0,-10.26,-4.36,DROP_OTHER,Rights/Dividend,6,MISCELLANEOUS,PENDING
AKGL,2005-04-27,8.0,7.1,-11.25,7.05,DROP_OTHER,Rights/Dividend,4,MISCELLANEOUS,PENDING
AKGL,2005-06-16,8.9,7.9,-11.24,-0.71,DROP_OTHER,Rights/Dividend,5,MISCELLANEOUS,PENDING
AKGL,2005-06-22,8.0,7.1,-11.25,-2.6,DROP_OTHER,Rights/Dividend,3,MISCELLANEOUS,PENDING
AKGL,2005-07-13,7.2,6.45,-10.42,0.9,DROP_OTHER,Rights/Dividend,4,MISCELLANEOUS,PENDING
AKGL,2005-08-16,8.0,6.95,-13.12,-3.23,DROP_OTHER,Rights/Dividend,3,MISCELLANEOUS,PENDING
AKGL,2005-10-03,8.2,7.2,-12.2,5.87,DROP_OTHER,Rights/Dividend,3,MISCELLANEOUS,PENDING
AKGL,2005-11-16,7.5,6.5,-13.33,7.58,DROP_OTHER,Rights/Dividend,4,MISCELLANEOUS,PENDING
AKGL,2005-12-26,9.5,8.3,-12.63,-1.87,DROP_OTHER,Rights/Dividend,6,MISCELLANEOUS,PENDING
AKGL,2005-12-30,9.3,8.0,-13.98,2.72,DROP_OTHER,Rights/Dividend,8,MISCELLANEOUS,PENDING
AKGL,2006-01-17,9.85,8.85,-10.15,2.64,DROP_OTHER,Rights/Dividend,5,MISCELLANEOUS,PENDING
AKGL,2006-02-14,8.25,7.5,-9.09,-1.12,DROP_OTHER,Rights/Dividend,8,MISCELLANEOUS,PENDING
AKGL,2006-02-28,9.4,8.5,-9.57,-3.58,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
AKGL,2006-03-24,8.75,8.05,-8.0,0.45,DROP_OTHER,Rights/Dividend,6,MISCELLANEOUS,PENDING
AKGL,2006-04-28,7.0,6.0,-14.29,-1.37,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
AKGL,2006-05-09,7.35,6.4,-12.93,0.25,DROP_OTHER,Rights/Dividend,6,MISCELLANEOUS,PENDING
AKGL,2006-06-23,6.7,6.0,-10.45,-1.68,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
AKGL,2006-06-26,6.0,5.1,-15.0,-2.33,DROP_OTHER,Rights/Dividend,5,MISCELLANEOUS,PENDING
AKGL,2006-08-31,6.0,5.25,-12.5,0.15,DROP_OTHER,Rights/Dividend,5,MISCELLANEOUS,PENDING
AKGL,2006-09-14,5.95,5.5,-7.56,-1.46,DROP_OTHER,Rights/Dividend,5,MISCELLANEOUS,PENDING
AKGL,2006-11-17,5.75,5.0,-13.04,2.96,DROP_OTHER,Rights/Dividend,5,MISCELLANEOUS,PENDING
AKGL,2006-11-28,5.75,5.3,-7.83,2.18,DROP_OTHER,Rights/Dividend,6,MISCELLANEOUS,PENDING
AKGL,2007-02-28,6.0,5.45,-9.17,-0.69,DROP_OTHER,Rights/Dividend,8,MISCELLANEOUS,PENDING
AKGL,2007-03-02,5.45,5.0,-8.26,-3.12,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
AKGL,2007-03-16,6.5,5.5,-15.38,1.37,DROP_OTHER,Rights/Dividend,5,MISCELLANEOUS,PENDING
AKGL,2007-03-27,5.5,5.0,-9.09,-2.51,DROP_OTHER,Rights/Dividend,6,MISCELLANEOUS,PENDING
AKGL,2007-04-19,6.0,5.5,-8.33,8.21,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
AKGL,2007-06-25,5.9,5.4,-8.47,-1.94,DROP_OTHER,Rights/Dividend,8,MISCELLANEOUS,PENDING
AKGL,2007-07-12,10.2,9.2,-9.8,1.52,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
AKGL,2007-07-18,8.9,8.0,-10.11,-2.56,DROP_OTHER,Rights/Dividend,10,MISCELLANEOUS,PENDING
AKGL,2007-07-19,8.0,7.0,-12.5,-4.98,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
AKGL,2007-08-23,7.9,7.3,-7.59,-0.24,DROP_OTHER,Rights/Dividend,5,MISCELLANEOUS,PENDING
AKGL,2007-08-31,7.95,7.25,-8.81,-0.62,DROP_OTHER,Rights/Dividend,4,MISCELLANEOUS,PENDING
AKGL,2007-10-23,8.75,8.0,-8.57,0.81,DROP_OTHER,Rights/Dividend,6,MISCELLANEOUS,PENDING
AKGL,2007-10-26,8.0,7.0,-12.5,-3.11,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
AKGL,2008-02-20,7.9,7.05,-10.76,3.49,DROP_OTHER,Rights/Dividend,8,MISCELLANEOUS,PENDING
AKGL,2008-03-19,6.5,6.0,-7.69,-3.03,DROP_OTHER,Rights/Dividend,9,MISCELLANEOUS,PENDING
AKGL,2008-05-27,6.0,5.5,-8.33,3.87,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
AKGL,2008-06-19,7.0,6.1,-12.86,-0.83,DROP_OTHER,Rights/Dividend,8,MISCELLANEOUS,PENDING
AKGL,2008-07-14,6.1,5.1,-16.39,8.93,DROP_OTHER,Rights/Dividend,8,MISCELLANEOUS,PENDING
AKGL,2008-12-19,4.2,3.2,-23.81,-1.81,DROP_25,Bonus 1:3,3,MISCELLANEOUS,PENDING
AKGL,2009-04-28,5.5,5.0,-9.09,-3.02,DROP_OTHER,Rights/Dividend,4,MISCELLANEOUS,PENDING
AKGL,2009-05-14,5.0,4.0,-20.0,14.14,DROP_OTHER,Rights/Dividend,5,MISCELLANEOUS,PENDING
AKGL,2009-05-19,4.0,3.31,-17.25,-4.74,DROP_OTHER,Rights/Dividend,4,MISCELLANEOUS,PENDING
AKGL,2009-06-11,5.84,4.05,-30.65,-2.93,DROP_33,Bonus 1:2,5,MISCELLANEOUS,PENDING
AKGL,2009-07-28,4.85,3.75,-22.68,24.0,DROP_25,Bonus 1:3,4,MISCELLANEOUS,PENDING
AKGL,2009-08-13,4.8,4.3,-10.42,-1.58,DROP_OTHER,Rights/Dividend,12,MISCELLANEOUS,PENDING
AKGL,2009-09-11,4.0,3.64,-9.0,17.6,DROP_OTHER,Rights/Dividend,5,MISCELLANEOUS,PENDING
AKGL,2009-09-25,6.25,5.5,-12.0,0.69,DROP_OTHER,Rights/Dividend,8,MISCELLANEOUS,PENDING
AKGL,2009-10-07,5.8,4.6,-20.69,2.42,DROP_OTHER,Rights/Dividend,9,MISCELLANEOUS,PENDING
AKGL,2009-10-12,5.99,5.42,-9.52,-3.12,DROP_OTHER,Rights/Dividend,7,MISCELLANEOUS,PENDING
AKGL,2009-10-13,5.42,4.5,-16.97,-0.09,DROP_OTHER,Rights/Dividend,6,MISCELLANEOUS,PENDING
AKGL,2009-10-15,5.48,5.0,-8.76,-2.87,DROP_OTHER,Rights/Dividend,8,MISCELLANEOUS,PENDING
AKGL,2009-10-16,5.0,4.45,-11.0,6.36,DROP_OTHER,Rights/Dividend,9,MISCELLANEOUS,PENDING
AKGL,2009-10-26,5.75,4.76,-17.22,11.13,DROP_OTHER,Rights/Dividend,9,MISCELLANEOUS,PENDING
AKGL,2009-11-02,5.0,4.15,-17.0,0.5,DROP_OTHER,Rights/Dividend,8,MISCELLANEOUS,PENDING
AKGL,2009-12-16,6.0,4.51,-24.83,-0.19,DROP_25,Bonus 1:3,11,MISCELLANEOUS,PENDING
AKGL,2010-01-25,6.49,5.9,-9.09,0.19,DROP_OTHER,Rights/Dividend,10,MISCELLANEOUS,PENDING
AKGL,2010-01-26,5.9,5.12,-13.22,-2.15,DROP_OTHER,Rights/Dividend,10,MISCELLANEOUS,PENDING
AKGL,2010-01-28,5.8,5.0,-13.79,2.22,DROP_OTHER,Rights/Dividend,10,MISCELLANEOUS,PENDING
AKGL,2010-03-01,5.05,4.35,-13.86,-0.87,DROP_OTHER,Rights/Dividend,12,MISCELLANEOUS,PENDING
AKGL,2010-04-02,5.5,5.0,-9.09,2.85,DROP_OTHER,Rights/Dividend,6,MISCELLANEOUS,PENDING
AKGL,2010-04-28,5.4,4.8,-11.11,6.72,DROP_OTHER,Rights/Dividend,10,MISCELLANEOUS,PENDING
AKGL,2010-05-10,6.35,5.35,-15.75,-2.16,DROP_OTHER,Rights/Dividend,10,MISCELLANEOUS,PENDING
AKGL,2010-05-26,5.97,4.01,-32.83,-0.67,DROP_33,Bonus 1:2,8,MISCELLANEOUS,PENDING
AKGL,2010-05-31,5.5,4.5,-18.18,-2.9,DROP_OTHER,Rights/Dividend,9,MISCELLANEOUS,PENDING
AKGL,2010-06-09,5.99,4.6,-23.21,-1.5,DROP_25,Bonus 1:3,8,MISCELLANEOUS,PENDING
AKGL,2010-06-21,5.0,4.5,-10.0,-3.31,DROP_OTHER,Rights/Dividend,11,MISCELLANEOUS,PENDING
AKGL,2010-06-24,5.49,4.5,-18.03,2.63,DROP_OTHER,Rights/Dividend,11,MISCELLANEOUS,PENDING
AKGL,2010-06-25,4.5,3.6,-20.0,-1.26,DROP_OTHER,Rights/Dividend,13,MISCELLANEOUS,PENDING
AKGL,2010-07-06,4.21,3.4,-19.24,8.73,DROP_OTHER,Rights/Dividend,9,MISCELLANEOUS,PENDING
