sector,symbol,start,end,kind,outcome,direction,breakout_idx,type_trigger,entry_price,lfd_level,r_lfd_denom,rolling_status,rolling_stop,r_rolling_denom,opposite_stop,r_opposite_denom,lfd_hit_bar,rolling_hit_bar,opposite_hit_bar,anchor_bar,simultaneous_hit,horizon_reached,realized_R_lfd,realized_R_rolling,realized_R_opposite
COMMERCIAL BANKS,MEBL,2280,2360,descending,up,up,2361,4.0,53.05,50.75,2.299999999999997,skipped_risk_gt_6pct,47.51,,40.779912987431516,12.270087012568482,2365.0,,,2365,False,False,-1.0,,-0.19152268419880356
COMMERCIAL BANKS,MEBL,4800,4880,symmetrical,up,up,4893,4.0,243.26,240.65,2.609999999999985,ok,234.13,9.129999999999995,234.34704543483912,8.912954565160874,4896.0,,,4896,False,False,-1.0,-0.244249726177436,-0.2501976178266022
PAPER & BOARD,MERIT,720,800,symmetrical,down,down,801,2.0,17.35,18.13,0.7799999999999976,no_valid_consolidation,,,19.462405255179384,2.1124052551793824,853.0,,873.0,853,False,False,-1.0,,-0.2840364075637782
PAPER & BOARD,MERIT,1400,1480,ascending,down,down,1493,4.0,17.71,18.46,0.75,skipped_risk_gt_6pct,19.7,,20.056779661016947,2.346779661016946,1511.0,,1532.0,1511,False,False,-1.0,,-0.3408926765852962
PAPER & BOARD,MERIT,4240,4320,ascending,down,down,4344,2.0,12.87,13.18,0.3100000000000005,ok,13.59,0.7200000000000006,13.937181455326993,1.0671814553269936,,,,4434,False,True,11.741935483870945,5.055555555555549,3.4108538729101805
PAPER & BOARD,MERIT,4280,4360,descending,down,down,4361,2.0,12.36,13.15,0.7900000000000009,skipped_risk_gt_6pct,13.28,,13.557735799207396,1.197735799207397,,,,4451,False,True,2.8481012658227813,,1.8785445016245987
FOOD & PERSONAL CARE PRODUCTS,MFFL,2040,2120,ascending,down,down,2121,4.0,261.0,273.98,12.980000000000018,skipped_risk_gt_6pct,279.75,,292.9327272727272,31.93272727272722,2131.0,,2146.0,2131,False,False,-1.0,,-0.40679268917610983
FOOD & PERSONAL CARE PRODUCTS,MFL,1240,1320,descending,up,up,1321,4.0,30.05,29.8,0.25,ok,29.5,0.5500000000000007,27.503506245407785,2.546493754592216,1325.0,1342.0,1363.0,1325,False,False,-1.0,0.10909090909090663,0.02356180920993731
CEMENT,MLCF,1360,1440,symmetrical,down,down,1441,1.0,2.75,2.89,0.14000000000000012,skipped_risk_gt_6pct,2.92,,2.964593175853018,0.21459317585301818,1489.0,,,1489,False,False,-1.0,,1.8173923679060688
CEMENT,MLCF,2560,2640,symmetrical,down,down,2643,2.0,69.04,70.94,1.8999999999999915,skipped_risk_gt_6pct,74.43,,73.20899603698811,4.168996036988105,2653.0,,2666.0,2653,False,False,-1.0,,-0.31662299227169055
CEMENT,MLCF,4080,4160,ascending,down,down,4168,4.0,32.51,34.41,1.8999999999999986,skipped_risk_gt_6pct,36.28,,37.32989913544669,4.81989913544669,4172.0,,4226.0,4172,False,False,-1.0,,-0.3547792084328596
ENGINEERING,MSCL,1520,1600,descending,whipsaw,down,1601,4.0,20.65,22.26,1.610000000000003,no_valid_consolidation,,,25.380617464788727,4.730617464788729,1603.0,,1604.0,1603,False,False,-1.0,,-0.6764444649812572
TEXTILE COMPOSITE,MSOT,840,920,symmetrical,whipsaw,up,921,4.0,29.88,29.6,0.2799999999999976,ok,28.18,1.6999999999999993,27.862291870714987,2.017708129285012,922.0,923.0,923.0,922,False,False,-1.0,-0.8705882352941182,-0.7335054949322369
TEXTILE COMPOSITE,MSOT,960,1040,descending,up,up,1041,1.0,28.35,27.0,1.3500000000000014,no_valid_consolidation,,,24.697120236461522,3.652879763538479,,,,1131,False,True,76.7777777777777,,28.374873171187026
AUTOMOBILE ASSEMBLER,MTL,200,280,symmetrical,up,up,283,1.0,65.7186,62.5698,3.1487999999999943,skipped_risk_gt_6pct,60.33,,61.35838711396903,4.360212886030965,308.0,,310.0,308,False,False,-1.0,,-0.9504811137266481
AUTOMOBILE ASSEMBLER,MTL,1560,1640,descending,up,up,1643,1.0,140.8413,129.3095,11.531799999999976,skipped_risk_gt_6pct,127.95,,128.54099153503444,12.300308464965553,,,,1733,False,True,2.9119911895801236,,2.7300534857028924
AUTOMOBILE ASSEMBLER,MTL,3360,3440,symmetrical,sequential,up,3448,4.0,321.1768,313.305,7.8718000000000075,ok,310.18,10.996800000000007,309.8136717981524,11.363128201847587,3452.0,3452.0,3452.0,3452,True,False,-1.0,-1.0,-1.0
AUTOMOBILE ASSEMBLER,MTL,4160,4240,ascending,down,down,4243,3.0,304.0909,309.7447,5.653800000000047,ok,316.26,12.169100000000014,324.5336263202726,20.44272632027264,4259.0,4260.0,4261.0,4259,False,False,-1.0,-0.9043314624746289,-0.5383283925826803
AUTOMOBILE ASSEMBLER,MTL,5040,5120,ascending,sequential,up,5123,4.0,292.0763,280.5072,11.569099999999992,skipped_risk_gt_6pct,270.78,,273.2841174890773,18.792182510922714,5132.0,,5132.0,5132,True,False,-1.0,,-1.0
ENGINEERING,MUGHAL,1120,1200,ascending,sequential,down,1201,4.0,42.01,42.19,0.17999999999999972,ok,44.22,2.210000000000001,45.49063218390805,3.4806321839080496,1202.0,1210.0,1211.0,1202,False,False,-1.0,0.895927601809953,0.5688621765764561
FOOD & PERSONAL CARE PRODUCTS,MUREB,2600,2680,ascending,sequential,up,2681,3.0,1008.17,960.17,48.0,no_valid_consolidation,,,780.1115951626834,228.05840483731652,2684.0,,2695.0,2684,False,False,-1.0,,-0.026045959605116017
FOOD & PERSONAL CARE PRODUCTS,MUREB,2800,2880,ascending,up,up,2882,4.0,820.0,806.01,13.990000000000009,ok,772.2,47.799999999999955,752.4198147475481,67.58018525245188,2884.0,2909.0,2910.0,2884,False,False,-1.0,-0.2092050209205023,-0.14797236738319222
FOOD & PERSONAL CARE PRODUCTS,MUREB,3120,3200,descending,up,up,3208,3.0,589.99,555.0,34.99000000000001,skipped_risk_gt_6pct,549.45,,550.475555688551,39.51444431144898,3249.0,,3252.0,3249,False,False,-1.0,,-0.5818125599539014
MISCELLANEOUS,MWMP,760,840,symmetrical,up,up,841,3.0,0.07,0.0653,0.00470000000000001,no_valid_consolidation,,,0.04774988523335884,0.02225011476664117,872.0,,,872,False,False,-1.0,,-0.03595487072270843
FOOD & PERSONAL CARE PRODUCTS,NATF,680,760,descending,down,down,762,2.0,32.01,32.8819,0.8719000000000037,skipped_risk_gt_6pct,33.97,,33.22749562295365,1.217495622953649,768.0,,773.0,768,False,False,-1.0,,-0.34784519304684774
FOOD & PERSONAL CARE PRODUCTS,NATF,1120,1200,symmetrical,up,up,1213,4.0,32.2841,31.6364,0.6477000000000039,ok,31.32,0.964100000000002,30.557237020346854,1.7268629796531485,1218.0,1218.0,,1218,True,False,-1.0,-1.0,0.05767684012775614
FOOD & PERSONAL CARE PRODUCTS,NATF,2000,2080,descending,whipsaw,up,2081,4.0,358.39,335.12,23.269999999999982,skipped_risk_gt_6pct,329.67,,332.5010841654779,25.888915834522095,2084.0,,2084.0,2084,True,False,-1.0,,-1.0
FOOD & PERSONAL CARE PRODUCTS,NATF,3440,3520,descending,down,down,3521,4.0,162.28,166.6,4.319999999999993,skipped_risk_gt_6pct,178.77,,228.72919397116647,66.44919397116647,3527.0,,,3527,False,False,-1.0,,-0.07870674853135741
COMMERCIAL BANKS,NBP,1320,1400,symmetrical,up,up,1401,2.0,39.3505,37.8842,1.4662999999999968,skipped_risk_gt_6pct,36.59,,37.45168772893773,1.898812271062269,,,,1491,False,True,3.4741867285003147,,2.682834989869803
COMMERCIAL BANKS,NBP,1760,1840,descending,down,down,1842,4.0,33.9481,34.4876,0.5395000000000039,ok,34.91,0.9619,34.52934610436026,0.581246104360261,1843.0,1846.0,1843.0,1843,True,False,-1.0,-0.41667533007589547,-1.0
COMMERCIAL BANKS,NBP,3160,3240,ascending,sequential,up,3242,4.0,52.26,51.01,1.25,ok,50.29,1.9699999999999989,48.70487220447285,3.5551277955271487,3243.0,3246.0,3259.0,3243,False,False,-1.0,-0.5076142131979698,-0.28128384055789524
COMMERCIAL BANKS,NBP,4840,4920,descending,up,up,4921,1.0,64.69,62.56,2.1299999999999955,skipped_risk_gt_6pct,58.9,,59.20467623005766,5.48532376994234,,,,5011,False,True,19.85446009389676,,7.709663417086599
TEXTILE COMPOSITE,NCL,360,440,symmetrical,down,down,444,4.0,46.9,47.75,0.8500000000000014,skipped_risk_gt_6pct,49.89,,49.97311083977751,3.073110839777513,447.0,,,447,False,False,-1.0,,-0.1301612668252987
TEXTILE COMPOSITE,NCL,1280,1360,symmetrical,whipsaw,up,1361,4.0,16.51,16.5,0.010000000000001563,ok,15.74,0.7700000000000014,15.976975405546833,0.5330245944531686,1362.0,1366.0,1364.0,1362,False,False,-1.0,0.8311688311688258,1.200695064843255
TEXTILE COMPOSITE,NCL,2640,2720,descending,up,up,2740,2.0,34.47,33.15,1.3200000000000003,ok,32.67,1.7999999999999972,32.36290322580645,2.1070967741935505,2793.0,,,2793,False,False,-1.0,-0.7333333333333346,-0.6264543784445801
TEXTILE COMPOSITE,NCL,3360,3440,symmetrical,down,down,3476,2.0,50.79,52.39,1.6000000000000014,ok,52.91,2.1199999999999974,54.6505128205128,3.8605128205128025,,,,3566,False,True,12.599999999999989,9.509433962264163,5.2221041445271235
POWER GENERATION & DISTRIBUTION,NCPL,0,80,symmetrical,down,down,81,4.0,9.15,9.61,0.4599999999999991,skipped_risk_gt_6pct,10.1,,10.350999442689952,1.2009994426899517,86.0,,104.0,86,False,False,-1.0,,-0.4995839120925344
POWER GENERATION & DISTRIBUTION,NCPL,1240,1320,ascending,whipsaw,down,1333,4.0,49.04,52.0,2.960000000000001,skipped_risk_gt_6pct,53.38,,53.7913930301016,4.751393030101603,1335.0,,1335.0,1335,True,False,-1.0,,-1.0
FOOD & PERSONAL CARE PRODUCTS,NESTLE,2720,2800,ascending,up,up,2828,2.0,6290.0,5850.0,440.0,skipped_risk_gt_6pct,5742.01,,5734.009797539968,555.9902024600324,2843.0,,2846.0,2843,False,False,-1.0,,-0.8992604506118809
TECHNOLOGY & COMMUNICATION,NETSOL,1200,1280,ascending,up,up,1281,4.0,25.39,24.79,0.6000000000000014,no_valid_consolidation,,,18.592301829268294,6.797698170731707,1282.0,,,1282,False,False,-1.0,,-0.17358817210811583
CHEMICAL,NICL,2560,2640,ascending,down,down,2643,1.0,25.69,27.0,1.3099999999999987,skipped_risk_gt_6pct,28.38,,28.15008298755187,2.4600829875518677,2693.0,,2726.0,2693,False,False,-1.0,,-0.3292571852651458
TEXTILE COMPOSITE,NML,3400,3480,ascending,down,down,3481,4.0,122.55,128.0,5.450000000000003,skipped_risk_gt_6pct,135.33,,139.48437464371224,16.934374643712246,3484.0,,,3484,False,False,-1.0,,-0.21494741179306182
REFINERY,NRL,2360,2440,ascending,sequential,up,2441,4.0,207.33,205.0,2.3300000000000125,ok,200.97,6.360000000000014,194.9755203862661,12.3544796137339,2442.0,2442.0,2466.0,2442,True,False,-1.0,-1.0,-0.4654182272159802
CHEMICAL,NRSL,4720,4800,ascending,sequential,down,4806,4.0,21.26,21.65,0.389999999999997,skipped_risk_gt_6pct,23.73,,23.89891831126655,2.638918311266547,4808.0,,4810.0,4808,False,False,-1.0,,-0.09094635441170992
OIL & GAS MARKETING COMPANIES,OBOY,440,520,symmetrical,down,down,527,4.0,5.94,6.2,0.2599999999999998,skipped_risk_gt_6pct,6.42,,6.611699819168173,0.6716998191681727,532.0,,547.0,532,False,False,-1.0,,-0.38707766859604276
OIL & GAS EXPLORATION COMPANIES,OGDC,360,440,descending,up,up,441,4.0,135.85,135.55,0.29999999999998295,skipped_risk_gt_6pct,125.88,,124.30631229235881,11.543687707641183,442.0,,471.0,442,False,False,-1.0,,0.08662743010087356
OIL & GAS EXPLORATION COMPANIES,OGDC,480,560,ascending,up,up,562,4.0,124.55,119.05,5.5,ok,117.86,6.689999999999998,117.37260604113109,7.177393958868905,574.0,579.0,579.0,574,False,False,-1.0,-0.8295964125560537,-0.7732611630077819
OIL & GAS EXPLORATION COMPANIES,OGDC,520,600,ascending,down,down,607,4.0,120.5,121.75,1.25,ok,125.04,4.540000000000006,124.42902130492678,3.9290213049267777,614.0,680.0,623.0,614,False,False,-1.0,-0.3303964757709247,-0.3817744633044066
OIL & GAS EXPLORATION COMPANIES,OGDC,2400,2480,descending,down,down,2482,1.0,197.74,205.3,7.560000000000002,ok,207.56,9.819999999999993,212.29584623473738,14.555846234737373,,,,2572,False,True,5.370370370370372,4.134419551934832,2.789257274723647
OIL & GAS EXPLORATION COMPANIES,OGDC,3760,3840,ascending,down,down,3841,4.0,108.86,113.0,4.140000000000001,ok,115.14,6.280000000000001,116.76985068072024,7.90985068072024,3848.0,3922.0,3922.0,3848,False,False,-1.0,-0.5557324840764322,-0.4412219826736615
MISCELLANEOUS,PABC,480,560,symmetrical,up,up,561,1.0,54.13,53.03,1.1000000000000014,skipped_risk_gt_6pct,48.91,,49.43841302592625,4.691586974073751,,,,651,False,True,14.427272727272706,,3.3826507081078203
PROPERTY,PACE,2240,2320,symmetrical,up,up,2333,1.0,7.17,6.5,0.6699999999999999,skipped_risk_gt_6pct,6.4,,6.425393794749404,0.7446062052505962,,,,2423,False,True,6.985074626865672,,6.285201448764387
CABLE & ELECTRICAL GOODS,PAEL,1000,1080,descending,down,down,1085,4.0,13.4691,14.1692,0.7001000000000008,skipped_risk_gt_6pct,14.81,,15.993470041351777,2.5243700413517782,1088.0,,1110.0,1088,False,False,-1.0,,-0.23510816175040108
CABLE & ELECTRICAL GOODS,PAEL,2160,2240,symmetrical,up,up,2243,1.0,22.1,20.0,2.1000000000000014,skipped_risk_gt_6pct,19.7,,19.608216973786664,2.491783026213337,,,,2333,False,True,3.347619047619044,,2.8212729302852693
CABLE & ELECTRICAL GOODS,PAEL,2680,2760,descending,up,up,2761,4.0,65.59,63.97,1.6200000000000045,skipped_risk_gt_6pct,61.13,,59.67729470970909,5.912705290290916,2775.0,,,2775,False,False,-1.0,,-0.26214734607950235
CABLE & ELECTRICAL GOODS,PAEL,4200,4280,descending,sequential,down,4293,4.0,14.5,15.25,0.75,no_valid_consolidation,,,16.716614494726088,2.2166144947260875,4297.0,,4304.0,4297,False,False,-1.0,,-0.22556921881979583
CABLE & ELECTRICAL GOODS,PAEL,4240,4320,ascending,sequential,down,4334,4.0,15.68,16.24,0.5599999999999987,skipped_risk_gt_6pct,16.7,,17.07100636074512,1.39100636074512,4342.0,,4348.0,4342,False,False,-1.0,,-0.2516163907492968
CABLE & ELECTRICAL GOODS,PAEL,4640,4720,symmetrical,up,up,4728,4.0,23.92,22.44,1.4800000000000004,skipped_risk_gt_6pct,22.03,,21.855362035225056,2.0646379647749455,4733.0,,,4733,False,False,-1.0,,-0.6780849833654048
CABLE & ELECTRICAL GOODS,PAEL,4760,4840,descending,up,up,4859,4.0,26.23,25.0,1.2300000000000004,skipped_risk_gt_6pct,24.16,,23.785999999999998,2.4440000000000026,4861.0,,4874.0,4861,False,False,-1.0,,-0.38052373158756087
CABLE & ELECTRICAL GOODS,PAEL,4800,4880,ascending,up,up,4881,1.0,32.38,30.5,1.8800000000000026,no_valid_consolidation,,,25.273580526464755,7.106419473535247,,,,4971,False,True,7.563829787234032,,2.0010076879019274
CABLE & ELECTRICAL GOODS,PAEL,4960,5040,descending,up,up,5044,2.0,42.49,40.8,1.6900000000000048,skipped_risk_gt_6pct,39.4,,39.8194661592265,2.6705338407735013,,,,5134,False,True,7.781065088757374,,4.924109104789023
TECHNOLOGY & COMMUNICATION,PAKD,40,120,symmetrical,up,up,121,2.0,55.3,53.95,1.3499999999999943,skipped_risk_gt_6pct,49.5,,49.89122807017544,5.40877192982456,134.0,,,134,False,False,-1.0,,-0.4714563736620171
TECHNOLOGY & COMMUNICATION,PAKD,600,680,descending,down,down,700,4.0,111.0,114.0,3.0,skipped_risk_gt_6pct,117.67,,120.74410380721517,9.744103807215168,701.0,,705.0,701,False,False,-1.0,,-0.10262616447697682
TECHNOLOGY & COMMUNICATION,PAKD,2960,3040,symmetrical,down,down,3041,1.0,69.99,74.75,4.760000000000005,no_valid_consolidation,,,79.84113636363634,9.851136363636343,,,,3131,False,True,2.195378151260501,,1.0607913254123909
CHEMICAL,PAKOXY,2080,2160,descending,up,up,2163,1.0,117.9081,112.3779,5.530200000000008,skipped_risk_gt_6pct,109.13,,110.55520122161732,7.352898778382681,,,,2253,False,True,6.0293841090738045,,4.534769348114726
CHEMICAL,PAKOXY,3000,3080,descending,down,down,3090,4.0,163.3546,170.0455,6.690899999999999,skipped_risk_gt_6pct,174.72,,177.9805779698733,14.625977969873304,3091.0,,,3091,False,False,-1.0,,-0.4574668452107588
CHEMICAL,PAKOXY,3800,3880,descending,up,up,3887,2.0,156.05,151.0,5.050000000000011,ok,146.93,9.120000000000005,146.54124309703593,9.50875690296408,3936.0,3936.0,3936.0,3936,True,False,-1.0,-1.0,-1.0
CHEMICAL,PAKOXY,4400,4480,descending,up,up,4481,1.0,86.01,80.0,6.010000000000005,skipped_risk_gt_6pct,77.48,,78.52369431117202,7.486305688827983,,,,4571,False,True,11.279534109816963,,9.055200631356112
INSURANCE,PAKRI,2280,2360,descending,up,up,2364,2.0,26.47,25.6,0.8699999999999974,ok,24.97,1.5,25.126211145852487,1.3437888541475118,,,,2454,False,True,4.264367816091967,2.473333333333334,2.7608504033571504
INSURANCE,PAKRI,3680,3760,symmetrical,up,up,3762,2.0,24.99,24.15,0.8399999999999999,ok,23.88,1.1099999999999994,23.457806215722115,1.532193784277883,3797.0,,,3797,False,False,-1.0,-0.4504504504504507,-0.3263294794239412
