symbol,date,support_source,support_level,touch_depth_pct,lower_wick_ratio,close_position,recovery_ratio,body_ratio,volume_ma_ratio,trend_state,return_5d,return_10d,return_20d,max_favorable,max_adverse
FCEPL,2023-07-31,pivot,69.06,5.12,0.848,0.848,0.848,0.07,0.3,uptrend,-0.0199,-0.0906,-0.1797,0.0298,-0.1832
FFBL,2020-04-20,pivot,14.82,1.17,0.564,0.985,0.985,0.421,4.06,uptrend,-0.0732,0.0864,0.0738,0.1577,-0.0864
FFBL,2020-08-20,pivot,18.15,0.81,0.576,0.712,0.712,0.136,0.57,uptrend,-0.0054,0.1232,0.2152,0.2722,-0.0312
FFBL,2020-11-09,pivot,25.28,0.25,0.648,0.782,0.782,0.134,1.13,uptrend,-0.1832,-0.2354,-0.22,0.0304,-0.2774
FFBL,2021-01-28,pivot,27.08,1.0,0.783,0.783,0.783,0.0,0.7,uptrend,-0.0069,-0.0473,-0.1124,0.0233,-0.1218
FFBL,2021-07-12,pivot,27.09,1.07,0.733,0.733,0.733,0.04,0.38,uptrend,-0.0069,-0.0113,-0.0657,0.0207,-0.0672
FFBL,2022-01-06,pivot,25.38,0.91,0.778,0.778,0.778,0.022,0.7,uptrend,0.0598,0.0246,-0.0602,0.091,-0.1164
FFBL,2022-01-20,pivot,26.18,1.15,0.833,0.833,0.833,0.167,0.92,uptrend,-0.1243,-0.0852,-0.1255,0.0304,-0.1399
FFBL,2023-12-05,pivot,24.31,0.47,0.725,0.8,0.8,0.075,0.9,uptrend,0.1404,0.1668,0.2972,0.32,-0.018
FFC,2020-06-03,pivot,107.17,1.89,0.803,0.803,0.803,0.05,0.74,uptrend,-0.0015,-0.0338,0.0262,0.0317,-0.051
FFC,2020-06-12,pivot,108.94,2.24,0.833,0.833,0.833,0.16,0.73,uptrend,-0.0428,0.0133,0.0233,0.0417,-0.0462
FFC,2020-07-09,pivot,110.29,0.36,0.736,0.736,0.736,0.264,0.88,uptrend,-0.0003,0.0002,-0.0217,0.0225,-0.0225
FFC,2020-07-21,pivot,110.5,0.0,0.787,0.787,0.787,0.213,1.15,uptrend,0.0046,-0.0221,-0.0182,0.0624,-0.0652
FFC,2020-07-22,pivot,110.64,0.57,0.664,0.782,0.782,0.118,0.91,uptrend,-0.0061,-0.0186,-0.0171,0.0629,-0.0647
FFC,2021-01-19,pivot,110.59,0.81,0.649,0.883,0.883,0.234,1.13,uptrend,0.0021,-0.0157,-0.0212,0.0267,-0.0368
FFC,2021-01-20,pivot,110.29,0.04,0.8,0.912,0.912,0.112,0.26,uptrend,0.0196,-0.0086,-0.0222,0.0314,-0.0324
FFC,2021-05-06,pivot,107.63,0.59,0.8,0.808,0.808,0.008,0.51,uptrend,0.0067,-0.003,-0.0132,0.018,-0.0337
FFC,2021-05-21,pivot,108.53,0.02,0.6,0.96,0.96,0.36,0.17,uptrend,-0.0099,-0.0135,-0.019,0.0037,-0.0404
FFC,2022-02-17,pivot,108.87,0.34,0.8,0.887,0.887,0.087,0.25,uptrend,-0.0364,-0.0183,-0.0392,0.0055,-0.0441
FFC,2022-02-23,pivot,107.92,0.39,0.717,0.717,0.717,0.283,0.22,uptrend,-0.0062,-0.0066,0.0243,0.0382,-0.0419
FFC,2022-03-03,pivot,107.27,0.02,0.779,0.779,0.779,0.221,0.28,uptrend,-0.0093,-0.0232,0.0594,0.0718,-0.0374
FFC,2022-04-28,pivot,118.82,4.05,0.787,0.787,0.787,0.213,3.32,uptrend,-0.0542,-0.0361,-0.0784,0.0037,-0.0902
FFC,2022-05-09,pivot,120.26,2.66,0.776,0.776,0.776,0.222,1.16,uptrend,-0.0598,-0.0448,-0.1012,-0.0246,-0.1189
FFC,2022-11-03,pivot,103.17,0.16,0.765,0.765,0.765,0.051,3.36,uptrend,-0.0188,-0.0101,-0.0131,-0.0004,-0.0328
FFC,2023-05-03,pivot,102.68,0.1,0.62,0.732,0.732,0.113,1.59,uptrend,-0.038,-0.0017,-0.0214,0.0128,-0.0405
FFC,2023-05-19,pivot,102.5,0.2,0.829,0.986,0.986,0.157,1.05,uptrend,-0.0144,-0.0117,-0.0439,0.0155,-0.0485
FFC,2023-05-23,pivot,101.43,0.18,0.718,0.718,0.718,0.282,0.41,uptrend,0.0041,-0.0064,-0.0473,0.022,-0.0718
FFC,2023-10-17,pivot,101.4,0.15,0.667,0.707,0.707,0.04,0.49,uptrend,0.0388,0.0134,0.037,0.0554,-0.0127
FFC,2023-10-19,pivot,101.57,0.19,0.847,0.875,0.875,0.028,0.37,uptrend,-0.0067,0.022,0.0316,0.0544,-0.0137
FFL,2020-12-23,pivot,15.63,0.23,0.577,0.739,0.739,0.162,0.9,uptrend,0.0401,0.0311,0.1437,0.1587,-0.009
FFL,2021-06-18,pivot,17.25,0.81,0.636,0.748,0.748,0.112,0.98,uptrend,-0.0017,-0.0363,0.2129,0.2343,-0.0622
FFL,2021-06-25,pivot,17.95,0.89,0.706,0.706,0.706,0.137,0.94,uptrend,-0.0426,0.0426,0.088,0.2262,-0.0683
FFL,2022-08-25,pivot,6.75,1.33,0.706,0.735,0.735,0.029,0.52,uptrend,-0.01,-0.02,-0.0957,0.0314,-0.1214
FFL,2022-08-29,pivot,6.73,2.43,0.758,0.758,0.758,0.0,0.71,uptrend,-0.0435,-0.0319,-0.0623,0.0275,-0.1087
FFL,2023-11-01,pivot,6.69,1.35,0.727,0.818,0.818,0.091,0.75,uptrend,0.0173,0.127,0.3059,0.3882,-0.0087
FLYNG,2020-09-18,pivot,11.18,0.69,0.75,0.95,0.95,0.2,0.12,uptrend,-0.0381,-0.1186,-0.1761,-0.0044,-0.2381
FLYNG,2021-06-02,pivot,18.13,3.2,0.848,0.848,0.848,0.105,4.84,uptrend,0.0057,0.2133,0.0935,0.3104,-0.0288
FLYNG,2021-07-19,pivot,19.7,0.37,0.742,0.742,0.742,0.065,0.43,uptrend,-0.0696,0.0069,0.0212,0.0469,-0.1185
FLYNG,2022-01-04,pivot,12.69,4.23,0.733,0.733,0.733,0.217,2.23,uptrend,-0.0652,-0.0966,-0.1064,-0.0262,-0.1573
FLYNG,2022-08-29,pivot,7.14,1.07,0.591,0.841,0.841,0.25,0.64,uptrend,0.044,0.0107,-0.0067,0.0893,-0.12
FLYNG,2022-10-21,pivot,8.0,2.5,0.762,0.762,0.762,0.143,0.2,uptrend,-0.1192,-0.0572,-0.0852,0.0097,-0.135
FLYNG,2023-10-19,pivot,5.94,0.62,0.714,0.714,0.714,0.286,0.65,uptrend,-0.0307,0.1003,0.1537,0.2395,-0.0437
GAIL,2020-06-22,pivot,5.55,0.06,0.667,0.867,0.867,0.2,0.42,uptrend,0.0596,0.093,0.1982,0.2456,-0.0351
GAIL,2020-07-24,pivot,6.43,0.26,0.793,0.793,0.793,0.138,0.37,uptrend,-0.0284,-0.0433,-0.0164,0.0194,-0.1045
GAIL,2021-01-21,pivot,6.07,1.21,0.556,0.704,0.704,0.148,0.2,uptrend,0.0351,0.0016,0.2105,0.2472,-0.0431
GATM,2020-07-30,pivot,34.11,1.07,0.619,0.714,0.714,0.095,0.49,uptrend,0.0299,0.0368,0.1647,0.1865,-0.0445
GATM,2020-08-05,pivot,33.73,1.42,0.684,0.779,0.779,0.095,0.45,uptrend,0.0713,0.0643,0.2135,0.2427,-0.0202
GATM,2020-08-21,pivot,35.87,3.81,0.75,0.75,0.75,0.07,0.24,uptrend,0.114,0.1112,0.0688,0.1644,-0.0216
GATM,2020-09-07,pivot,40.14,0.35,0.724,0.724,0.724,0.276,0.41,uptrend,-0.0473,-0.0512,-0.1284,0.0066,-0.1459
GATM,2021-01-28,pivot,43.79,0.43,0.77,0.77,0.77,0.03,0.35,uptrend,0.2399,0.1211,0.2164,0.3812,-0.0325
GATM,2021-08-31,pivot,54.3,0.16,0.653,0.806,0.806,0.153,0.47,uptrend,-0.017,0.0115,0.0011,0.0965,-0.0577
GATM,2021-09-22,pivot,54.39,1.75,0.607,0.848,0.848,0.241,3.19,uptrend,-0.0393,-0.0636,-0.0655,0.0168,-0.1341
GCIL,2020-06-23,pivot,3.03,0.11,0.773,1.0,1.0,0.227,0.38,uptrend,-0.0523,-0.0123,0.0308,0.1631,-0.0769
GCIL,2020-07-09,pivot,3.33,9.7,0.769,0.769,0.769,0.231,1.07,uptrend,0.0118,0.0588,0.0294,0.1324,-0.0853
GCIL,2020-09-22,pivot,8.35,4.15,0.721,0.926,0.926,0.206,0.43,uptrend,0.0449,0.1106,0.4297,0.4389,-0.0346
GCIL,2020-10-13,pivot,10.53,0.28,0.757,0.757,0.757,0.054,0.36,uptrend,0.1417,0.5115,1.0846,1.4213,-0.0322
GCIL,2020-11-09,pivot,20.57,3.97,0.74,1.0,1.0,0.26,2.42,uptrend,-0.2115,-0.09,0.0377,0.1549,-0.2321
GCIL,2021-04-29,pivot,18.95,6.37,0.845,0.845,0.845,0.155,6.68,uptrend,-0.1045,-0.0904,0.0754,0.1167,-0.2825
GCIL,2021-07-07,pivot,35.12,2.9,0.592,0.994,0.994,0.402,2.24,uptrend,0.1887,0.5854,0.2941,0.7023,-0.0128
GCIL,2021-07-12,pivot,41.65,2.58,0.686,0.743,0.743,0.056,2.33,uptrend,0.1388,0.1562,-0.6846,0.4129,-0.7278
GCIL,2023-12-20,pivot,11.83,2.34,0.667,0.88,0.88,0.213,0.41,uptrend,-0.061,,-0.0797,0.0642,-0.0976
GGGL,2020-05-05,pivot,11.15,1.37,0.796,0.796,0.796,0.184,0.97,uptrend,-0.0218,0.1584,0.0836,0.2037,-0.0566
GGGL,2020-07-13,pivot,12.08,0.63,0.645,0.903,0.903,0.258,1.31,uptrend,0.2136,0.3972,0.2697,0.502,-0.0203
GGGL,2020-12-10,pivot,14.21,1.48,0.8,0.8,0.8,0.175,3.95,uptrend,0.0118,0.0618,0.3972,0.4792,-0.0861
GGGL,2020-12-11,pivot,14.08,0.21,0.756,0.756,0.756,0.0,2.16,uptrend,-0.0076,0.111,0.491,0.491,-0.0924
GGL,2020-12-28,pivot,14.68,5.68,0.75,0.75,0.75,0.073,3.63,uptrend,0.0465,0.0994,0.1362,0.1743,-0.0704
GGL,2021-03-09,pivot,20.88,1.76,0.587,0.917,0.917,0.331,4.56,uptrend,-0.0143,-0.0161,0.1566,0.1566,-0.1115
GGL,2021-04-09,pivot,27.04,0.16,0.807,0.807,0.807,0.054,1.54,uptrend,0.1762,0.2216,0.389,0.6036,-0.0387
GGL,2021-06-21,pivot,48.3,1.32,0.792,0.825,0.825,0.033,0.46,uptrend,-0.0083,-0.0172,-0.0244,0.0576,-0.0392
GGL,2022-04-20,pivot,18.69,1.34,0.76,0.76,0.76,0.01,0.97,uptrend,0.0164,-0.1802,-0.1807,0.1422,-0.2397
GHGL,2020-09-21,pivot,53.34,0.64,0.77,0.77,0.77,0.23,0.16,uptrend,-0.0415,0.0002,-0.0278,0.0046,-0.0704
GHGL,2020-12-04,pivot,64.28,0.12,0.74,0.75,0.75,0.01,0.21,uptrend,-0.0169,-0.0103,0.121,0.158,-0.0353
GHGL,2021-12-24,pivot,42.65,0.09,0.773,0.773,0.773,0.091,0.44,uptrend,0.0116,0.0174,0.0016,0.0416,-0.0186
GHGL,2022-05-06,pivot,42.57,0.74,0.987,0.987,0.987,0.013,0.39,uptrend,0.0007,0.0121,-0.0667,0.023,-0.1051
GHNI,2020-06-22,pivot,112.83,3.39,0.6,0.797,0.797,0.197,0.64,uptrend,0.0473,0.116,0.5547,0.5547,-0.0106
GHNI,2021-07-29,pivot,283.57,0.68,0.679,0.705,0.705,0.026,0.44,uptrend,-0.012,-0.0402,-0.098,0.0131,-0.1237
GHNL,2020-06-22,pivot,60.03,5.89,0.729,0.836,0.836,0.107,0.55,uptrend,0.0441,0.0842,0.4281,0.4281,-0.0077
GHNL,2021-08-10,pivot,121.74,1.02,0.635,0.756,0.756,0.122,0.48,uptrend,-0.002,-0.0102,-0.0925,0.0619,-0.1429
GTYR,2020-06-22,pivot,56.66,2.94,0.705,0.893,0.893,0.189,1.09,uptrend,0.0007,0.0569,0.2,0.2239,-0.0404
GTYR,2020-06-29,pivot,57.63,1.09,0.558,0.907,0.907,0.349,0.27,uptrend,0.0518,0.0782,0.1092,0.218,-0.0119
GTYR,2020-07-30,pivot,69.04,0.06,0.737,0.778,0.778,0.041,0.72,uptrend,0.1636,0.123,0.0763,0.1909,-0.0014
GTYR,2020-08-21,pivot,74.5,2.01,0.606,0.768,0.768,0.162,0.27,uptrend,0.0127,0.0926,-0.0032,0.1202,-0.0124
GTYR,2021-01-04,pivot,79.55,5.59,0.758,0.758,0.758,0.134,0.69,uptrend,-0.0549,-0.0042,0.1464,0.1664,-0.0581
GTYR,2021-02-24,pivot,92.5,3.57,0.74,0.794,0.794,0.054,1.54,uptrend,-0.0189,-0.0785,-0.057,0.0074,-0.1415
GTYR,2021-07-07,pivot,86.87,1.0,0.748,0.748,0.748,0.122,0.44,uptrend,-0.021,-0.0065,-0.035,0.0136,-0.0484
GTYR,2022-02-04,pivot,47.06,1.83,0.823,0.823,0.823,0.131,0.35,uptrend,0.0034,0.0061,-0.1065,0.0284,-0.1368
GTYR,2022-04-12,pivot,42.46,0.13,0.554,0.709,0.709,0.156,2.44,uptrend,-0.0691,-0.0841,-0.2358,0.055,-0.2382
GTYR,2023-03-27,pivot,26.05,1.45,0.939,0.939,0.939,0.061,0.48,uptrend,0.0008,0.0192,-0.0319,0.0577,-0.0381
GTYR,2023-07-26,pivot,25.82,0.06,0.913,1.0,1.0,0.087,0.32,uptrend,0.0027,-0.0234,-0.1717,0.068,-0.174
GWLC,2020-04-20,pivot,16.88,2.23,0.836,0.836,0.836,0.164,1.29,uptrend,-0.0441,0.0207,-0.0609,0.0587,-0.0777
GWLC,2020-07-24,pivot,21.15,2.85,0.861,0.861,0.861,0.139,0.3,uptrend,0.0965,0.0784,0.1749,0.1827,-0.0529
GWLC,2020-08-28,pivot,25.54,4.05,0.755,0.755,0.755,0.0,0.21,uptrend,0.2061,0.0592,0.0205,0.2296,-0.0323
GWLC,2020-11-18,pivot,28.01,0.58,0.635,0.873,0.873,0.238,0.03,uptrend,-0.0762,0.0098,0.2925,0.296,-0.1222
GWLC,2021-01-22,pivot,37.94,2.48,0.895,0.895,0.895,0.105,0.14,uptrend,0.0974,0.0618,0.1262,0.1536,-0.0128
GWLC,2021-02-10,pivot,39.52,0.05,0.684,0.712,0.712,0.028,2.57,uptrend,0.0192,0.0888,-0.0634,0.1606,-0.0876
GWLC,2021-03-05,pivot,41.62,1.61,0.803,0.803,0.803,0.102,1.57,uptrend,-0.1067,0.0216,-0.1237,0.0807,-0.1702
GWLC,2022-08-25,pivot,20.88,1.8,0.667,0.883,0.883,0.217,0.13,uptrend,0.0773,0.0569,0.0123,0.109,-0.0422
GWLC,2022-08-29,pivot,20.81,1.47,1.0,1.0,1.0,0.0,0.09,uptrend,0.029,0.049,-0.0019,0.1143,-0.0376
GWLC,2022-09-22,pivot,21.08,4.11,0.723,0.723,0.723,0.044,0.52,uptrend,-0.0367,-0.0596,-0.1284,0.0229,-0.1326
GWLC,2023-07-10,pivot,16.51,0.65,0.583,0.817,0.817,0.233,0.14,uptrend,0.0535,0.0812,0.0888,0.25,-0.0465
GWLC,2023-07-24,pivot,17.43,0.08,0.701,0.701,0.701,0.299,1.67,uptrend,-0.0415,-0.0149,-0.0633,0.1309,-0.1213
GWLC,2023-08-02,pivot,17.72,0.36,0.773,0.773,0.773,0.227,0.67,uptrend,0.0481,-0.0331,-0.105,0.174,-0.1077
GWLC,2023-10-27,pivot,16.6,0.6,0.71,0.71,0.71,0.0,0.52,uptrend,-0.0273,0.0494,0.2356,0.3089,-0.046
GWLC,2023-12-01,pivot,25.44,1.72,0.67,0.852,0.852,0.183,1.81,uptrend,-0.0267,-0.1227,0.0626,0.1282,-0.1542
HASCOL,2020-08-28,pivot,16.44,0.87,0.667,0.792,0.792,0.125,0.39,uptrend,0.2837,0.3159,0.3057,0.4392,0.0072
HASCOL,2022-01-20,pivot,6.4,1.51,0.725,0.725,0.725,0.15,0.79,uptrend,-0.1358,-0.1,-0.1881,0.0149,-0.191
HASCOL,2022-08-23,pivot,6.47,8.55,0.683,0.829,0.829,0.146,4.52,uptrend,-0.0881,-0.0084,-0.0448,0.028,-0.1399
HBL,2020-07-22,pivot,109.01,0.47,0.574,0.726,0.726,0.151,1.41,uptrend,0.0821,0.1548,0.1096,0.192,-0.0304
HBL,2021-10-25,pivot,126.8,0.2,0.596,1.286,1.286,0.69,0.17,uptrend,-0.0158,-0.0182,-0.0335,0.0054,-0.0531
HBL,2022-01-20,pivot,120.81,0.92,0.651,0.851,0.851,0.2,0.33,uptrend,-0.0118,0.009,-0.0046,0.0453,-0.0192
HBL,2023-03-01,pivot,68.83,1.06,0.712,0.727,0.727,0.015,0.78,uptrend,0.0565,0.0694,0.031,0.1224,-0.0209
HBL,2023-03-03,pivot,69.85,0.85,0.644,0.721,0.721,0.077,1.04,uptrend,0.0384,0.043,0.009,0.0953,-0.0339
HBL,2023-08-04,pivot,103.96,1.69,0.669,0.784,0.784,0.115,0.6,uptrend,-0.0235,-0.0603,-0.0818,0.0077,-0.1038
HBL,2023-08-23,pivot,97.67,0.17,0.633,0.763,0.763,0.13,0.71,uptrend,-0.0262,-0.0285,-0.0497,0.0025,-0.0647
HBL,2023-08-30,pivot,96.21,0.9,0.776,0.869,0.869,0.093,0.5,uptrend,-0.0062,-0.0243,-0.0788,0.0076,-0.0798
HCAR,2020-09-04,pivot,325.87,0.7,0.771,0.771,0.771,0.096,0.58,uptrend,-0.0152,-0.0691,-0.2026,0.0302,-0.235
HCAR,2020-10-22,pivot,306.27,1.72,0.667,0.769,0.769,0.102,1.13,uptrend,-0.0188,0.0065,-0.089,0.0467,-0.0931
HCAR,2021-04-23,pivot,289.03,3.09,0.721,0.77,0.77,0.05,0.44,uptrend,-0.0562,0.0334,0.1469,0.1839,-0.094
HCAR,2021-06-23,pivot,337.11,0.03,0.779,0.817,0.817,0.039,0.35,uptrend,0.0052,0.0393,0.126,0.1628,-0.0333
HCAR,2022-09-22,pivot,172.7,0.69,0.816,0.882,0.882,0.066,0.62,uptrend,0.0408,0.062,-0.0154,0.0904,-0.0381
HCAR,2023-12-14,pivot,198.39,1.2,0.774,0.774,0.774,0.108,0.48,uptrend,0.0877,0.0451,0.2951,0.4132,-0.034
HMB,2020-08-04,pivot,35.03,1.22,0.69,0.966,0.966,0.276,1.85,uptrend,-0.0294,-0.0297,-0.0266,0.0233,-0.0563
HMB,2020-09-01,pivot,35.6,1.69,0.98,0.98,0.98,0.02,7.28,uptrend,-0.0034,0.0025,-0.0186,0.0248,-0.038
HMB,2020-09-02,pivot,35.16,0.74,0.803,0.803,0.803,0.197,1.11,uptrend,-0.0113,-0.0003,-0.0563,0.0245,-0.0566
HMB,2020-11-13,pivot,37.02,0.32,0.875,1.0,1.0,0.125,0.02,uptrend,-0.0198,-0.0107,0.0188,0.059,-0.0536
HMB,2020-12-01,pivot,37.13,0.04,0.831,0.831,0.831,0.169,0.12,uptrend,0.0182,0.0417,0.033,0.0665,-0.0681
HMB,2020-12-09,pivot,38.27,0.16,0.899,0.899,0.899,0.101,0.14,uptrend,0.0044,0.0023,0.0087,0.0386,-0.0231
HMB,2020-12-24,pivot,38.99,1.9,0.867,0.867,0.867,0.133,0.43,uptrend,,0.0087,0.0359,0.0869,-0.0192
HMB,2021-04-29,pivot,38.34,0.89,1.0,1.0,1.0,0.0,0.09,uptrend,0.0455,0.0312,0.0662,0.1429,-0.026
HMB,2021-07-01,pivot,40.37,0.83,0.61,0.987,0.987,0.377,0.56,uptrend,0.0027,-0.0262,-0.015,0.0147,-0.0355
HMB,2021-07-08,pivot,39.73,0.33,0.557,0.936,0.936,0.379,2.6,uptrend,-0.031,-0.0237,0.0061,0.0217,-0.0402
HMB,2021-08-05,pivot,40.5,0.44,0.576,0.992,0.992,0.415,11.51,uptrend,0.0014,0.0422,0.0412,0.0718,-0.012
HMB,2021-08-20,pivot,42.37,0.61,0.796,0.796,0.796,0.204,0.06,uptrend,0.0204,0.0211,0.0394,0.1293,-0.0136
HMB,2021-08-27,pivot,43.29,0.68,0.8,0.94,0.94,0.14,0.24,uptrend,,0.0517,0.0138,0.106,-0.0172
HMB,2021-09-27,pivot,44.03,0.53,0.95,0.95,0.95,0.05,10.38,uptrend,-0.0057,-0.0334,0.023,0.0455,-0.0545
HMB,2021-11-10,pivot,45.66,0.24,0.833,0.867,0.867,0.033,0.06,uptrend,0.0037,-0.0299,-0.0719,0.0549,-0.0743
HMB,2022-01-28,pivot,44.55,0.11,0.98,0.98,0.98,0.02,0.45,uptrend,0.022,0.02,0.0222,0.042,-0.0333
HMB,2022-02-14,pivot,45.7,0.01,0.667,0.933,0.933,0.267,0.32,uptrend,-0.0478,0.0004,-0.0265,0.0098,-0.0543
HMB,2022-02-24,pivot,44.9,0.4,0.737,0.737,0.737,0.0,1.16,uptrend,-0.0022,-0.0022,-0.0552,0.0299,-0.0665
HMB,2022-02-28,pivot,45.07,0.15,0.621,0.703,0.703,0.083,2.42,uptrend,-0.0312,-0.036,-0.0689,-0.0097,-0.0936
HMB,2022-04-06,pivot,45.0,0.0,1.0,1.0,1.0,0.0,0.34,uptrend,0.0503,0.0287,-0.0317,0.0891,-0.0372
HMB,2023-03-08,pivot,33.51,0.6,0.864,0.864,0.864,0.136,0.41,uptrend,0.0379,-0.0588,-0.147,0.0722,-0.1649
HMB,2023-10-19,pivot,38.11,0.02,0.682,0.727,0.727,0.045,0.43,uptrend,0.0281,0.0918,0.1926,0.2245,-0.0051
HMB,2023-11-30,pivot,52.29,0.53,0.712,0.712,0.712,0.18,0.98,uptrend,0.094,0.0699,0.036,0.1236,-0.0506
HMB,2023-12-12,pivot,58.89,1.42,0.706,0.794,0.794,0.088,0.09,uptrend,-0.1287,-0.113,-0.0837,0.0042,-0.1515
HMB,2023-12-14,pivot,56.91,1.52,0.69,0.745,0.745,0.055,0.57,uptrend,-0.1049,-0.0379,-0.0261,-0.0003,-0.1183
HTL,2022-01-20,pivot,44.8,0.22,0.692,0.881,0.881,0.188,1.08,uptrend,-0.0406,0.0131,-0.0006,0.0888,-0.0539
HTL,2022-02-18,pivot,46.73,0.5,0.73,0.737,0.737,0.007,0.33,uptrend,-0.0677,-0.1074,-0.2058,0.0341,-0.2068
HUBC,2020-11-11,pivot,80.93,0.16,0.821,0.821,0.821,0.084,0.24,uptrend,-0.019,-0.0426,0.0229,0.0434,-0.0543
HUBC,2020-12-08,pivot,84.32,0.96,0.765,0.765,0.765,0.235,0.75,uptrend,-0.0569,-0.0819,0.0107,0.0822,-0.0927
HUBC,2021-09-02,pivot,79.36,0.13,0.733,0.733,0.733,0.253,0.61,uptrend,-0.0001,-0.0004,-0.0809,0.0188,-0.0911
HUBC,2021-09-20,pivot,78.72,0.21,0.817,0.835,0.835,0.017,0.62,uptrend,-0.0604,-0.0719,-0.0596,-0.0006,-0.0878
HUBC,2022-01-20,pivot,78.28,0.35,0.647,0.856,0.856,0.209,0.91,uptrend,0.0304,-0.0617,-0.0874,0.0372,-0.0935
HUBC,2023-05-03,pivot,71.71,0.61,0.838,0.857,0.857,0.019,1.98,uptrend,-0.0342,-0.0252,-0.0603,0.023,-0.0687
HUBC,2023-07-18,pivot,79.01,0.39,0.681,0.773,0.773,0.092,0.84,uptrend,0.0176,0.0483,0.0731,0.1228,-0.0111
HUBC,2023-09-21,pivot,83.84,0.04,0.728,0.728,0.728,0.105,0.55,uptrend,0.0399,-0.0059,0.1204,0.1408,-0.0205
HUBC,2023-12-20,pivot,114.92,0.02,0.706,0.747,0.747,0.041,1.31,uptrend,-0.0121,0.0095,-0.0336,0.0396,-0.0917
HUMNL,2021-07-07,pivot,7.69,0.22,0.577,0.846,0.846,0.269,0.26,uptrend,-0.053,-0.0467,-0.1122,0.0441,-0.1803
HUMNL,2021-11-01,pivot,7.0,2.0,0.735,0.735,0.735,0.206,1.33,uptrend,0.0056,-0.0389,-0.1194,0.0361,-0.1458
HUMNL,2021-11-03,pivot,6.93,0.67,0.737,0.737,0.737,0.053,0.45,uptrend,0.024,-0.0354,-0.1174,0.0552,-0.1301
HUMNL,2023-07-07,pivot,5.86,0.57,0.696,0.739,0.739,0.043,0.63,uptrend,-0.0083,-0.0182,-0.0198,0.0528,-0.0429
HUMNL,2023-12-20,pivot,6.54,2.09,0.839,0.839,0.839,0.145,0.99,uptrend,-0.0413,-0.0442,-0.0769,0.0385,-0.1168
IBLHL,2020-04-23,pivot,62.23,5.2,0.742,0.742,0.742,0.135,0.94,uptrend,-0.0027,-0.077,0.0679,0.0951,-0.0937
IBLHL,2020-07-29,pivot,84.29,4.95,0.922,0.922,0.922,0.0,0.74,uptrend,-0.0612,-0.0691,-0.0543,0.0058,-0.1607
IBLHL,2021-01-04,pivot,111.13,2.37,0.858,0.858,0.858,0.017,0.42,uptrend,0.0082,0.0003,0.0754,0.1022,-0.0756
IBLHL,2021-02-08,pivot,123.69,0.56,0.57,0.812,0.812,0.242,0.61,uptrend,-0.0512,-0.0594,-0.1525,-0.0117,-0.1575
IBLHL,2021-06-18,pivot,113.9,2.55,0.635,0.708,0.708,0.073,0.92,uptrend,-0.0596,-0.038,-0.0067,0.0104,-0.1183
IBLHL,2021-07-26,pivot,117.77,0.66,0.725,0.75,0.75,0.025,1.58,uptrend,-0.0147,-0.0165,-0.0079,0.0806,-0.0631
IBLHL,2022-04-12,pivot,58.87,5.72,0.955,0.955,0.955,0.045,2.02,uptrend,-0.1148,-0.1148,-0.2726,0.0328,-0.2787
ILP,2020-06-18,pivot,43.45,1.04,0.722,0.722,0.722,0.222,0.26,uptrend,-0.0212,0.0205,0.1077,0.1503,-0.0319
ILP,2020-07-10,pivot,48.22,2.09,0.735,0.735,0.735,0.071,0.76,uptrend,0.0268,-0.0044,0.1143,0.1403,-0.0349
ILP,2021-01-13,pivot,72.61,0.84,0.593,0.804,0.804,0.211,0.88,uptrend,-0.0564,-0.0246,-0.0764,0.0134,-0.0882
ILP,2021-05-28,pivot,67.09,3.56,0.855,0.9,0.9,0.045,2.47,uptrend,0.0457,0.0323,0.0361,0.0855,0.0022
ILP,2021-06-08,pivot,71.25,3.16,0.735,0.735,0.735,0.135,0.42,uptrend,-0.023,-0.0018,-0.0208,0.0119,-0.0503
ILP,2021-08-27,pivot,74.28,1.61,0.664,0.94,0.94,0.276,0.75,uptrend,-0.0033,0.0061,-0.027,0.0299,-0.0698
ILP,2021-09-09,pivot,74.47,0.64,0.787,0.787,0.787,0.213,1.03,uptrend,0.0219,-0.042,-0.0687,0.0265,-0.1423
ILP,2021-09-15,pivot,74.32,2.99,0.794,0.815,0.815,0.021,0.51,uptrend,-0.0332,-0.0547,-0.0433,0.0265,-0.1423
ILP,2021-10-25,pivot,76.18,0.24,0.77,0.77,0.77,0.23,0.37,uptrend,-0.0256,-0.037,-0.0487,-0.0068,-0.0521
ILP,2021-10-28,pivot,74.66,1.88,0.92,0.92,0.92,0.08,2.0,uptrend,-0.0163,-0.0145,-0.0401,0.0196,-0.0401
ILP,2022-01-17,pivot,74.39,1.85,0.784,0.784,0.784,0.216,0.49,uptrend,-0.014,-0.0289,0.0151,0.1083,-0.0419
ILP,2022-02-02,pivot,73.76,0.42,0.741,0.741,0.741,0.111,3.62,uptrend,0.0799,0.0568,0.0451,0.1414,0.0001
ILP,2022-08-22,pivot,65.67,2.55,0.832,0.832,0.832,0.168,0.17,uptrend,-0.0591,-0.057,-0.0451,0.0071,-0.0902
ILP,2022-09-08,pivot,62.47,0.36,0.577,0.723,0.723,0.146,0.05,uptrend,0.0008,-0.0079,-0.0076,0.0527,-0.0362
