sector,symbol,start,end,kind,outcome,variant,type
CABLE & ELECTRICAL GOODS,PCAL,1720,1800,symmetrical,sequential,current,4
CABLE & ELECTRICAL GOODS,PCAL,1720,1800,symmetrical,sequential,fixed_5,4
CABLE & ELECTRICAL GOODS,PCAL,1720,1800,symmetrical,sequential,fixed_10,4
CABLE & ELECTRICAL GOODS,PCAL,1720,1800,symmetrical,sequential,trigger,4
ENGINEERING,PECO,0,80,ascending,up,current,1
ENGINEERING,PECO,0,80,ascending,up,fixed_5,1
ENGINEERING,PECO,0,80,ascending,up,fixed_10,1
ENGINEERING,PECO,0,80,ascending,up,trigger,1
ENGINEERING,PECO,1560,1640,descending,sequential,current,4
ENGINEERING,PECO,1560,1640,descending,sequential,fixed_5,3
ENGINEERING,PECO,1560,1640,descending,sequential,fixed_10,3
ENGINEERING,PECO,1560,1640,descending,sequential,trigger,3
TRANSPORT,PIBTL,1640,1720,symmetrical,down,current,4
TRANSPORT,PIBTL,1640,1720,symmetrical,down,fixed_5,4
TRANSPORT,PIBTL,1640,1720,symmetrical,down,fixed_10,4
TRANSPORT,PIBTL,1640,1720,symmetrical,down,trigger,4
TRANSPORT,PICT,680,760,ascending,sequential,current,4
TRANSPORT,PICT,680,760,ascending,sequential,fixed_5,3
TRANSPORT,PICT,680,760,ascending,sequential,fixed_10,3
TRANSPORT,PICT,680,760,ascending,sequential,trigger,4
TRANSPORT,PICT,2600,2680,ascending,up,current,4
TRANSPORT,PICT,2600,2680,ascending,up,fixed_5,4
TRANSPORT,PICT,2600,2680,ascending,up,fixed_10,4
TRANSPORT,PICT,2600,2680,ascending,up,trigger,4
TRANSPORT,PICT,4680,4760,descending,up,current,4
TRANSPORT,PICT,4680,4760,descending,up,fixed_5,4
TRANSPORT,PICT,4680,4760,descending,up,fixed_10,4
TRANSPORT,PICT,4680,4760,descending,up,trigger,4
TRANSPORT,PICT,4720,4800,descending,down,current,1
TRANSPORT,PICT,4720,4800,descending,down,fixed_5,1
TRANSPORT,PICT,4720,4800,descending,down,fixed_10,1
TRANSPORT,PICT,4720,4800,descending,down,trigger,1
INSURANCE,PIL,1040,1120,symmetrical,up,current,4
INSURANCE,PIL,1040,1120,symmetrical,up,fixed_5,4
INSURANCE,PIL,1040,1120,symmetrical,up,fixed_10,4
INSURANCE,PIL,1040,1120,symmetrical,up,trigger,4
INSURANCE,PIL,3080,3160,descending,up,current,4
INSURANCE,PIL,3080,3160,descending,up,fixed_5,2
INSURANCE,PIL,3080,3160,descending,up,fixed_10,2
INSURANCE,PIL,3080,3160,descending,up,trigger,4
CEMENT,PIOC,2560,2640,descending,up,current,4
CEMENT,PIOC,2560,2640,descending,up,fixed_5,4
CEMENT,PIOC,2560,2640,descending,up,fixed_10,4
CEMENT,PIOC,2560,2640,descending,up,trigger,4
CEMENT,PIOC,3880,3960,descending,up,current,4
CEMENT,PIOC,3880,3960,descending,up,fixed_5,3
CEMENT,PIOC,3880,3960,descending,up,fixed_10,3
CEMENT,PIOC,3880,3960,descending,up,trigger,4
CEMENT,PIOC,4480,4560,descending,up,current,4
CEMENT,PIOC,4480,4560,descending,up,fixed_5,4
CEMENT,PIOC,4480,4560,descending,up,fixed_10,4
CEMENT,PIOC,4480,4560,descending,up,trigger,4
INSURANCE,PKGI,640,720,descending,up,current,4
INSURANCE,PKGI,640,720,descending,up,fixed_5,4
INSURANCE,PKGI,640,720,descending,up,fixed_10,4
INSURANCE,PKGI,640,720,descending,up,trigger,4
INSURANCE,PKGI,1320,1400,descending,sequential,current,4
INSURANCE,PKGI,1320,1400,descending,sequential,fixed_5,3
INSURANCE,PKGI,1320,1400,descending,sequential,fixed_10,4
INSURANCE,PKGI,1320,1400,descending,sequential,trigger,3
POWER GENERATION & DISTRIBUTION,PKGP,1440,1520,ascending,up,current,4
POWER GENERATION & DISTRIBUTION,PKGP,1440,1520,ascending,up,fixed_5,4
POWER GENERATION & DISTRIBUTION,PKGP,1440,1520,ascending,up,fixed_10,4
POWER GENERATION & DISTRIBUTION,PKGP,1440,1520,ascending,up,trigger,4
POWER GENERATION & DISTRIBUTION,PKGP,1960,2040,symmetrical,up,current,1
POWER GENERATION & DISTRIBUTION,PKGP,1960,2040,symmetrical,up,fixed_5,1
POWER GENERATION & DISTRIBUTION,PKGP,1960,2040,symmetrical,up,fixed_10,1
POWER GENERATION & DISTRIBUTION,PKGP,1960,2040,symmetrical,up,trigger,1
POWER GENERATION & DISTRIBUTION,PKGP,2960,3040,descending,up,current,4
POWER GENERATION & DISTRIBUTION,PKGP,2960,3040,descending,up,fixed_5,4
POWER GENERATION & DISTRIBUTION,PKGP,2960,3040,descending,up,fixed_10,4
POWER GENERATION & DISTRIBUTION,PKGP,2960,3040,descending,up,trigger,4
POWER GENERATION & DISTRIBUTION,PKGP,3080,3160,ascending,sequential,current,4
POWER GENERATION & DISTRIBUTION,PKGP,3080,3160,ascending,sequential,fixed_5,4
POWER GENERATION & DISTRIBUTION,PKGP,3080,3160,ascending,sequential,fixed_10,4
POWER GENERATION & DISTRIBUTION,PKGP,3080,3160,ascending,sequential,trigger,4
PAPER & BOARD,PKGS,1000,1080,ascending,sequential,current,4
PAPER & BOARD,PKGS,1000,1080,ascending,sequential,fixed_5,3
PAPER & BOARD,PKGS,1000,1080,ascending,sequential,fixed_10,4
PAPER & BOARD,PKGS,1000,1080,ascending,sequential,trigger,4
PAPER & BOARD,PKGS,1320,1400,symmetrical,up,current,4
PAPER & BOARD,PKGS,1320,1400,symmetrical,up,fixed_5,4
PAPER & BOARD,PKGS,1320,1400,symmetrical,up,fixed_10,4
PAPER & BOARD,PKGS,1320,1400,symmetrical,up,trigger,4
PAPER & BOARD,PKGS,3480,3560,symmetrical,up,current,1
PAPER & BOARD,PKGS,3480,3560,symmetrical,up,fixed_5,1
PAPER & BOARD,PKGS,3480,3560,symmetrical,up,fixed_10,1
PAPER & BOARD,PKGS,3480,3560,symmetrical,up,trigger,1
PAPER & BOARD,PKGS,4040,4120,symmetrical,down,current,4
PAPER & BOARD,PKGS,4040,4120,symmetrical,down,fixed_5,4
PAPER & BOARD,PKGS,4040,4120,symmetrical,down,fixed_10,4
PAPER & BOARD,PKGS,4040,4120,symmetrical,down,trigger,4
TRANSPORT,PNSC,920,1000,symmetrical,sequential,current,4
TRANSPORT,PNSC,920,1000,symmetrical,sequential,fixed_5,4
TRANSPORT,PNSC,920,1000,symmetrical,sequential,fixed_10,4
TRANSPORT,PNSC,920,1000,symmetrical,sequential,trigger,4
TRANSPORT,PNSC,1240,1320,descending,sequential,current,4
TRANSPORT,PNSC,1240,1320,descending,sequential,fixed_5,3
TRANSPORT,PNSC,1240,1320,descending,sequential,fixed_10,4
TRANSPORT,PNSC,1240,1320,descending,sequential,trigger,4
TRANSPORT,PNSC,1280,1360,descending,sequential,current,4
TRANSPORT,PNSC,1280,1360,descending,sequential,fixed_5,3
TRANSPORT,PNSC,1280,1360,descending,sequential,fixed_10,3
TRANSPORT,PNSC,1280,1360,descending,sequential,trigger,4
TRANSPORT,PNSC,4640,4720,ascending,up,current,1
TRANSPORT,PNSC,4640,4720,ascending,up,fixed_5,1
TRANSPORT,PNSC,4640,4720,ascending,up,fixed_10,1
TRANSPORT,PNSC,4640,4720,ascending,up,trigger,1
OIL & GAS EXPLORATION COMPANIES,POL,360,440,symmetrical,up,current,2
OIL & GAS EXPLORATION COMPANIES,POL,360,440,symmetrical,up,fixed_5,2
OIL & GAS EXPLORATION COMPANIES,POL,360,440,symmetrical,up,fixed_10,2
OIL & GAS EXPLORATION COMPANIES,POL,360,440,symmetrical,up,trigger,2
OIL & GAS EXPLORATION COMPANIES,POL,400,480,ascending,sequential,current,4
OIL & GAS EXPLORATION COMPANIES,POL,400,480,ascending,sequential,fixed_5,4
OIL & GAS EXPLORATION COMPANIES,POL,400,480,ascending,sequential,fixed_10,4
OIL & GAS EXPLORATION COMPANIES,POL,400,480,ascending,sequential,trigger,4
OIL & GAS EXPLORATION COMPANIES,POL,1640,1720,ascending,sequential,current,4
OIL & GAS EXPLORATION COMPANIES,POL,1640,1720,ascending,sequential,fixed_5,3
OIL & GAS EXPLORATION COMPANIES,POL,1640,1720,ascending,sequential,fixed_10,4
OIL & GAS EXPLORATION COMPANIES,POL,1640,1720,ascending,sequential,trigger,3
OIL & GAS EXPLORATION COMPANIES,POL,1720,1800,descending,up,current,1
OIL & GAS EXPLORATION COMPANIES,POL,1720,1800,descending,up,fixed_5,1
OIL & GAS EXPLORATION COMPANIES,POL,1720,1800,descending,up,fixed_10,1
OIL & GAS EXPLORATION COMPANIES,POL,1720,1800,descending,up,trigger,1
OIL & GAS EXPLORATION COMPANIES,POL,2440,2520,descending,sequential,current,4
OIL & GAS EXPLORATION COMPANIES,POL,2440,2520,descending,sequential,fixed_5,3
OIL & GAS EXPLORATION COMPANIES,POL,2440,2520,descending,sequential,fixed_10,3
OIL & GAS EXPLORATION COMPANIES,POL,2440,2520,descending,sequential,trigger,3
CEMENT,POWER,160,240,ascending,sequential,current,4
CEMENT,POWER,160,240,ascending,sequential,fixed_5,3
CEMENT,POWER,160,240,ascending,sequential,fixed_10,3
CEMENT,POWER,160,240,ascending,sequential,trigger,3
CEMENT,POWER,4560,4640,descending,up,current,4
CEMENT,POWER,4560,4640,descending,up,fixed_5,4
CEMENT,POWER,4560,4640,descending,up,fixed_10,4
CEMENT,POWER,4560,4640,descending,up,trigger,4
CEMENT,POWER,4920,5000,symmetrical,up,current,1
CEMENT,POWER,4920,5000,symmetrical,up,fixed_5,1
CEMENT,POWER,4920,5000,symmetrical,up,fixed_10,1
CEMENT,POWER,4920,5000,symmetrical,up,trigger,1
CEMENT,POWERPS,40,120,symmetrical,up,current,4
CEMENT,POWERPS,40,120,symmetrical,up,fixed_5,3
CEMENT,POWERPS,40,120,symmetrical,up,fixed_10,3
CEMENT,POWERPS,40,120,symmetrical,up,trigger,4
CEMENT,POWERPS,400,480,symmetrical,up,current,4
CEMENT,POWERPS,400,480,symmetrical,up,fixed_5,4
CEMENT,POWERPS,400,480,symmetrical,up,fixed_10,4
CEMENT,POWERPS,400,480,symmetrical,up,trigger,4
OIL & GAS EXPLORATION COMPANIES,PPL,400,480,ascending,sequential,current,4
OIL & GAS EXPLORATION COMPANIES,PPL,400,480,ascending,sequential,fixed_5,3
OIL & GAS EXPLORATION COMPANIES,PPL,400,480,ascending,sequential,fixed_10,3
OIL & GAS EXPLORATION COMPANIES,PPL,400,480,ascending,sequential,trigger,4
OIL & GAS EXPLORATION COMPANIES,PPL,520,600,ascending,down,current,4
OIL & GAS EXPLORATION COMPANIES,PPL,520,600,ascending,down,fixed_5,4
OIL & GAS EXPLORATION COMPANIES,PPL,520,600,ascending,down,fixed_10,4
OIL & GAS EXPLORATION COMPANIES,PPL,520,600,ascending,down,trigger,4
OIL & GAS EXPLORATION COMPANIES,PPL,1160,1240,ascending,sequential,current,4
OIL & GAS EXPLORATION COMPANIES,PPL,1160,1240,ascending,sequential,fixed_5,4
OIL & GAS EXPLORATION COMPANIES,PPL,1160,1240,ascending,sequential,fixed_10,4
OIL & GAS EXPLORATION COMPANIES,PPL,1160,1240,ascending,sequential,trigger,4
OIL & GAS EXPLORATION COMPANIES,PPL,2760,2840,ascending,down,current,4
OIL & GAS EXPLORATION COMPANIES,PPL,2760,2840,ascending,down,fixed_5,2
OIL & GAS EXPLORATION COMPANIES,PPL,2760,2840,ascending,down,fixed_10,4
OIL & GAS EXPLORATION COMPANIES,PPL,2760,2840,ascending,down,trigger,4
OIL & GAS EXPLORATION COMPANIES,PPL,3000,3080,ascending,up,current,4
OIL & GAS EXPLORATION COMPANIES,PPL,3000,3080,ascending,up,fixed_5,3
OIL & GAS EXPLORATION COMPANIES,PPL,3000,3080,ascending,up,fixed_10,3
OIL & GAS EXPLORATION COMPANIES,PPL,3000,3080,ascending,up,trigger,4
PAPER & BOARD,PPP,80,160,symmetrical,whipsaw,current,4
PAPER & BOARD,PPP,80,160,symmetrical,whipsaw,fixed_5,4
PAPER & BOARD,PPP,80,160,symmetrical,whipsaw,fixed_10,4
PAPER & BOARD,PPP,80,160,symmetrical,whipsaw,trigger,4
PAPER & BOARD,PPP,320,400,symmetrical,down,current,4
PAPER & BOARD,PPP,320,400,symmetrical,down,fixed_5,2
PAPER & BOARD,PPP,320,400,symmetrical,down,fixed_10,4
PAPER & BOARD,PPP,320,400,symmetrical,down,trigger,2
CHEMICAL,PPVC,960,1040,symmetrical,up,current,4
CHEMICAL,PPVC,960,1040,symmetrical,up,fixed_5,4
CHEMICAL,PPVC,960,1040,symmetrical,up,fixed_10,4
CHEMICAL,PPVC,960,1040,symmetrical,up,trigger,4
REFINERY,PRL,1680,1760,symmetrical,down,current,4
REFINERY,PRL,1680,1760,symmetrical,down,fixed_5,2
REFINERY,PRL,1680,1760,symmetrical,down,fixed_10,2
REFINERY,PRL,1680,1760,symmetrical,down,trigger,2
REFINERY,PRL,2480,2560,descending,down,current,4
REFINERY,PRL,2480,2560,descending,down,fixed_5,4
REFINERY,PRL,2480,2560,descending,down,fixed_10,4
REFINERY,PRL,2480,2560,descending,down,trigger,4
REFINERY,PRL,2640,2720,symmetrical,up,current,4
REFINERY,PRL,2640,2720,symmetrical,up,fixed_5,4
REFINERY,PRL,2640,2720,symmetrical,up,fixed_10,4
REFINERY,PRL,2640,2720,symmetrical,up,trigger,4
REFINERY,PRL,2760,2840,descending,down,current,4
REFINERY,PRL,2760,2840,descending,down,fixed_5,4
REFINERY,PRL,2760,2840,descending,down,fixed_10,4
REFINERY,PRL,2760,2840,descending,down,trigger,4
REFINERY,PRL,2840,2920,ascending,down,current,4
REFINERY,PRL,2840,2920,ascending,down,fixed_5,4
REFINERY,PRL,2840,2920,ascending,down,fixed_10,4
REFINERY,PRL,2840,2920,ascending,down,trigger,4
REFINERY,PRL,3920,4000,ascending,down,current,1
REFINERY,PRL,3920,4000,ascending,down,fixed_5,1
REFINERY,PRL,3920,4000,ascending,down,fixed_10,1
REFINERY,PRL,3920,4000,ascending,down,trigger,1
REFINERY,PRL,4120,4200,descending,up,current,1
REFINERY,PRL,4120,4200,descending,up,fixed_5,1
REFINERY,PRL,4120,4200,descending,up,fixed_10,1
REFINERY,PRL,4120,4200,descending,up,trigger,1
MISCELLANEOUS,PSEL,920,1000,ascending,up,current,1
MISCELLANEOUS,PSEL,920,1000,ascending,up,fixed_5,1
MISCELLANEOUS,PSEL,920,1000,ascending,up,fixed_10,1
MISCELLANEOUS,PSEL,920,1000,ascending,up,trigger,1
OIL & GAS MARKETING COMPANIES,PSO,1160,1240,ascending,down,current,1
OIL & GAS MARKETING COMPANIES,PSO,1160,1240,ascending,down,fixed_5,1
OIL & GAS MARKETING COMPANIES,PSO,1160,1240,ascending,down,fixed_10,1
OIL & GAS MARKETING COMPANIES,PSO,1160,1240,ascending,down,trigger,1
OIL & GAS MARKETING COMPANIES,PSO,1200,1280,ascending,down,current,4
OIL & GAS MARKETING COMPANIES,PSO,1200,1280,ascending,down,fixed_5,4
OIL & GAS MARKETING COMPANIES,PSO,1200,1280,ascending,down,fixed_10,4
OIL & GAS MARKETING COMPANIES,PSO,1200,1280,ascending,down,trigger,4
OIL & GAS MARKETING COMPANIES,PSO,1480,1560,ascending,down,current,1
OIL & GAS MARKETING COMPANIES,PSO,1480,1560,ascending,down,fixed_5,1
OIL & GAS MARKETING COMPANIES,PSO,1480,1560,ascending,down,fixed_10,1
OIL & GAS MARKETING COMPANIES,PSO,1480,1560,ascending,down,trigger,1
OIL & GAS MARKETING COMPANIES,PSO,1600,1680,descending,up,current,4
OIL & GAS MARKETING COMPANIES,PSO,1600,1680,descending,up,fixed_5,4
OIL & GAS MARKETING COMPANIES,PSO,1600,1680,descending,up,fixed_10,4
OIL & GAS MARKETING COMPANIES,PSO,1600,1680,descending,up,trigger,4
TECHNOLOGY & COMMUNICATION,PTC,2680,2760,ascending,sequential,current,4
TECHNOLOGY & COMMUNICATION,PTC,2680,2760,ascending,sequential,fixed_5,3
TECHNOLOGY & COMMUNICATION,PTC,2680,2760,ascending,sequential,fixed_10,3
TECHNOLOGY & COMMUNICATION,PTC,2680,2760,ascending,sequential,trigger,4
TEXTILE COMPOSITE,QUET,1280,1360,symmetrical,up,current,4
TEXTILE COMPOSITE,QUET,1280,1360,symmetrical,up,fixed_5,1
TEXTILE COMPOSITE,QUET,1280,1360,symmetrical,up,fixed_10,1
TEXTILE COMPOSITE,QUET,1280,1360,symmetrical,up,trigger,1
FOOD & PERSONAL CARE PRODUCTS,QUICE,3400,3480,descending,down,current,2
FOOD & PERSONAL CARE PRODUCTS,QUICE,3400,3480,descending,down,fixed_5,2
FOOD & PERSONAL CARE PRODUCTS,QUICE,3400,3480,descending,down,fixed_10,2
FOOD & PERSONAL CARE PRODUCTS,QUICE,3400,3480,descending,down,trigger,2
FOOD & PERSONAL CARE PRODUCTS,QUICE,3640,3720,ascending,down,current,2
FOOD & PERSONAL CARE PRODUCTS,QUICE,3640,3720,ascending,down,fixed_5,2
FOOD & PERSONAL CARE PRODUCTS,QUICE,3640,3720,ascending,down,fixed_10,2
FOOD & PERSONAL CARE PRODUCTS,QUICE,3640,3720,ascending,down,trigger,2
FOOD & PERSONAL CARE PRODUCTS,QUICE,4760,4840,ascending,up,current,2
FOOD & PERSONAL CARE PRODUCTS,QUICE,4760,4840,ascending,up,fixed_5,2
FOOD & PERSONAL CARE PRODUCTS,QUICE,4760,4840,ascending,up,fixed_10,2
FOOD & PERSONAL CARE PRODUCTS,QUICE,4760,4840,ascending,up,trigger,2
TEXTILE COMPOSITE,REDCO,2040,2120,symmetrical,down,current,4
TEXTILE COMPOSITE,REDCO,2040,2120,symmetrical,down,fixed_5,4
TEXTILE COMPOSITE,REDCO,2040,2120,symmetrical,down,fixed_10,4
TEXTILE COMPOSITE,REDCO,2040,2120,symmetrical,down,trigger,4
INSURANCE,RICL,840,920,ascending,sequential,current,4
INSURANCE,RICL,840,920,ascending,sequential,fixed_5,4
INSURANCE,RICL,840,920,ascending,sequential,fixed_10,4
INSURANCE,RICL,840,920,ascending,sequential,trigger,4
FOOD & PERSONAL CARE PRODUCTS,RMPL,1800,1880,descending,up,current,4
FOOD & PERSONAL CARE PRODUCTS,RMPL,1800,1880,descending,up,fixed_5,4
FOOD & PERSONAL CARE PRODUCTS,RMPL,1800,1880,descending,up,fixed_10,4
FOOD & PERSONAL CARE PRODUCTS,RMPL,1800,1880,descending,up,trigger,4
FOOD & PERSONAL CARE PRODUCTS,RMPL,2400,2480,descending,down,current,4
FOOD & PERSONAL CARE PRODUCTS,RMPL,2400,2480,descending,down,fixed_5,4
FOOD & PERSONAL CARE PRODUCTS,RMPL,2400,2480,descending,down,fixed_10,4
FOOD & PERSONAL CARE PRODUCTS,RMPL,2400,2480,descending,down,trigger,4
CHEMICAL,SARC,1320,1400,symmetrical,sequential,current,4
CHEMICAL,SARC,1320,1400,symmetrical,sequential,fixed_5,4
CHEMICAL,SARC,1320,1400,symmetrical,sequential,fixed_10,4
CHEMICAL,SARC,1320,1400,symmetrical,sequential,trigger,4
AUTOMOBILE ASSEMBLER,SAZEW,2000,2080,descending,up,current,1
AUTOMOBILE ASSEMBLER,SAZEW,2000,2080,descending,up,fixed_5,1
AUTOMOBILE ASSEMBLER,SAZEW,2000,2080,descending,up,fixed_10,1
AUTOMOBILE ASSEMBLER,SAZEW,2000,2080,descending,up,trigger,1
COMMERCIAL BANKS,SBL,2880,2960,descending,up,current,4
COMMERCIAL BANKS,SBL,2880,2960,descending,up,fixed_5,3
COMMERCIAL BANKS,SBL,2880,2960,descending,up,fixed_10,3
COMMERCIAL BANKS,SBL,2880,2960,descending,up,trigger,4
FOOD & PERSONAL CARE PRODUCTS,SCL,1280,1360,symmetrical,down,current,4
FOOD & PERSONAL CARE PRODUCTS,SCL,1280,1360,symmetrical,down,fixed_5,1
FOOD & PERSONAL CARE PRODUCTS,SCL,1280,1360,symmetrical,down,fixed_10,4
FOOD & PERSONAL CARE PRODUCTS,SCL,1280,1360,symmetrical,down,trigger,1
FOOD & PERSONAL CARE PRODUCTS,SCL,1800,1880,symmetrical,sequential,current,4
FOOD & PERSONAL CARE PRODUCTS,SCL,1800,1880,symmetrical,sequential,fixed_5,3
FOOD & PERSONAL CARE PRODUCTS,SCL,1800,1880,symmetrical,sequential,fixed_10,3
FOOD & PERSONAL CARE PRODUCTS,SCL,1800,1880,symmetrical,sequential,trigger,4
PHARMACEUTICALS,SEARL,1040,1120,descending,down,current,4
PHARMACEUTICALS,SEARL,1040,1120,descending,down,fixed_5,3
PHARMACEUTICALS,SEARL,1040,1120,descending,down,fixed_10,4
PHARMACEUTICALS,SEARL,1040,1120,descending,down,trigger,3
PHARMACEUTICALS,SEARL,1280,1360,descending,up,current,4
PHARMACEUTICALS,SEARL,1280,1360,descending,up,fixed_5,4
PHARMACEUTICALS,SEARL,1280,1360,descending,up,fixed_10,4
PHARMACEUTICALS,SEARL,1280,1360,descending,up,trigger,4
PHARMACEUTICALS,SEARL,1560,1640,descending,up,current,2
PHARMACEUTICALS,SEARL,1560,1640,descending,up,fixed_5,2
PHARMACEUTICALS,SEARL,1560,1640,descending,up,fixed_10,2
PHARMACEUTICALS,SEARL,1560,1640,descending,up,trigger,2
PHARMACEUTICALS,SEARL,4160,4240,descending,down,current,1
PHARMACEUTICALS,SEARL,4160,4240,descending,down,fixed_5,1
PHARMACEUTICALS,SEARL,4160,4240,descending,down,fixed_10,1
PHARMACEUTICALS,SEARL,4160,4240,descending,down,trigger,1
PHARMACEUTICALS,SEARL,4640,4720,descending,sequential,current,4
PHARMACEUTICALS,SEARL,4640,4720,descending,sequential,fixed_5,4
PHARMACEUTICALS,SEARL,4640,4720,descending,sequential,fixed_10,4
PHARMACEUTICALS,SEARL,4640,4720,descending,sequential,trigger,4
POWER GENERATION & DISTRIBUTION,SEL,880,960,descending,up,current,4
POWER GENERATION & DISTRIBUTION,SEL,880,960,descending,up,fixed_5,4
POWER GENERATION & DISTRIBUTION,SEL,880,960,descending,up,fixed_10,4
POWER GENERATION & DISTRIBUTION,SEL,880,960,descending,up,trigger,4
PAPER & BOARD,SEPL,320,400,symmetrical,up,current,4
PAPER & BOARD,SEPL,320,400,symmetrical,up,fixed_5,4
PAPER & BOARD,SEPL,320,400,symmetrical,up,fixed_10,4
PAPER & BOARD,SEPL,320,400,symmetrical,up,trigger,4
PAPER & BOARD,SEPL,3760,3840,descending,up,current,2
PAPER & BOARD,SEPL,3760,3840,descending,up,fixed_5,2
PAPER & BOARD,SEPL,3760,3840,descending,up,fixed_10,2
PAPER & BOARD,SEPL,3760,3840,descending,up,trigger,2
PAPER & BOARD,SEPL,4200,4280,ascending,down,current,4
PAPER & BOARD,SEPL,4200,4280,ascending,down,fixed_5,4
PAPER & BOARD,SEPL,4200,4280,ascending,down,fixed_10,4
PAPER & BOARD,SEPL,4200,4280,ascending,down,trigger,4
PAPER & BOARD,SEPL,4720,4800,ascending,none,current,N/A
PAPER & BOARD,SEPL,4720,4800,ascending,none,fixed_5,N/A
PAPER & BOARD,SEPL,4720,4800,ascending,none,fixed_10,N/A
PAPER & BOARD,SEPL,4720,4800,ascending,none,trigger,N/A
OIL & GAS MARKETING COMPANIES,SHEL,480,560,descending,up,current,1
OIL & GAS MARKETING COMPANIES,SHEL,480,560,descending,up,fixed_5,1
OIL & GAS MARKETING COMPANIES,SHEL,480,560,descending,up,fixed_10,1
OIL & GAS MARKETING COMPANIES,SHEL,480,560,descending,up,trigger,1
OIL & GAS MARKETING COMPANIES,SHEL,960,1040,descending,up,current,4
OIL & GAS MARKETING COMPANIES,SHEL,960,1040,descending,up,fixed_5,4
OIL & GAS MARKETING COMPANIES,SHEL,960,1040,descending,up,fixed_10,4
OIL & GAS MARKETING COMPANIES,SHEL,960,1040,descending,up,trigger,4
OIL & GAS MARKETING COMPANIES,SHEL,3360,3440,ascending,down,current,1
OIL & GAS MARKETING COMPANIES,SHEL,3360,3440,ascending,down,fixed_5,1
OIL & GAS MARKETING COMPANIES,SHEL,3360,3440,ascending,down,fixed_10,1
OIL & GAS MARKETING COMPANIES,SHEL,3360,3440,ascending,down,trigger,1
FOOD & PERSONAL CARE PRODUCTS,SHEZ,600,680,ascending,down,current,4
FOOD & PERSONAL CARE PRODUCTS,SHEZ,600,680,ascending,down,fixed_5,4
FOOD & PERSONAL CARE PRODUCTS,SHEZ,600,680,ascending,down,fixed_10,4
FOOD & PERSONAL CARE PRODUCTS,SHEZ,600,680,ascending,down,trigger,4
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3040,3120,descending,up,current,4
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3040,3120,descending,up,fixed_5,1
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3040,3120,descending,up,fixed_10,1
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3040,3120,descending,up,trigger,1
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3320,3400,symmetrical,up,current,1
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3320,3400,symmetrical,up,fixed_5,1
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3320,3400,symmetrical,up,fixed_10,1
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3320,3400,symmetrical,up,trigger,1
MISCELLANEOUS,SHFA,40,120,descending,sequential,current,4
MISCELLANEOUS,SHFA,40,120,descending,sequential,fixed_5,4
MISCELLANEOUS,SHFA,40,120,descending,sequential,fixed_10,4
MISCELLANEOUS,SHFA,40,120,descending,sequential,trigger,4
MISCELLANEOUS,SHFA,720,800,descending,down,current,3
MISCELLANEOUS,SHFA,720,800,descending,down,fixed_5,3
MISCELLANEOUS,SHFA,720,800,descending,down,fixed_10,3
MISCELLANEOUS,SHFA,720,800,descending,down,trigger,3
MISCELLANEOUS,SHFA,1120,1200,descending,up,current,2
MISCELLANEOUS,SHFA,1120,1200,descending,up,fixed_5,2
MISCELLANEOUS,SHFA,1120,1200,descending,up,fixed_10,2
MISCELLANEOUS,SHFA,1120,1200,descending,up,trigger,2
MISCELLANEOUS,SHFA,4280,4360,descending,sequential,current,4
MISCELLANEOUS,SHFA,4280,4360,descending,sequential,fixed_5,3
MISCELLANEOUS,SHFA,4280,4360,descending,sequential,fixed_10,3
MISCELLANEOUS,SHFA,4280,4360,descending,sequential,trigger,3
INSURANCE,SHNI,1080,1160,descending,down,current,4
INSURANCE,SHNI,1080,1160,descending,down,fixed_5,4
INSURANCE,SHNI,1080,1160,descending,down,fixed_10,4
INSURANCE,SHNI,1080,1160,descending,down,trigger,4
COMMERCIAL BANKS,SILK,1320,1400,descending,up,current,2
COMMERCIAL BANKS,SILK,1320,1400,descending,up,fixed_5,2
COMMERCIAL BANKS,SILK,1320,1400,descending,up,fixed_10,2
COMMERCIAL BANKS,SILK,1320,1400,descending,up,trigger,2
COMMERCIAL BANKS,SILK,1760,1840,ascending,sequential,current,4
COMMERCIAL BANKS,SILK,1760,1840,ascending,sequential,fixed_5,4
COMMERCIAL BANKS,SILK,1760,1840,ascending,sequential,fixed_10,4
COMMERCIAL BANKS,SILK,1760,1840,ascending,sequential,trigger,4
COMMERCIAL BANKS,SILK,1800,1880,descending,sequential,current,4
COMMERCIAL BANKS,SILK,1800,1880,descending,sequential,fixed_5,4
COMMERCIAL BANKS,SILK,1800,1880,descending,sequential,fixed_10,4
COMMERCIAL BANKS,SILK,1800,1880,descending,sequential,trigger,4
CHEMICAL,SITC,520,600,symmetrical,up,current,3
CHEMICAL,SITC,520,600,symmetrical,up,fixed_5,3
CHEMICAL,SITC,520,600,symmetrical,up,fixed_10,3
CHEMICAL,SITC,520,600,symmetrical,up,trigger,3
CHEMICAL,SITC,800,880,ascending,up,current,4
