symbol,date,support_source,support_level,touch_depth_pct,lower_wick_ratio,close_position,recovery_ratio,body_ratio,volume_ma_ratio,trend_state,return_5d,return_10d,return_20d,max_favorable,max_adverse,hit_6pct_sl
FFBL,2020-08-25,pivot,18.29,0.51,0.375,0.65,0.65,0.275,0.49,uptrend,0.0032,0.1237,0.2086,0.2715,-0.0124,False
FFBL,2020-09-18,pivot,22.17,0.72,0.398,0.829,0.829,0.431,1.4,uptrend,-0.0572,-0.1682,-0.074,0.0194,-0.2698,True
FFBL,2020-10-21,pivot,21.42,0.92,0.492,0.8,0.8,0.308,1.47,uptrend,0.0642,0.1566,-0.0236,0.2244,-0.07,True
FFBL,2020-10-29,pivot,23.37,2.64,0.481,0.481,0.481,0.204,1.32,uptrend,0.0827,-0.0986,-0.1364,0.1519,-0.1922,True
FFBL,2020-11-02,pivot,22.74,2.76,0.535,0.535,0.535,0.364,0.46,uptrend,0.1398,-0.058,-0.1022,0.1883,-0.1667,True
FFBL,2020-11-09,pivot,25.28,0.25,0.648,0.782,0.782,0.134,1.13,uptrend,-0.1832,-0.2354,-0.22,0.0304,-0.2774,True
FFBL,2020-12-22,pivot,22.41,1.84,0.417,0.417,0.417,0.167,0.56,uptrend,0.0155,0.0944,0.1789,0.2142,-0.0302,False
FFBL,2021-01-28,pivot,27.08,1.0,0.783,0.783,0.783,0.0,0.7,uptrend,-0.0069,-0.0473,-0.1124,0.0233,-0.1218,True
FFBL,2021-02-01,pivot,26.76,1.91,0.48,0.48,0.48,0.133,0.8,uptrend,-0.0518,-0.0261,-0.1251,0.0057,-0.1508,True
FFBL,2021-03-19,pivot,26.26,1.93,0.5,0.787,0.787,0.287,0.69,uptrend,-0.0389,-0.0209,0.0279,0.0771,-0.0514,False
FFBL,2021-07-12,pivot,27.09,1.07,0.733,0.733,0.733,0.04,0.38,uptrend,-0.0069,-0.0113,-0.0657,0.0207,-0.0672,True
FFBL,2021-11-09,pivot,25.26,2.23,0.411,0.411,0.411,0.589,0.88,uptrend,0.0312,0.0223,-0.0594,0.0937,-0.1055,True
FFBL,2021-11-29,pivot,25.59,1.32,0.393,0.893,0.893,0.5,0.89,uptrend,-0.1291,-0.1291,-0.0874,0.0109,-0.1745,True
FFBL,2022-01-06,pivot,25.38,0.91,0.778,0.778,0.778,0.022,0.7,uptrend,0.0598,0.0246,-0.0602,0.091,-0.1164,True
FFBL,2022-01-20,pivot,26.18,1.15,0.833,0.833,0.833,0.167,0.92,uptrend,-0.1243,-0.0852,-0.1255,0.0304,-0.1399,True
FFBL,2022-04-08,pivot,22.81,0.25,0.349,0.651,0.651,0.302,0.24,uptrend,0.0604,0.0755,-0.0466,0.0958,-0.0936,True
FFBL,2022-04-27,pivot,23.82,0.27,0.564,0.564,0.564,0.077,0.63,uptrend,-0.1002,-0.1114,-0.0733,-0.0141,-0.1487,True
FFBL,2022-08-25,pivot,20.45,0.02,0.356,0.867,0.867,0.511,1.43,uptrend,-0.012,-0.0354,-0.0641,0.0048,-0.0895,True
FFBL,2023-07-21,pivot,13.36,1.6,0.414,0.414,0.414,0.276,0.64,uptrend,-0.02,0.0414,0.0307,0.1013,-0.0421,False
FFBL,2023-07-27,pivot,13.96,0.38,0.414,0.414,0.414,0.241,0.65,uptrend,0.0218,0.0232,-0.0127,0.0873,-0.038,False
FFBL,2023-08-04,pivot,14.19,0.54,0.42,0.58,0.58,0.159,0.53,uptrend,-0.0182,-0.0203,-0.1257,0.0432,-0.1405,True
FFBL,2023-08-25,pivot,13.88,0.96,0.511,0.511,0.511,0.089,0.19,uptrend,-0.0838,-0.0451,0.0317,0.0423,-0.1042,True
FFBL,2023-10-06,pivot,14.85,1.66,0.538,0.641,0.641,0.103,0.94,uptrend,0.0234,0.0774,0.2211,0.2679,-0.0377,False
FFBL,2023-10-13,pivot,15.61,0.7,0.48,0.48,0.48,0.48,0.99,uptrend,0.0356,-0.0056,0.185,0.2219,-0.0312,False
FFBL,2023-10-27,pivot,15.73,0.45,0.463,0.463,0.463,0.185,0.59,uptrend,0.1593,0.1704,0.4327,0.4802,-0.0154,False
FFBL,2023-11-07,pivot,18.57,2.55,0.446,0.446,0.446,0.365,0.78,uptrend,-0.0064,0.2176,0.3572,0.3737,-0.0287,False
FFBL,2023-11-24,pivot,22.62,0.52,0.412,0.412,0.412,0.218,1.2,uptrend,0.0367,0.1722,0.2533,0.3212,-0.0663,True
FFBL,2023-12-05,pivot,24.31,0.47,0.725,0.8,0.8,0.075,0.9,uptrend,0.1404,0.1668,0.2972,0.32,-0.018,False
FFBL,2023-12-19,pivot,28.97,3.36,0.571,0.571,0.571,0.429,0.92,uptrend,0.0263,0.0792,-0.0552,0.0982,-0.0849,True
FFBL,2023-12-20,pivot,28.1,2.12,0.549,0.785,0.785,0.236,0.81,uptrend,0.0605,0.0605,-0.0635,0.0909,-0.0807,True
FFBL,2024-01-05,pivot,31.64,1.43,,0.432,0.432,,0.3,uptrend,-0.092,-0.109,-0.1641,-0.0111,-0.2183,True
FFBL,2024-01-10,pivot,29.23,0.76,,0.559,0.559,,0.98,uptrend,-0.0776,-0.0071,-0.154,0.0153,-0.1797,True
FFBL,2024-01-22,pivot,28.32,0.44,,0.404,0.404,,0.19,uptrend,-0.0733,-0.0737,-0.1199,0.0586,-0.199,True
FFBL,2024-04-18,pivot,28.65,1.16,,0.641,0.641,,1.62,uptrend,0.0615,0.1922,0.1169,0.2669,-0.0284,False
FFBL,2024-04-25,pivot,31.35,3.97,,0.424,0.424,,4.33,uptrend,0.063,0.0145,0.0102,0.1295,-0.0602,True
FFBL,2024-05-09,pivot,32.15,0.63,,0.829,0.829,,0.55,uptrend,-0.0144,0.0187,-0.0842,0.0605,-0.1336,True
FFBL,2024-05-30,pivot,31.66,1.28,,0.407,0.407,,0.45,uptrend,-0.0631,0.0136,0.1837,0.1924,-0.1092,True
FFBL,2024-07-08,pivot,36.17,1.57,,0.473,0.473,,0.24,uptrend,0.1327,0.1518,0.1627,0.2054,-0.0134,False
FFBL,2024-07-22,pivot,39.88,0.59,,0.496,0.496,,1.1,uptrend,0.0031,0.0163,0.023,0.1006,-0.0296,False
FFBL,2024-07-25,pivot,41.84,2.02,,0.633,0.633,,2.09,uptrend,-0.0217,0.0455,0.0233,0.0641,-0.0481,False
FFBL,2024-07-30,pivot,41.68,0.18,,0.431,0.431,,1.08,uptrend,-0.0179,0.0117,0.0294,0.0677,-0.0402,False
FFBL,2024-08-05,pivot,42.66,0.35,,0.443,0.443,,0.45,uptrend,0.0343,-0.006,0.0543,0.0833,-0.0386,False
FFBL,2024-08-08,pivot,42.39,1.38,,0.828,0.828,,2.24,uptrend,-0.0518,-0.0383,0.0088,0.0301,-0.0785,True
FFBL,2024-08-12,pivot,43.78,0.18,,0.709,0.709,,0.44,uptrend,-0.0499,-0.0407,0.0077,0.053,-0.058,False
FFBL,2024-09-12,pivot,45.26,0.24,,0.767,0.767,,0.7,uptrend,-0.0429,0.0449,0.1778,0.2071,-0.0669,True
FFBL,2024-09-16,pivot,45.45,0.65,,0.669,0.669,,0.38,uptrend,0.044,0.0763,0.219,0.2261,-0.0679,True
FFBL,2024-10-02,pivot,49.37,0.09,,0.602,0.602,,0.64,uptrend,0.0882,0.1367,0.3205,0.3625,-0.009,False
FFBL,2024-10-11,pivot,54.55,1.74,,0.421,0.421,,0.23,uptrend,0.0023,0.1466,0.1836,0.2225,-0.0259,False
FFBL,2024-10-28,pivot,62.17,2.52,,0.734,0.734,,1.44,uptrend,0.0143,-0.0029,0.1108,0.2192,-0.0396,False
FFBL,2024-11-05,pivot,65.89,0.57,,0.758,0.758,,0.78,uptrend,-0.0308,-0.0144,0.1641,0.1881,-0.0667,True
FFBL,2024-11-08,pivot,65.33,1.27,,0.758,0.758,,0.4,uptrend,-0.0358,0.1147,0.2196,0.2506,-0.0565,False
FFBL,2024-11-14,pivot,64.46,2.26,,0.429,0.429,,0.21,uptrend,0.154,0.156,0.3748,0.3795,-0.0306,False
FFC,2020-04-22,pivot,103.03,0.12,0.435,0.777,0.777,0.342,0.52,uptrend,0.0378,0.0134,0.026,0.066,-0.0142,False
FFC,2020-04-27,pivot,105.29,0.28,0.495,0.52,0.52,0.025,1.14,uptrend,0.0005,-0.012,0.0015,0.0367,-0.0248,False
FFC,2020-05-04,pivot,110.26,0.84,0.528,0.528,0.528,0.472,1.75,uptrend,-0.0463,-0.0204,-0.0367,0.0053,-0.0645,True
FFC,2020-05-07,pivot,107.33,0.31,0.457,0.457,0.457,0.543,0.29,uptrend,0.0297,0.0078,0.0044,0.0471,-0.0257,False
FFC,2020-05-08,pivot,106.97,0.57,0.468,0.468,0.468,0.532,0.23,uptrend,0.0368,0.0099,0.0221,0.0502,-0.0228,False
FFC,2020-05-11,pivot,106.33,0.03,0.381,0.536,0.536,0.155,0.16,uptrend,0.0197,0.0143,-0.0021,0.0465,-0.0262,False
FFC,2020-05-28,pivot,108.34,0.31,0.66,0.66,0.66,0.33,0.39,uptrend,-0.0071,0.009,-0.0295,0.0138,-0.055,False
FFC,2020-06-02,pivot,108.77,1.39,0.429,0.429,0.429,0.516,1.06,uptrend,-0.0076,-0.0287,0.0082,0.0101,-0.0558,False
FFC,2020-06-03,pivot,107.17,1.89,0.803,0.803,0.803,0.05,0.74,uptrend,-0.0015,-0.0338,0.0262,0.0317,-0.051,False
FFC,2020-06-12,pivot,108.94,2.24,0.833,0.833,0.833,0.16,0.73,uptrend,-0.0428,0.0133,0.0233,0.0417,-0.0462,False
FFC,2020-07-03,pivot,109.55,0.28,0.431,0.889,0.889,0.458,0.71,uptrend,-0.0176,-0.008,-0.0136,0.0089,-0.0231,False
FFC,2020-07-06,pivot,110.09,0.08,0.451,0.451,0.451,0.549,0.44,uptrend,-0.0074,-0.0081,-0.0226,0.012,-0.025,False
FFC,2020-07-09,pivot,110.29,0.36,0.736,0.736,0.736,0.264,0.88,uptrend,-0.0003,0.0002,-0.0217,0.0225,-0.0225,False
FFC,2020-07-13,pivot,110.3,0.13,0.414,0.745,0.745,0.331,0.58,uptrend,-0.0043,0.0021,-0.0099,0.0159,-0.0288,False
FFC,2020-07-17,pivot,110.58,0.07,0.357,0.786,0.786,0.429,1.46,uptrend,-0.0082,-0.0083,-0.0348,0.0562,-0.0662,True
FFC,2020-07-20,pivot,110.77,0.23,0.49,0.49,0.49,0.242,2.12,uptrend,-0.0004,-0.0212,-0.0304,0.0553,-0.0714,True
FFC,2020-07-21,pivot,110.5,0.0,0.787,0.787,0.787,0.213,1.15,uptrend,0.0046,-0.0221,-0.0182,0.0624,-0.0652,True
FFC,2020-07-22,pivot,110.64,0.57,0.664,0.782,0.782,0.118,0.91,uptrend,-0.0061,-0.0186,-0.0171,0.0629,-0.0647,True
FFC,2020-12-21,pivot,107.71,0.14,0.451,0.826,0.826,0.375,1.16,uptrend,-0.0121,0.0155,0.0251,0.0424,-0.0138,False
FFC,2021-01-14,pivot,111.24,0.89,0.658,0.658,0.658,0.245,0.4,uptrend,-0.0038,-0.0031,-0.0302,0.0286,-0.0335,False
FFC,2021-01-19,pivot,110.59,0.81,0.649,0.883,0.883,0.234,1.13,uptrend,0.0021,-0.0157,-0.0212,0.0267,-0.0368,False
FFC,2021-01-20,pivot,110.29,0.04,0.8,0.912,0.912,0.112,0.26,uptrend,0.0196,-0.0086,-0.0222,0.0314,-0.0324,False
FFC,2021-05-06,pivot,107.63,0.59,0.8,0.808,0.808,0.008,0.51,uptrend,0.0067,-0.003,-0.0132,0.018,-0.0337,False
FFC,2021-05-19,pivot,109.03,0.44,0.4,0.4,0.4,0.6,0.9,uptrend,-0.0186,-0.0143,-0.0263,-0.0009,-0.0447,False
FFC,2021-05-21,pivot,108.53,0.02,0.6,0.96,0.96,0.36,0.17,uptrend,-0.0099,-0.0135,-0.019,0.0037,-0.0404,False
FFC,2021-05-24,pivot,108.65,0.14,0.6,0.6,0.6,0.4,0.93,uptrend,-0.0184,-0.0152,-0.0286,-0.0027,-0.0439,False
FFC,2021-05-25,pivot,108.56,0.06,0.5,0.5,0.5,0.333,0.63,uptrend,-0.0093,-0.0104,-0.0276,-0.0009,-0.0412,False
FFC,2021-07-29,pivot,108.9,0.34,0.654,0.654,0.654,0.019,1.36,uptrend,-0.0298,-0.0327,-0.0371,-0.0033,-0.042,False
FFC,2021-11-17,pivot,105.51,0.11,0.518,0.609,0.609,0.091,0.65,uptrend,-0.0514,-0.0455,-0.0553,0.0028,-0.0798,True
FFC,2021-11-18,pivot,105.48,0.45,0.483,0.483,0.483,0.416,1.15,uptrend,-0.0597,-0.07,-0.0662,0.0028,-0.0798,True
FFC,2022-01-13,pivot,103.7,0.18,0.585,0.585,0.585,0.254,0.6,uptrend,-0.0057,0.0093,0.0513,0.0689,-0.0114,False
FFC,2022-01-20,pivot,103.71,0.21,0.437,0.738,0.738,0.3,0.55,uptrend,0.013,0.0308,0.053,0.0729,-0.0058,False
FFC,2022-02-17,pivot,108.87,0.34,0.8,0.887,0.887,0.087,0.25,uptrend,-0.0364,-0.0183,-0.0392,0.0055,-0.0441,False
FFC,2022-02-22,pivot,108.68,0.83,0.659,0.659,0.659,0.244,0.23,uptrend,-0.0024,-0.0199,0.0085,0.0171,-0.0456,False
FFC,2022-02-23,pivot,107.92,0.39,0.717,0.717,0.717,0.283,0.22,uptrend,-0.0062,-0.0066,0.0243,0.0382,-0.0419,False
FFC,2022-03-02,pivot,108.31,0.98,0.52,0.52,0.52,0.32,0.31,uptrend,-0.0071,0.0109,0.0457,0.0529,-0.0423,False
FFC,2022-03-03,pivot,107.27,0.02,0.779,0.779,0.779,0.221,0.28,uptrend,-0.0093,-0.0232,0.0594,0.0718,-0.0374,False
FFC,2022-03-07,pivot,107.77,0.72,0.4,0.4,0.4,0.6,0.11,uptrend,0.014,0.0224,0.0589,0.0848,-0.0356,False
FFC,2022-03-28,pivot,110.88,1.24,0.542,0.787,0.787,0.246,1.94,uptrend,0.0192,0.05,0.1234,0.1296,-0.0071,False
FFC,2022-03-30,pivot,111.86,0.68,0.489,0.489,0.489,0.511,0.6,uptrend,0.0158,0.0487,0.0861,0.1458,-0.0114,False
FFC,2022-04-28,pivot,118.82,4.05,0.787,0.787,0.787,0.213,3.32,uptrend,-0.0542,-0.0361,-0.0784,0.0037,-0.0902,True
FFC,2022-05-09,pivot,120.26,2.66,0.776,0.776,0.776,0.222,1.16,uptrend,-0.0598,-0.0448,-0.1012,-0.0246,-0.1189,True
FFC,2022-05-10,pivot,117.97,0.74,0.576,0.576,0.576,0.419,1.26,uptrend,-0.0296,-0.0375,-0.0791,-0.0002,-0.0967,True
FFC,2022-05-11,pivot,117.2,1.75,0.417,0.417,0.417,0.481,1.48,uptrend,-0.0105,-0.044,-0.0802,0.0075,-0.0937,True
FFC,2022-05-12,pivot,114.99,1.51,0.682,0.682,0.682,0.318,0.98,uptrend,0.0103,-0.0294,-0.0617,0.0223,-0.0804,True
FFC,2022-11-03,pivot,103.17,0.16,0.765,0.765,0.765,0.051,3.36,uptrend,-0.0188,-0.0101,-0.0131,-0.0004,-0.0328,False
FFC,2023-05-03,pivot,102.68,0.1,0.62,0.732,0.732,0.113,1.59,uptrend,-0.038,-0.0017,-0.0214,0.0128,-0.0405,False
FFC,2023-05-19,pivot,102.5,0.2,0.829,0.986,0.986,0.157,1.05,uptrend,-0.0144,-0.0117,-0.0439,0.0155,-0.0485,False
FFC,2023-05-23,pivot,101.43,0.18,0.718,0.718,0.718,0.282,0.41,uptrend,0.0041,-0.0064,-0.0473,0.022,-0.0718,True
FFC,2023-05-30,pivot,101.48,0.98,0.529,0.826,0.826,0.297,1.17,uptrend,-0.015,-0.0256,-0.0466,0.0131,-0.0799,True
FFC,2023-10-17,pivot,101.4,0.15,0.667,0.707,0.707,0.04,0.49,uptrend,0.0388,0.0134,0.037,0.0554,-0.0127,False
FFC,2023-10-19,pivot,101.57,0.19,0.847,0.875,0.875,0.028,0.37,uptrend,-0.0067,0.022,0.0316,0.0544,-0.0137,False
FFC,2023-11-16,pivot,105.14,0.14,0.444,0.547,0.547,0.102,2.32,uptrend,0.0118,0.0472,0.1063,0.1375,-0.021,False
FFC,2023-12-05,pivot,113.04,0.3,0.487,0.487,0.487,0.38,0.57,uptrend,0.0499,0.0072,0.0441,0.0683,-0.0499,False
FFC,2023-12-20,pivot,113.35,1.32,0.549,0.549,0.549,0.21,0.79,uptrend,-0.0395,0.037,0.0066,0.0539,-0.0647,True
FFC,2024-01-11,pivot,117.72,0.14,,0.659,0.659,,0.38,uptrend,-0.0206,-0.0098,-0.0568,0.0069,-0.0773,True
FFC,2024-01-16,pivot,117.48,0.45,,0.438,0.438,,0.45,uptrend,0.0029,-0.0514,-0.0642,0.0091,-0.0753,True
FFC,2024-01-18,pivot,116.69,0.67,,0.512,0.512,,0.36,uptrend,0.004,-0.031,-0.0725,0.0209,-0.0815,True
FFC,2024-01-23,pivot,118.1,0.08,,0.712,0.712,,2.0,uptrend,-0.0584,-0.0527,-0.082,0.0017,-0.0988,True
FFC,2024-03-07,pivot,117.93,0.45,,0.481,0.481,,0.52,uptrend,-0.001,0.0269,0.0678,0.1014,-0.013,False
FFC,2024-03-15,pivot,117.6,0.59,,0.535,0.535,,1.31,uptrend,0.0227,0.0659,0.1754,0.241,-0.0076,False
FFC,2024-04-01,pivot,125.3,0.32,,0.488,0.488,,0.32,uptrend,0.1274,0.1162,0.1856,0.1976,-0.0126,False
FFC,2024-04-18,pivot,137.67,0.92,,0.786,0.786,,0.58,uptrend,0.0179,0.0434,0.0319,0.0886,-0.01,False
FFC,2024-05-08,pivot,148.67,0.44,,0.692,0.692,,3.38,uptrend,-0.0618,-0.0553,-0.1033,-0.0289,-0.1089,True
FFC,2024-05-20,pivot,143.38,0.26,,0.527,0.527,,0.25,uptrend,-0.0084,-0.0521,0.047,0.053,-0.0767,True
FFC,2024-07-01,pivot,162.25,1.08,,0.486,0.486,,1.08,uptrend,-0.0034,0.0481,0.0811,0.1198,-0.0419,False
FFC,2024-07-12,pivot,169.0,1.12,,0.576,0.576,,1.2,uptrend,-0.0539,0.0345,-0.0473,0.1073,-0.0744,True
FFC,2024-08-19,pivot,169.49,2.36,,0.94,0.94,,1.65,uptrend,0.0422,0.0526,0.061,0.0915,-0.0183,False
FFC,2024-09-03,pivot,179.68,0.32,,0.657,0.657,,0.22,uptrend,-0.0109,0.018,0.2334,0.2464,-0.0276,False
FFC,2024-10-11,pivot,238.19,0.08,,0.728,0.728,,0.49,uptrend,0.0031,0.1568,0.1597,0.2119,-0.0349,False
FFC,2024-10-23,pivot,239.53,0.92,,0.898,0.898,,1.95,uptrend,0.0928,0.1006,0.1481,0.1581,0.0001,False
FFC,2024-10-28,pivot,273.36,3.77,,0.652,0.652,,2.25,uptrend,-0.0088,-0.0156,0.0924,0.1992,-0.033,False
FFC,2024-11-11,pivot,282.74,1.5,,0.463,0.463,,0.84,uptrend,-0.0057,0.0941,0.2181,0.2483,-0.0315,False
FFC,2024-12-09,pivot,343.4,1.56,,0.545,0.545,,0.97,uptrend,0.1768,0.118,0.0676,0.2185,-0.0445,False
FFC,2024-12-30,pivot,372.12,1.71,,0.509,0.509,,0.95,uptrend,0.015,0.0215,0.084,0.1061,-0.0341,False
FFC,2025-01-07,pivot,377.89,2.04,,0.764,0.764,,1.1,uptrend,0.0002,0.0279,-0.0092,0.0871,-0.0205,False
FFC,2025-03-04,pivot,394.99,0.25,,0.62,0.62,,0.37,uptrend,-0.0229,-0.0045,-0.0923,0.0024,-0.1443,True
FFC,2025-03-06,pivot,394.58,0.02,,0.658,0.658,,1.74,uptrend,-0.0164,-0.044,-0.0972,0.0075,-0.14,True
FFC,2025-03-07,pivot,395.08,0.53,,0.512,0.512,,0.94,uptrend,-0.0035,-0.0519,-0.0912,0.0102,-0.1376,True
FFC,2025-05-30,pivot,356.24,0.35,,0.799,0.799,,0.99,uptrend,0.023,0.0165,0.1126,0.147,-0.0188,False
FFC,2025-06-05,pivot,371.93,0.49,,0.578,0.578,,0.15,uptrend,0.007,-0.0085,0.089,0.1333,-0.0141,False
FFC,2025-06-13,pivot,380.0,1.58,,0.509,0.509,,0.56,uptrend,-0.0234,0.0092,0.0594,0.1096,-0.0347,False
FFC,2025-06-23,pivot,372.53,0.76,,0.406,0.406,,1.98,uptrend,0.0468,0.0893,0.2341,0.3071,0.003,False
FFC,2025-06-26,pivot,376.25,0.06,,0.524,0.524,,0.53,uptrend,0.0888,0.0651,0.219,0.2895,-0.0053,False
FFC,2025-07-03,pivot,408.27,0.07,,0.675,0.675,,0.87,uptrend,-0.0282,0.0827,0.0987,0.1765,-0.0379,False
FFC,2025-07-08,pivot,405.76,0.56,,0.418,0.418,,0.74,uptrend,0.0135,0.1449,0.1474,0.1951,-0.0227,False
FFC,2025-07-28,pivot,461.04,0.14,,0.56,0.56,,0.38,uptrend,-0.0126,-0.031,-0.0534,0.0209,-0.0712,True
FFC,2025-08-06,pivot,462.7,2.75,,0.675,0.675,,2.4,uptrend,-0.0645,-0.0826,-0.0472,0.0042,-0.1015,True
FFC,2025-08-18,pivot,440.39,0.07,,0.627,0.627,,0.43,uptrend,-0.0228,-0.0298,0.0209,0.0325,-0.0489,False
FFC,2025-09-17,pivot,449.69,0.27,,0.661,0.661,,0.39,uptrend,-0.0233,0.0222,0.0615,0.0889,-0.0282,False
FFC,2025-10-02,pivot,459.57,0.1,,0.526,0.526,,1.2,uptrend,0.0166,0.023,0.0199,0.0588,-0.0009,False
FFC,2025-10-09,pivot,471.65,0.33,,0.653,0.653,,0.7,uptrend,0.0006,0.0003,0.0322,0.0788,-0.0227,False
FFC,2025-10-10,pivot,470.89,0.51,,0.612,0.612,,1.24,uptrend,-0.0241,-0.024,0.0009,0.0542,-0.045,False
FFC,2025-10-13,pivot,470.02,0.64,,0.64,0.64,,1.35,uptrend,0.0055,-0.0033,0.0473,0.0785,-0.0199,False
FFC,2025-10-23,pivot,471.94,0.73,,0.659,0.659,,1.46,uptrend,-0.0128,0.0214,0.1716,0.2135,-0.0225,False
FFC,2025-10-27,pivot,472.54,0.09,,0.549,0.549,,0.34,uptrend,0.0317,0.043,0.1783,0.2209,-0.0145,False
FFC,2025-11-06,pivot,488.11,0.59,,0.574,0.574,,0.69,uptrend,0.0664,0.1333,0.1246,0.1999,-0.0224,False
FFC,2025-11-11,pivot,493.11,1.04,,0.572,0.572,,1.33,uptrend,0.0729,0.1423,0.1733,0.198,-0.012,False
FFC,2025-11-24,pivot,553.9,0.52,,0.767,0.767,,1.1,uptrend,0.0275,0.0175,0.0229,0.0509,-0.0245,False
FFC,2025-12-05,pivot,556.35,0.06,,0.881,0.881,,1.03,uptrend,0.028,0.0281,0.058,0.0807,-0.0054,False
FFC,2026-01-13,pivot,593.41,1.25,,0.435,0.435,,0.88,uptrend,0.0015,0.1238,-0.0356,0.1436,-0.0567,False
FFC,2026-01-15,pivot,581.97,0.16,,0.643,0.643,,0.52,uptrend,0.0145,0.0122,-0.0175,0.1612,-0.0422,False
FFC,2026-04-22,pivot,528.5,0.47,,0.577,0.577,,0.51,uptrend,-0.0437,-0.0076,,,-0.0685,True
FFL,2020-07-30,pivot,11.41,0.15,0.611,0.611,0.611,0.25,0.88,uptrend,0.1591,0.126,0.1285,0.1872,-0.0128,False
FFL,2020-08-21,pivot,12.63,0.82,0.513,0.513,0.513,0.051,0.21,uptrend,0.0217,0.2562,0.4954,0.5163,-0.0279,False
FFL,2020-08-28,pivot,13.16,1.06,0.474,0.474,0.474,0.026,0.35,uptrend,0.2112,0.2291,0.297,0.4739,-0.0134,False
FFL,2020-09-09,pivot,15.14,0.86,0.345,0.901,0.901,0.556,1.23,uptrend,0.1071,0.0706,-0.067,0.2021,-0.1875,True
FFL,2020-09-11,pivot,16.03,0.08,0.495,0.495,0.495,0.033,0.97,uptrend,0.1412,0.0266,-0.0727,0.1666,-0.2115,True
FFL,2020-10-01,pivot,15.27,1.59,0.4,0.4,0.4,0.443,0.42,uptrend,-0.0439,-0.0742,-0.0853,0.0482,-0.1749,True
FFL,2020-12-23,pivot,15.63,0.23,0.577,0.739,0.739,0.162,0.9,uptrend,0.0401,0.0311,0.1437,0.1587,-0.009,False
FFL,2021-01-25,pivot,18.84,2.28,0.519,0.519,0.519,0.481,1.22,uptrend,-0.0499,-0.1111,-0.1409,-0.0005,-0.1517,True
FFL,2021-05-27,pivot,16.47,1.03,0.427,0.427,0.427,0.042,2.9,uptrend,0.0324,0.0365,0.0527,0.1153,-0.0295,False
FFL,2021-06-18,pivot,17.25,0.81,0.636,0.748,0.748,0.112,0.98,uptrend,-0.0017,-0.0363,0.2129,0.2343,-0.0622,True
FFL,2021-06-25,pivot,17.95,0.89,0.706,0.706,0.706,0.137,0.94,uptrend,-0.0426,0.0426,0.088,0.2262,-0.0683,True
FFL,2021-08-26,pivot,19.43,3.28,0.426,0.426,0.426,0.022,1.12,uptrend,-0.0825,-0.137,-0.2579,-0.0375,-0.2741,True
FFL,2022-08-25,pivot,6.75,1.33,0.706,0.735,0.735,0.029,0.52,uptrend,-0.01,-0.02,-0.0957,0.0314,-0.1214,True
FFL,2022-08-29,pivot,6.73,2.43,0.758,0.758,0.758,0.0,0.71,uptrend,-0.0435,-0.0319,-0.0623,0.0275,-0.1087,True
FFL,2023-03-24,pivot,5.77,1.16,0.5,0.5,0.5,0.437,0.26,uptrend,-0.0768,-0.0734,0.0751,0.1177,-0.1109,True
FFL,2023-04-06,pivot,5.34,1.69,0.529,0.647,0.647,0.118,0.93,uptrend,-0.0537,0.136,0.1181,0.2343,-0.068,True
FFL,2023-07-19,pivot,6.62,1.11,0.455,0.455,0.455,0.364,0.59,uptrend,0.0502,0.0236,-0.0768,0.0975,-0.0916,True
FFL,2023-07-31,pivot,6.96,0.77,0.577,0.577,0.577,0.423,0.63,uptrend,-0.0628,-0.0976,-0.2106,0.0251,-0.2218,True
FFL,2023-10-12,pivot,6.55,0.41,0.529,0.529,0.529,0.059,0.59,uptrend,0.006,0.0254,0.0792,0.0837,-0.0209,False
FFL,2023-10-19,pivot,6.67,0.0,0.308,0.462,0.462,0.154,0.56,uptrend,0.0088,0.0382,0.2956,0.2956,-0.0368,False
FFL,2023-10-27,pivot,6.67,1.85,0.441,0.441,0.441,0.5,1.24,uptrend,0.029,0.0769,0.2772,0.3962,-0.0435,False
FFL,2023-11-01,pivot,6.69,1.35,0.727,0.818,0.818,0.091,0.75,uptrend,0.0173,0.127,0.3059,0.3882,-0.0087,False
FFL,2023-11-14,pivot,7.27,1.47,0.469,0.469,0.469,0.406,0.84,uptrend,0.1725,0.1604,0.4278,0.4652,-0.0174,False
FFL,2023-12-07,pivot,9.41,1.06,0.5,0.5,0.5,0.05,0.89,uptrend,0.0797,0.0969,0.0757,0.1968,-0.0404,False
FFL,2023-12-19,pivot,10.86,6.84,0.429,0.429,0.429,0.346,1.82,uptrend,-0.0175,-0.0428,-0.0943,0.0358,-0.1502,True
FFL,2024-01-04,pivot,10.82,3.36,,0.431,0.431,,0.76,uptrend,-0.0567,-0.0846,-0.1287,-0.0045,-0.1602,True
FFL,2024-01-05,pivot,10.43,3.07,,0.585,0.585,,0.53,uptrend,-0.0425,-0.0751,-0.0986,0.0009,-0.1557,True
FFL,2024-01-12,pivot,10.33,0.16,,0.659,0.659,,0.4,uptrend,-0.0466,-0.0373,-0.1586,0.0317,-0.2351,True
FFL,2024-01-16,pivot,10.59,0.88,,0.743,0.743,,0.24,uptrend,0.0065,-0.1143,-0.165,0.0184,-0.2442,True
FFL,2024-04-17,pivot,9.78,0.34,,0.6,0.6,,1.07,uptrend,0.0099,-0.097,-0.0307,0.0396,-0.1089,True
